case id,level,status,case owner,school,opeid,facility code,school city,school state,submitted,closed,closed reason,issues,education benefits
VA21325,Level 3,closed,James Lyles,UNIVERSITY OF TEXAS AT EL PASO,"""00366100""",11014143,EL PASO,TX,,,information only,,Post-9/11 Ch 33
VA13866,Level 3,closed,James Lyles,UNIVERSITY OF TEXAS AT EL PASO,"""00366100""",11014143,EL PASO,TX,,,information only,,Post-9/11 Ch 33
VA12817,Level 3,closed,James Lyles,UNIVERSITY OF TEXAS AT EL PASO,"""00366100""",11014143,EL PASO,TX,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,THE UNIVERSITY OF TEXAS AT EL PASO,,11014143,EL PASO,TX,,,information only,,Post-9/11 Ch 33
VA17239,Level 3,closed,James Lyles,WESTERN TECHNICAL COLLEGE,"""02098300""",249C6443,EL PASO,TX,,,information only,,Post-9/11 Ch 33
VA12561,Level 3,closed,James Lyles,WESTERN TECHNICAL COLLEGE EL PASO,"""02098301""",249C0443,EL PASO,TX,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,BRIGHTWOOD COLLEGE-EL PASO,,24036643,El paso,TX,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,PIMA MEDICAL INSTITUTE EL PASO,,24040443,EL PASO,TX,,,information only,,Post-9/11 Ch 33
VA14934,Level 3,closed,James Lyles,LORAIN COUNTY COMMUNITY COLLEGE,"""00306800""",14975435,ELYRIA,OH,,,information only,,Post-9/11 Ch 33
VA10853,Level 3,closed,James Lyles,EX'PRESSION COLLEGE-EMERYVILLE,"""03973300""",21111705,EMERYVILLE,CA,,,information only,,Post-9/11 Ch 33
VA12090,Level 3,closed,James Lyles,MOUNT ST MARY'S UNIVERSITY,"""00208600""",31000820,EMMITSBURG,MD,,,information only,,Post-9/11 Ch 33
VA11917,Level 3,closed,James Lyles,EMPORIA STATE UNIVERSITY,"""00192700""",13000116,EMPORIA,KS,,,information only,,Post-9/11 Ch 33
VA11903,Level 3,closed,James Lyles,EMPORIA STATE UNIVERSITY,"""00192700""",13000116,EMPORIA,KS,,,information only,,Post-9/11 Ch 33
VA11732,Level 3,closed,James Lyles,ASNUNTUCK COMMUNITY COLLEGE,"""01115000""",14913407,ENFIELD,CT,,,resolved,,Post-9/11 Ch 33
VA16052,Level 3,closed,James Lyles,LEADERQUEST-CENTENNIAL,,25028306,Engelwood,CO,,,information only,,Post-9/11 Ch 33
VA12689,Level 3,closed,James Lyles,CENTRO DE ESTUDIOS UNIVERSITARIOS XOCHICALCO MEDICAL SCHOOL,"""02053300""",12100086,"ENSENADA,",,,,information only,,Post-9/11 Ch 33
VA14964,Level 3,closed,James Lyles,NORTHWEST COLLEGE EUGENE,,25010037,EUGENE,OR,,,resolved,,Post-9/11 Ch 33
VA16009,Level 3,closed,James Lyles,ROGERS ACADEMY OF HAIR DESIGN EAST,"""02339600""",25506914,Evansville,IN,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,WASHINGTON STATE UNIVERSITY-NORTH PUGET SOUND AT EVERETT,,11477147,EVERETT,WA,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,UNIVERSITY OF ALASKA FAIRBANKS,,11901102,FAIRBANKS,AK,,,resolved,,VRE Ch 31
,No Escalation Needed,closed,James Lyles,UNIVERSITY OF ALASKA FAIRBANKS,,11901102,FAIRBANKS,AK,,,resolved,,Post-9/11 Ch 33;VRE Ch 31
VA12787,Level 3,closed,James Lyles,"GEORGE MASON UNIV, OPER BREAKTHROUGH-CH 31 ONLY",,11822546,FAIRFAX,VA,,,resolved,,VRE Ch 31
,No Escalation Needed,closed,James Lyles,NOVATION SERVICES,,20515146,FAIRFAX,VA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,GEORGE MASON UNIVERSITY,,11922146,FAIRFAX,VA,,,information only,,Post-9/11 Ch 33
VA17183,Level 3,closed,James Lyles,GEORGE MASON UNIVERSITY,"""00374900""",11922146,FAIRFAX,VA,,,information only,,Post-9/11 Ch 33
VA17135,Level 3,closed,James Lyles,GEORGE MASON UNIVERSITY,"""00374900""",11922146,FAIRFAX,VA,,,information only,,Post-9/11 Ch 33
VA16028,Level 3,closed,James Lyles,GEORGE MASON UNIVERSITY,"""00374900""",11922146,FAIRFAX,VA,,,information only,,Post-9/11 Ch 33
VA16019,Level 3,closed,James Lyles,GEORGE MASON UNIVERSITY,"""00374900""",11922146,FAIRFAX,VA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,GEORGE MASON UNIVERSITY,,11922146,FAIRFAX,VA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,BROOKHAVEN COLLEGE,,14022743,FARMERS BRANCH,TX,,,information only,,Post-9/11 Ch 33
VA13867,Level 3,closed,James Lyles,BROOKHAVEN COLLEGE,"""02100200""",14022743,FARMERS BRANCH,TX,,,information only,,Post-9/11 Ch 33
VA11625,Level 3,closed,James Lyles,ARGOSY UNIVERSITY-DALLAS,"""02179919""",21034343,Farmers Branch,TX,,,information only,,Post-9/11 Ch 33
VA11485,Level 3,closed,James Lyles,ARGOSY UNIVERSITY-DALLAS,"""02179919""",21034343,Farmers Branch,TX,,,information only,,Post-9/11 Ch 33
VA11912,Level 3,closed,James Lyles,ACCESSORY TECHNOLOGIES CORPORATION,,20N24332,FARMINGDALE,NY,,,information only,,Post-9/11 Ch 33
VA11515,Level 3,closed,James Lyles,FARMINGDALE STATE COLLEGE,"""00285800""",11901132,FARMINGDALE,NY,,,resolved,,Post-9/11 Ch 33
VA12119,Level 3,closed,James Lyles,SAN JUAN COLLEGE,"""00266000""",14906431,FARMINGTON,NM,,,information only,,Post-9/11 Ch 33
VA12617,Level 3,closed,James Lyles,UPPER IOWA UNIVERSITY,"""00189300""",31810115,FAYETTE,IA,,,information only,,Post-9/11 Ch 33
VA17137,Level 3,closed,James Lyles,UPPER IOWA UNIVERSITY,"""00189300""",31801515,FAYETTE,IA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,MILLER MOTTE COLLEGE,,24911633,Fayetteville,NC,,,information only,,Post-9/11 Ch 33
VA12531,Level 3,closed,James Lyles,MILLER-MOTTE COLLEGE-FAYETTEVILLE,"""00499203""",24911633,FAYETTEVILLE,NC,,,information only,,MGIB-AD Ch 30
VA12757,Level 3,closed,James Lyles,FAYETTEVILLE TECHNICAL COMMUNITY COLLEGE,"""00764000""",14919433,FAYETTEVILLE,NC,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,FAYETTEVILLE STATE UNIVERSITY,,11804133,FAYETTEVILLE,NC,,,resolved,,REAP
VA11740,Level 3,closed,James Lyles,FAYETTEVILLE STATE UNIVERSITY,"""00292800""",11804133,FAYETTEVILLE,NC,,,information only,,Post-9/11 Ch 33
VA12793,Level 3,closed,James Lyles,FAYETTEVILLE STATE UNIVERSITY,"""00292800""",11804133,FAYETTEVILLE,NC,,,resolved,,Post-9/11 Ch 33
VA17256,Level 3,closed,James Lyles,DEVRY UNIVERSITY-FEDERAL WAY,"""01072723""",21410947,FEDERAL WAY,WA,,,information only,,Post-9/11 Ch 33
VA12719,Level 3,closed,James Lyles,THE UNIVERSITY OF FINDLAY,"""00304500""",31944135,FINDLAY,OH,,,information only,,Post-9/11 Ch 33
VA12855,Level 3,closed,James Lyles,FITCHBURG STATE UNIVERSITY,"""00218400""",11814121,FITCHBURG,MA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,NORTHERN ARIZONA UNIVERSITY,,11906103,FLAGSTAFF,AZ,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,MOTT COMMUNITY COLLEGE,,14905422,FLINT,MI,,,resolved,,MGIB-SR Ch 1606
VA12709,Level 3,closed,James Lyles,MOTT COMMUNITY COLLEGE,"""00226100""",14905422,FLINT,MI,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,FRANCIS MARION UNIVERSITY,,11006340,FLORENCE,SC,,,resolved,,Post-9/11 Ch 33
VA12361,Level 3,closed,James Lyles,CENTRAL MICHIGAN UNIVERSITY,,11822032,FLUSHING,NY,,,information only,,Post-9/11 Ch 33
VA11785,Level 3,closed,James Lyles,ELECTRICIAN JAC OF NY LOCAL UNION 3,,20510032,FLUSHING,NY,,,resolved,,Post-9/11 Ch 33
VA17229,Level 3,closed,James Lyles,MERCURY MARINE,,20424249,FOND DU LAC,WI,,,information only,,Post-9/11 Ch 33
VA12469,Level 3,closed,James Lyles,ROADMASTER DRIVERS SCHOOL OF FONTANA,,25175505,FONTANA,CA,,,information only,,Post-9/11 Ch 33
VA14965,Level 3,closed,James Lyles,ACE INSTITUTE OF TECHNOLOGY-FOREST HILLS,"""04043300""",25388532,FOREST HILLS,NY,,,information only,,Post-9/11 Ch 33
VA16012,Level 3,closed,James Lyles,UNIVERSITY OF MARYLAND UNIVERSITY COLLEGE-FT BELVOIR,"""01164400""",11008546,Fort Belvoir,VA,,,information only,,"Post-9/11 Ch 33, MGIB-AD Ch 30"
VA12148,Level 3,closed,James Lyles,UNIVERSITY OF MARYLAND UNIVERSITY COLLEGE-FT BELVOIR,"""01164400""",11008546,Fort Belvoir,VA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,THE CDL SCHOOL OF GEORGIA,,25036711,FORT BENNING,GA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,THE CDL SCHOOL OF GEORGIA,,25036711,FORT BENNING,GA,,,information only,,Post-9/11 Ch 33
VA14884,Level 3,closed,James Lyles,COLORADO STATE UNIVERSITY-FT COLLINS,"""00135000""",11011006,FORT COLLINS,CO,,,information only,,Post-9/11 Ch 33
VA14956,Level 3,closed,James Lyles,UPPER IOWA UNIVERSITY FORT POLK,"""00189300""",31801118,FORT POLK,LA,,,information only,,Post-9/11 Ch 33
VA12431,Level 3,closed,James Lyles,EMBRY-RIDDLE AERONAUTICAL UNIVERSITY-FT RUCKER,"""00147994""",31002101,Fort Rucker,AL,,,information only,,Post-9/11 Ch 33
VA11648,Level 3,closed,James Lyles,UNIVERSITY OF ARKANSAS-FORT SMITH,"""00111000""",11902104,FORT SMITH,OK,,,resolved,,Post-9/11 Ch 33
VA12796,Level 3,closed,James Lyles,CENTRAL TEXAS COLLEGE-FT STEWART,"""00400300""",14831011,Fort Stewart,GA,,,information only,,Post-9/11 Ch 33
VA14897,Level 3,closed,James Lyles,HARRISON COLLEGE-FORT WAYNE,"""02158400""",24927414,FORT WAYNE,IN,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,ITT TECHNICAL INSTITUTE,,24910414,Fort Wayne,IN,,,information only,,MGIB-AD Ch 30
VA16108,Level 3,closed,James Lyles,IVY TECH COMMUNITY COLLEGE-FORT WAYNE,"""00991700""",14904414,FORT WAYNE,IN,,,information only,,Post-9/11 Ch 33
VA11553,Level 3,closed,James Lyles,TARRANT COUNTY COLLEGE,"""00362600""",14998443,FORT WORTH,TX,,,information only,,MGIB-AD Ch 30
VA17195,Level 3,closed,James Lyles,TARRANT COUNTY COLLEGE,"""00362600""",14998443,FORT WORTH,TX,,,information only,,Post-9/11 Ch 33
VA14944,Level 3,closed,James Lyles,TARRANT COUNTY COLLEGE,"""00362600""",14998443,FORT WORTH,TX,,,resolved,,Post-9/11 Ch 33
VA12676,Level 3,closed,James Lyles,TARRANT COUNTY COLLEGE,"""00362600""",14998443,FORT WORTH,TX,,,information only,,DEA Ch 35
VA12519,Level 3,closed,James Lyles,TARRANT COUNTY COLLEGE,"""00362600""",14998443,FORT WORTH,TX,,,resolved,,DEA Ch 35
,No Escalation Needed,closed,James Lyles,AMERICAN INSTITUTE OF INTERIOR DESIGN,,25816403,FOUNTAIN HILLS,AZ,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,AMERICAN INSTITUTE OF INTERIOR DESIGN,,25816403,FOUNTAIN HILLS,AZ,,,resolved,,Post-9/11 Ch 33
VA14923,Level 3,closed,James Lyles,MODERN TECHNOLOGY SCHOOL,"""03063400""",25543205,FOUNTAIN VALLEY,CA,,,information only,,Post-9/11 Ch 33
VA20280,Level 3,closed,James Lyles,GERMANNA COMMUNITY COLLEGE,"""00866000""",14912446,FREDERICKSBURG,VA,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,DEVRY UNIVERSITY-FREMONT CA,,21801105,FREMONT,CA,,,information only,,Post-9/11 Ch 33
VA12538,Level 3,closed,James Lyles,DEVRY UNIVERSITY-FREMONT,"""01072704""",21801105,FREMONT,CA,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,TERRA STATE COMMUNITY COLLEGE,,14923435,FREMONT,OH,,,information only,,Post-9/11 Ch 33
VA20264,Level 3,closed,James Lyles,FRESNO CITY COLLEGE,"""00130700""",14943105,FRESNO,CA,,,information only,,DEA Ch 35
VA11536,Level 3,closed,James Lyles,FRESNO PACIFIC UNIVERSITY,"""00125300""",31971105,FRESNO,CA,,,information only,,Post-9/11 Ch 33
VA12741,Level 3,closed,James Lyles,BARTON COUNTY COMMUNITY COLLEGE-FORT RILEY,"""00460800""",14802116,FT. RILEY,KS,,,resolved,,Post-9/11 Ch 33
VA16102,Level 3,closed,James Lyles,KEISER UNIVERSITY-FT LAUDERDALE,"""02151900""",31835010,FT LAUDERDALE,FL,,,information only,,MGIB-AD Ch 30
VA12814,Level 3,closed,James Lyles,KEISER UNIVERSITY-FT LAUDERDALE,"""02151900""",31835010,FT LAUDERDALE,FL,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,NOVA SOUTHEASTERN UNIVERSITY,,31813010,FT LAUDERDALE,FL,,,resolved,,Post-9/11 Ch 33
VA12702,Level 3,closed,James Lyles,NOVA SOUTHEASTERN UNIVERSITY,"""00150900""",31813010,FT LAUDERDALE,FL,,,information only,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,SHEFFIELD SCHOOL OF AERONAUTICS,,28055010,FT LAUDERDALE,FL,,,information only,,Post-9/11 Ch 33
VA17176,Level 3,closed,James Lyles,COSMIX SCHOOL OF MAKEUP ARTISTRY,"""04212600""",25490510,FT LAUDERDALE,FL,,,no response,,Post-9/11 Ch 33
VA12458,Level 3,closed,James Lyles,THE ART INSTITUTE OF FT LAUDERDALE,"""01019500""",24951210,Ft Lauderdale,FL,,,no response,,Post-9/11 Ch 33
VA12851,Level 3,closed,James Lyles,BROWARD COLLEGE,"""00150000""",14986410,FT LAUDERDALE,FL,,,no response,,Post-9/11 Ch 33
VA12471,Level 3,closed,James Lyles,SAINT LEO UNIVERSITY-FT LEE,"""00152600""",31817146,FT LEE,VA,,,no response,,VRE Ch 31
,Level 3,closed,Tameika Tiller,FLORIDA ACADEMY,,25482210,FT MYERS,FL,,,resolved,,
VA12430,Level 3,closed,James Lyles,TEXAS CHRISTIAN UNIVERSITY,"""00363600""",31927143,FT WORTH,TX,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,"COLUMBIA COLLEGE, NAS/JRB",,31025043,Ft Worth,TX,,,resolved,,Post-9/11 Ch 33
VA16021,Level 3,closed,James Lyles,REMINGTON COLLEGE-FT WORTH,"""00758602""",34038143,FT WORTH,TX,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,REMINGTON COLLEGE-FT WORTH CAMPUS,,34038143,FT WORTH,TX,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,HOPE INTERNATIONAL UNIVERSITY,,31923105,FULLERTON,CA,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,LIMESTONE COLLEGE,,31000940,GAFFNEY,SC,,,no response,,Post-9/11 Ch 33
VA11660,Level 3,closed,James Lyles,LIMESTONE COLLEGE,"""00343600""",31000940,GAFFNEY,SC,,,no response,,
VA11745,Level 3,closed,James Lyles,SANTA FE COLLEGE,"""00151900""",119B7110,GAINESVILLE,FL,,,resolved,,DEA Ch 35
VA11711,Level 3,closed,James Lyles,SANTA FE COLLEGE,"""00151900""",119B7110,GAINESVILLE,FL,,,resolved,,DEA Ch 35
VA12847,Level 3,closed,James Lyles,MONTGOMERY COUNTY FIRE AND RESCUE SERVICE,,10005220,GAITHERSBURG,MD,,,no response,,Post-9/11 Ch 33
VA11629,Level 3,closed,James Lyles,VOLUNTEER STATE COMMUNITY COLLEGE,"""00991200""",14003042,GALLATIN,TN,,,no response,,DEA Ch 35
VA12071,Level 3,closed,James Lyles,NASSAU COMMUNITY COLLEGE,"""00287300""",14995432,GARDEN CITY,NY,,,resolved,,VRE Ch 31
VA11709,Level 3,closed,James Lyles,RETAIL READY CAREER CENTER INC,,25136343,GARLAND,TX,,,no response,,Post-9/11 Ch 33
VA12810,Level 3,closed,James Lyles,MISSISSIPPI GULF COAST COMMUNITY COLLEGE JACKSON,"""00241700""",14801324,GAUTIER,MS,,,no response,,Post-9/11 Ch 33
VA17151,Level 3,closed,James Lyles,GLENDALE COMMUNITY COLLEGE,"""00107600""",14907403,GLENDALE,AZ,,,no response,,Post-9/11 Ch 33
VA14907,Level 3,closed,James Lyles,GLENDALE COMMUNITY COLLEGE,"""00120300""",14999405,GLENDALE,CA,,,resolved,,Post-9/11 Ch 33
VA12257,Level 3,closed,James Lyles,ARIZONA AUTOMOTIVE INSTITUTE,"""01084700""",24802003,GLENDALE,AZ,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,CITRUS COLLEGE,,14902405,GLENDORA,CA,,,no response,,Post-9/11 Ch 33
VA17161,Level 3,closed,James Lyles,COLORADO SCHOOL OF MINES,"""00134800""",11001306,GOLDEN,CO,,,no response,,DEA Ch 35
VA12222,Level 3,closed,James Lyles,WAYNE COMMUNITY COLLEGE,"""00298000""",14915433,GOLDSBORO,NC,,,no response,,Post-9/11 Ch 33
VA11928,Level 3,closed,James Lyles,HOLMES COMMUNITY COLLEGE,"""00240800""",14908424,GOODMAN,MS,,,no response,,DEA Ch 35
VA12121,Level 3,closed,James Lyles,HOLMES COMMUNITY COLLEGE,"""00240800""",14908424,GOODMAN,MS,,,no response,,DEA Ch 35
VA12650,Level 3,closed,James Lyles,CENTRAL COMMUNITY COLLEGE,"""02099500""",14800227,GRAND ISLAND,NE,,,no response,,MGIB-AD Ch 30
,No Escalation Needed,closed,James Lyles,EXECUTIVE SECURITY INTERNATIONAL LTD,,25034506,GRAND JUNCTION,CO,,,no response,,Post-9/11 Ch 33;MGIB-AD Ch 30
VA11764,Level 3,closed,James Lyles,MID CITIES BARBER COLLEGE,"""03111000""",25041343,GRAND PRAIRIE,TX,,,no response,,Post-9/11 Ch 33
VA21282,Level 3,closed,James Lyles,LINCOLN COLLEGE OF TECHNOLOGY,"""00793804""",24036543,GRAND PRAIRIE,TX,,,no response,,Post-9/11 Ch 33
VA17212,Level 3,closed,James Lyles,LINCOLN COLLEGE OF TECHNOLOGY,"""00793804""",24036543,GRAND PRAIRIE,TX,,,no response,,Post-9/11 Ch 33
VA17211,Level 3,closed,James Lyles,LINCOLN COLLEGE OF TECHNOLOGY,"""00793804""",24036543,GRAND PRAIRIE,TX,,,no response,,Post-9/11 Ch 33
VA17136,Level 3,closed,James Lyles,LINCOLN COLLEGE OF TECHNOLOGY,"""00793804""",24036543,GRAND PRAIRIE,TX,,,no response,,Post-9/11 Ch 33
VA12525,Level 3,closed,James Lyles,LINCOLN COLLEGE OF TECHNOLOGY,"""00793804""",24036543,GRAND PRAIRIE,TX,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,COLLEGE OF LAKE COUNTY,,14908413,GRAYSLAKE,IL,,,resolved,,Post-9/11 Ch 33
VA22376,Level 3,closed,James Lyles,BARTON COUNTY COMMUNITY COLLEGE,"""00460800""",14911416,GREAT BEND,KS,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,AIMS COMMUNITY COLLEGE,,14908406,GREELEY,CO,,,no response,,Post-9/11 Ch 33
VA12843,Level 3,closed,Tameika Tiller,AIMS COMMUNITY COLLEGE,"""00758200""",14908406,GREELEY,CO,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,PAUL MITCHELL THE SCHOOL - GREENVILLE,,25012540,GREENVILLE,SC,,,no response,,Post-9/11 Ch 33
VA16074,Level 3,closed,James Lyles,B-UNIQUE BEAUTY AND BARBER ACADEMY,,25083540,GREENVILLE,SC,,,no response,,Post-9/11 Ch 33
VA12490,Level 3,closed,William Colemon,B-UNIQUE BEAUTY AND BARBER ACADEMY,,25083540,GREENVILLE,SC,,,no response,,Post-9/11 Ch 33
VA12473,Level 3,closed,William Colemon,B-UNIQUE BEAUTY AND BARBER ACADEMY,,25083540,GREENVILLE,SC,,,no response,,Post-9/11 Ch 33
VA12707,Level 3,closed,James Lyles,ECPI UNIVERSITY-GREENVILLE,"""01019800""",24941440,GREENVILLE,SC,,,no response,,Post-9/11 Ch 33
VA12246,Level 3,closed,James Lyles,ECPI UNIVERSITY-GREENVILLE,"""01019800""",24941440,GREENVILLE,SC,,,no response,,Post-9/11 Ch 33
VA11967,Level 3,closed,James Lyles,VIRGINIA COLLEGE-GREENVILLE,"""03010617""",21802340,Greenville,SC,,,resolved,,Post-9/11 Ch 33
VA11818,Level 3,closed,James Lyles,EAST CAROLINA UNIVERSITY,"""00292300""",11808133,GREENVILLE,NC,,,no response,,"Post-9/11 Ch 33, VRE Ch 31"
VA11862,Level 3,closed,James Lyles,GRENOBLE ECOLE DE MANAGEMENT,,31111679,"GRENOBLE, CEDEX 01, 38003",,,,no response,,DEA Ch 35
VA11465,Level 3,closed,James Lyles,EASTLAND-FAIRFIELD CAREER AND TECHNICAL SCHOOLS,"""02522700""",15534935,GROVEPORT,OH,,,no response,,Post-9/11 Ch 33
VA11810,Level 3,closed,James Lyles,UNIVERSITY OF PHOENIX-GUAYNABO,"""42098865""",21002163,GUAYNABO PR,,,,no response,,Post-9/11 Ch 33
VA11804,Level 3,closed,James Lyles,CRESCENT SCHOOL OF GAMING & BARTENDING,"""03010405""",25008628,Gulfport,MS,,,no response,,Post-9/11 Ch 33
VA14930,Level 3,closed,James Lyles,MISSISSIPPI GULF COAST COMMUNITY COLLEGE JEFFERSON,"""00241700""",14801224,GULFPORT,MS,,,no response,,Post-9/11 Ch 33
VA21339,Level 3,closed,James Lyles,UNIVERSIDAD DEL TURABO,"""01171900""",31902163,GURABO PR,,,,resolved,,DEA Ch 35
VA12593,Level 3,closed,James Lyles,UNIVERSIDAD DEL TURABO,"""01171900""",31902163,GURABO PR,,,,no response,,Post-9/11 Ch 33
VA11424,Level 3,closed,James Lyles,HAGERSTOWN COMMUNITY COLLEGE,"""00207400""",14905420,HAGERSTOWN,MD,,,no response,,Post-9/11 Ch 33
VA11110,Level 3,closed,James Lyles,HAGERSTOWN COMMUNITY COLLEGE,"""00207400""",14905420,HAGERSTOWN,MD,,,no response,,Post-9/11 Ch 33
VA11829,Level 3,closed,James Lyles,COASTAL COLLEGE HAMMOND,"""02541702""",25058718,HAMMOND,LA,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,HAMPTON UNIVERSITY,,31831146,HAMPTON,VA,,,no response,,Post-9/11 Ch 33
VA17217,Level 3,closed,James Lyles,BRYANT AND STRATTON COLLEGE-HAMPTON,"""00267816""",21013946,Hampton,VA,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,THOMAS NELSON COMMUNITY COLLEGE,,14908446,HAMPTON,VA,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,THOMAS NELSON COMMUNITY COLLEGE,,14908446,HAMPTON,VA,,,no response,,Post-9/11 Ch 33
VA11167,Level 3,closed,James Lyles,FINLANDIA UNIVERSITY,"""00232200""",31001622,HANCOCK,MI,,,no response,,Post-9/11 Ch 33
VA11152,Level 3,closed,James Lyles,FINLANDIA UNIVERSITY,"""00232200""",31001622,HANCOCK,MI,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,TRAINING CENTER FOR HEALTHCARE CAREERS LLC,,25137043,HARKER HEIGHTS,TX,,,no response,,Post-9/11 Ch 33
VA17205,Level 3,closed,James Lyles,TRAINING CENTER FOR HEALTHCARE CAREERS LLC,,25137043,HARKER HEIGHTS,TX,,,no response,,Post-9/11 Ch 33
VA11970,Level 3,closed,James Lyles,NORFOLK SOUTHERN RAILROAD,,20D02638,Harrisburg,PA,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,PA BOARD OF PROBATION AND PAROLE,,10A07738,HARRISBURG,PA,,,resolved,,Post-9/11 Ch 33
VA12771,Level 3,closed,James Lyles,HARRISBURG UNIVERSITY OF SCIENCE AND TECHNOLOGY,"""03948300""",31025538,Harrisburg,PA,,,no response,,
VA14954,Level 3,closed,James Lyles,EASTERN MENNONITE UNIVERSITY,"""00370800""",31904146,HARRISONBURG,VA,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,UNIVERSITY OF SOUTHERN MISSISSIPPI HATTIESBURG,,11807024,HATTIESBURG,MS,,,no response,,Post-9/11 Ch 33
VA12727,Level 3,closed,James Lyles,UNIVERSITY OF SOUTHERN MISSISSIPPI HATTI,"""00244100""",11807024,HATTIESBURG,MS,,,no response,,MGIB-SR Ch 1606
VA12703,Level 3,closed,James Lyles,BURLINGTON NORTHERN SANTE FE BNSF CAR SHOP,,20206126,HAVRE,MT,,,resolved,,Post-9/11 Ch 33
VA11906,Level 3,closed,James Lyles,CALIFORNIA STATE UNIV-EAST BAY,"""00113800""",11911105,HAYWARD,CA,,,resolved,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,MTC DRIVER TRAINING,,25579625,Hazelwood,MO,,,no response,,Post-9/11 Ch 33
VA11782,Level 3,closed,James Lyles,THE ART INSTITUTE OF LAS VEGAS,"""04051303""",24902428,Henderson,NV,,,no response,,Post-9/11 Ch 33
VA12098,Level 3,closed,James Lyles,TOURO UNIVERSITY,"""04142601""",31809628,HENDERSON,NV,,,no response,,Post-9/11 Ch 33
VA11977,Level 3,closed,James Lyles,STRAYER UNIVERSITY-ONLINE,"""00145901""",21912146,Herndon,VA,,,no response,,Post-9/11 Ch 33
VA11909,Level 3,closed,James Lyles,SAN JOAQUIN VALLEY COLLEGE-HESPERIA,"""02120708""",24805705,HESPERIA,CA,,,no response,,Post-9/11 Ch 33
VA11052,Level 3,closed,James Lyles,HEALTH AND STYLE INSTITUTE LLC,,25016733,HIGH POINT,NC,,,no response,,Post-9/11 Ch 33
,No Escalation Needed,closed,James Lyles,JEFFERSON COLLEGE,,14911425,HILLSBORO,MO,,,no response,,Post-9/11 Ch 33
VA11864,Level 3,closed,James Lyles,HOUSE OF PRAYER BIBLE SEMINARY,,31020411,Hinesville,GA,,,no response,,Post-9/11 Ch 33
VA11574,Level 3,closed,James Lyles,THE LOS ANGELES FILM SCHOOL,,24003205,HOLLYWOOD,CA,,,no response,,Post-9/11 Ch 33
VA22379,Level 3,closed,James Lyles,THE LOS ANGELES FILM SCHOOL,,24003205,HOLLYWOOD,CA,,,no response,,Post-9/11 Ch 33
VA11599,Level 3,closed,James Lyles,THE LOS ANGELES FILM SCHOOL,,21117705,Hollywood,CA,,,resolved,,Post-9/11 Ch 33
VA21291,Level 3,closed,James Lyles,THE LOS ANGELES FILM SCHOOL,,21117705,Hollywood,CA,,,no response,,Post-9/11 Ch 33
