Facility code,Name of institution,State,Country, Number of trainees ,Profit status,Type of payment,Total cost, Number of payments 
31003107,SACRED HEART UNIVERSITY,Connecticut,USA,42,Private non-profit,Yellow Ribbon,387550.32,87
31003123,CONCORDIA UNIVERSITY-ST PAUL,Minnesota,USA,2,Private non-profit,Yellow Ribbon,5059.66,5
31003132,ALBANY LAW SCHOOL,New York,USA,1,Private non-profit,Yellow Ribbon,11612.83,2
31003135,OTTERBEIN UNIVERSITY,Ohio,USA,18,Private non-profit,Yellow Ribbon,85823.44,22
31003138,CHATHAM UNIVERSITY,Pennsylvania,USA,17,Private non-profit,Yellow Ribbon,92856.96,24
31003142,KING UNIVERSITY,Tennessee,USA,8,Private non-profit,Yellow Ribbon,23254.14,9
31003242,SOUTHERN ADVENTIST UNIVERSITY,Tennessee,USA,3,Private non-profit,Yellow Ribbon,6821.99,6
31003313,UNIVERSITY OF CHICAGO,Illinois,USA,63,Private non-profit,Yellow Ribbon,730830.39,124
31003321,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,Massachusetts,USA,35,Private non-profit,Yellow Ribbon,352236.54,49
31003411,REINHARDT UNIVERSITY,Georgia,USA,1,Private non-profit,Yellow Ribbon,5138.83,1
31003416,UNIVERSITY OF SAINT MARY,Kansas,USA,2,Private non-profit,Yellow Ribbon,6309.66,4
31003421,MERRIMACK COLLEGE,Massachusetts,USA,9,Private non-profit,Yellow Ribbon,73013.33,15
31003438,SAINT FRANCIS UNIVERSITY,Pennsylvania,USA,9,Private non-profit,Yellow Ribbon,29770.47,10
31003516,MIDAMERICA NAZARENE UNIVERSITY,Kansas,USA,5,Private non-profit,Yellow Ribbon,14276.15,13
31003521,ANNA MARIA COLLEGE,Massachusetts,USA,2,Private non-profit,Yellow Ribbon,2520.33,3
31003531,ST JOHN'S COLLEGE,New Mexico,USA,2,Private non-profit,Yellow Ribbon,27824.83,3
31003532,SARAH LAWRENCE COLLEGE,New York,USA,10,Private non-profit,Yellow Ribbon,115655.33,14
31003543,EAST TEXAS BAPTIST UNIVERSITY,Texas,USA,9,Private non-profit,Yellow Ribbon,12248.64,10
31003620,STEVENSON UNIVERSITY,Maryland,USA,40,Private non-profit,Yellow Ribbon,240311.16,46
31003637,PACIFIC NORTHWEST COLLEGE OF ART,Oregon,USA,9,Private non-profit,Yellow Ribbon,58395.97,9
31003638,SAINT VINCENT COLLEGE,Pennsylvania,USA,2,Private non-profit,Yellow Ribbon,12277.66,2
31003737,CORBAN UNIVERSITY,Oregon,USA,14,Private non-profit,Yellow Ribbon,60827.82,15
31003815,NORTHWESTERN COLLEGE,Iowa,USA,3,Private non-profit,Yellow Ribbon,5543.48,5
31003832,ST FRANCIS COLLEGE,New York,USA,11,Private non-profit,Yellow Ribbon,22182.1,18
31003915,DORDT COLLEGE,Iowa,USA,1,Private non-profit,Yellow Ribbon,2500,1
31003921,BRANDEIS UNIVERSITY,Massachusetts,USA,14,Private non-profit,Yellow Ribbon,190416.48,30
31003938,SWARTHMORE COLLEGE,Pennsylvania,USA,1,Private non-profit,Yellow Ribbon,2604.83,2
31004021,BABSON COLLEGE,Massachusetts,USA,8,Private non-profit,Yellow Ribbon,77607,26
31004030,STEVENS INSTITUTE OF TECHNOLOGY,New Jersey,USA,10,Private non-profit,Yellow Ribbon,116211.35,19
31004037,UNIVERSITY OF WESTERN STATES,Oregon,USA,1,Private non-profit,Yellow Ribbon,13255.83,4
31004042,MEMPHIS COLLEGE OF ART,Tennessee,USA,4,Private non-profit,Yellow Ribbon,16148.33,4
31004124,MILLSAPS COLLEGE,Mississippi,USA,11,Private non-profit,Yellow Ribbon,84437.13,11
31004137,NATIONAL UNIVERSITY OF NATURAL MEDICINE,Oregon,USA,4,Private non-profit,Yellow Ribbon,27649.99,4
31004246,VIRGINIA WESLEYAN UNIVERSITY,Virginia,USA,36,Private non-profit,Yellow Ribbon,106850.82,46
31004433,MONTREAT COLLEGE,North Carolina,USA,7,Private non-profit,Yellow Ribbon,11597.81,7
31004511,COVENANT COLLEGE,Georgia,USA,13,Private non-profit,Yellow Ribbon,64686.15,13
31004532,UNION COLLEGE,New York,USA,2,Private non-profit,Yellow Ribbon,30684.66,4
31004543,HARDIN-SIMMONS UNIVERSITY,Texas,USA,9,Private non-profit,Yellow Ribbon,9017.64,12
31004832,VASSAR COLLEGE,New York,USA,34,Private non-profit,Yellow Ribbon,405032.87,50
31004838,WASHINGTON & JEFFERSON COLLEGE,Pennsylvania,USA,7,Private non-profit,Yellow Ribbon,16336.47,12
31004935,MARIETTA COLLEGE,Ohio,USA,11,Private non-profit,Yellow Ribbon,78205.63,13
31004938,WAYNESBURG UNIVERSITY,Pennsylvania,USA,8,Private non-profit,Yellow Ribbon,5144.64,8
31005026,UNIVERSITY OF PROVIDENCE,Montana,USA,10,Private non-profit,Yellow Ribbon,14653.3,11
31005029,GEISEL SCHOOL OF MEDICINE AT DARTMOUTH,New Hampshire,USA,3,Private non-profit,Yellow Ribbon,33223.02,5
31005038,WESTMINSTER COLLEGE,Pennsylvania,USA,3,Private non-profit,Yellow Ribbon,20349.33,3
31005042,TENNESSEE WESLEYAN UNIVERSITY,Tennessee,USA,1,Private non-profit,Yellow Ribbon,497.33,1
31005043,HOUSTON BAPTIST UNIVERSITY,Texas,USA,20,Private non-profit,Yellow Ribbon,49997.04,40
31005124,MISSISSIPPI COLLEGE,Mississippi,USA,2,Private non-profit,Yellow Ribbon,9074.83,3
31005142,BELMONT UNIVERSITY,Tennessee,USA,156,Private non-profit,Yellow Ribbon,997020.79,272
31005242,CHRISTIAN BROTHERS UNIVERSITY,Tennessee,USA,11,Private non-profit,Yellow Ribbon,55348.13,23
31005246,FERRUM COLLEGE,Virginia,USA,22,Private non-profit,Yellow Ribbon,116167.41,22
31005337,WALLA WALLA UNIVERSITY,Oregon,USA,2,Private non-profit,Yellow Ribbon,5565.16,2
31005338,UNIVERSITY OF THE SCIENCES,Pennsylvania,USA,4,Private non-profit,Yellow Ribbon,16666.32,5
31005433,METHODIST UNIVERSITY,North Carolina,USA,159,Private non-profit,Yellow Ribbon,817297.48,201
31005438,THE UNIVERSITY OF THE ARTS,Pennsylvania,USA,10,Private non-profit,Yellow Ribbon,12992.54,11
31005440,SOUTHERN WESLEYAN UNIVERSITY,South Carolina,USA,10,Private non-profit,Yellow Ribbon,9541.77,11
31005443,UNIVERSITY OF THE INCARNATE WORD,Texas,USA,134,Private non-profit,Yellow Ribbon,445090.45,247
31005523,MINNEAPOLIS COLLEGE OF ART AND DESIGN,Minnesota,USA,12,Private non-profit,Yellow Ribbon,92838.38,12
31005733,MARS HILL UNIVERSITY,North Carolina,USA,9,Private non-profit,Yellow Ribbon,32938.96,9
31005740,CHARLESTON SOUTHERN UNIVERSITY,South Carolina,USA,115,Private non-profit,Yellow Ribbon,202613.45,208
31005746,BLUEFIELD COLLEGE,Virginia,USA,6,Private non-profit,Yellow Ribbon,5041.48,7
31005835,XAVIER UNIVERSITY,Ohio,USA,63,Private non-profit,Yellow Ribbon,459642.58,113
31005946,AVERETT UNIVERSITY,Virginia,USA,32,Private non-profit,Yellow Ribbon,158669.8,34
31006029,DARTMOUTH COLLEGE-TUCK SCHOOL OF BUSINESS,New Hampshire,USA,14,Private non-profit,Yellow Ribbon,220995.33,40
31006121,WORCESTER POLYTECHNIC INSTITUTE,Massachusetts,USA,11,Private non-profit,Yellow Ribbon,55625.81,15
31006323,MITCHELL HAMLINE SCHOOL OF LAW,Minnesota,USA,21,Private non-profit,Yellow Ribbon,149481.99,48
31006335,UNIVERSITY OF DAYTON,Ohio,USA,24,Private non-profit,Yellow Ribbon,201907.1,25
31006435,FRANCISCAN UNIVERSITY OF STEUBENVILLE,Ohio,USA,18,Private non-profit,Yellow Ribbon,30850.53,18
31006521,MCPHS UNIVERSITY,Massachusetts,USA,24,Private non-profit,Yellow Ribbon,206180.64,52
31006535,WITTENBERG UNIVERSITY,Ohio,USA,10,Private non-profit,Yellow Ribbon,77358.51,11
31006616,CLEVELAND UNIVERSITY-KANSAS CITY,Kansas,USA,2,Private non-profit,Yellow Ribbon,8975.9,3
31006742,FREED-HARDEMAN UNIVERSITY,Tennessee,USA,1,Private non-profit,Yellow Ribbon,707.33,2
31006835,MUSKINGUM UNIVERSITY,Ohio,USA,9,Private non-profit,Yellow Ribbon,21437.33,9
31007043,MCMURRY UNIVERSITY,Texas,USA,11,Private non-profit,Yellow Ribbon,25430.62,20
31007143,UNIVERSITY OF MARY HARDIN-BAYLOR,Texas,USA,157,Private non-profit,Yellow Ribbon,478002.88,295
31007335,KENYON COLLEGE,Ohio,USA,8,Private non-profit,Yellow Ribbon,70456,13
31007535,WILMINGTON COLLEGE-MAIN CAMPUS,Ohio,USA,3,Private non-profit,Yellow Ribbon,3523.99,4
31007638,LA SALLE UNIVERSITY,Pennsylvania,USA,2,Private non-profit,Yellow Ribbon,6908.99,4
31007835,LOURDES UNIVERSITY,Ohio,USA,1,Private non-profit,Yellow Ribbon,500,1
31007838,LAFAYETTE COLLEGE,Pennsylvania,USA,6,Private non-profit,Yellow Ribbon,56221.91,9
31007905,UNIVERSITY OF SAN FRANCISCO,California,USA,2,Private non-profit,Yellow Ribbon,5372.73,3
31008238,HOLY FAMILY UNIVERSITY,Pennsylvania,USA,8,Private non-profit,Yellow Ribbon,19252.08,13
31008305,TOURO UNIVERSITY CALIFORNIA,California,USA,1,Private non-profit,Yellow Ribbon,222.33,1
31008438,LYCOMING COLLEGE,Pennsylvania,USA,3,Private non-profit,Yellow Ribbon,25011.99,4
31008446,CHRISTENDOM COLLEGE,Virginia,USA,2,Private non-profit,Yellow Ribbon,1404.66,2
31008621,GORDON COLLEGE,Massachusetts,USA,6,Private non-profit,Yellow Ribbon,6838.24,6
31008738,ALVERNIA UNIVERSITY,Pennsylvania,USA,25,Private non-profit,Yellow Ribbon,138883.01,30
31008742,O'MORE COLLEGE OF DESIGN,Tennessee,USA,1,Private non-profit,Yellow Ribbon,1000,1
31008749,MEDICAL COLLEGE OF WISCONSIN MEDICAL SCHOOL & GRADUATE PROGRAMS,Wisconsin,USA,1,Private non-profit,Yellow Ribbon,2500,1
31008942,WEBSTER UNIVERSITY,Tennessee,USA,1,Private non-profit,Yellow Ribbon,1002.5,4
31009038,WILKES UNIVERSITY,Pennsylvania,USA,21,Private non-profit,Yellow Ribbon,137295.31,32
31009233,GARDNER-WEBB UNIVERSITY,North Carolina,USA,12,Private non-profit,Yellow Ribbon,48639.13,16
31009332,ALBANY MEDICAL COLLEGE,New York,USA,1,Private non-profit,Yellow Ribbon,10714.33,3
31009421,NEW ENGLAND LAW-BOSTON,Massachusetts,USA,3,Private non-profit,Yellow Ribbon,33068.89,5
31009432,ALBANY COLLEGE OF PHARMACY AND HEALTH SCIENCES,New York,USA,6,Private non-profit,Yellow Ribbon,18000,6
31009743,ST MARY'S UNIVERSITY,Texas,USA,75,Private non-profit,Yellow Ribbon,364199.04,139
31009749,EDGEWOOD COLLEGE,Wisconsin,USA,22,Private non-profit,Yellow Ribbon,75344.2,34
31009849,VITERBO UNIVERSITY,Wisconsin,USA,5,Private non-profit,Yellow Ribbon,8230.15,6
31009949,MARIAN UNIVERSITY,Wisconsin,USA,14,Private non-profit,Yellow Ribbon,22525.64,22
31010049,ALVERNO COLLEGE,Wisconsin,USA,5,Private non-profit,Yellow Ribbon,16208.27,5
31010205,CULINARY INSTITUTE OF AMERICA-ST HELENA,California,USA,18,Private non-profit,Yellow Ribbon,75716.94,19
31010211,SAVANNAH COLLEGE OF ART AND DESIGN-SAVANNAH,Georgia,USA,274,Private non-profit,Yellow Ribbon,1434641.97,491
31010249,WISCONSIN LUTHERAN COLLEGE,Wisconsin,USA,7,Private non-profit,Yellow Ribbon,20604,7
31010311,SAVANNAH COLLEGE OF ART AND DESIGN-ATLANTA,Georgia,USA,72,Private non-profit,Yellow Ribbon,336982.11,117
31010531,UNIVERSITY OF ST FRANCIS,New Mexico,USA,1,Private non-profit,Yellow Ribbon,35.99,1
31010538,MESSIAH COLLEGE,Pennsylvania,USA,16,Private non-profit,Yellow Ribbon,90612.72,16
31010821,BERKLEE COLLEGE OF MUSIC,Massachusetts,USA,31,Private non-profit,Yellow Ribbon,74589.5,33
31011005,PACIFIC COAST UNIVERSITY SCHOOL OF LAW,California,USA,1,Private non-profit,Yellow Ribbon,2954,1
31011043,SOUTH TEXAS COLLEGE OF LAW-HOUSTON,Texas,USA,5,Private non-profit,Yellow Ribbon,16162.82,7
31011205,THE CHICAGO SCHOOL OF PROFESSIONAL PSYCHOLOGY AT LOS ANGELES,California,USA,6,Private non-profit,Yellow Ribbon,14674.42,8
31011233,WINGATE UNIVERSITY,North Carolina,USA,31,Private non-profit,Yellow Ribbon,21142.85,31
31011405,AMDA COLLEGE AND CONSERVATORY OF THE PERFORMING ARTS,California,USA,8,Private non-profit,Yellow Ribbon,31781.85,8
31011923,UNIVERSITY OF ST THOMAS-OPUS COLLEGE OF BUSINESS,Minnesota,USA,5,Private non-profit,Yellow Ribbon,59605.9,11
31012005,KECK GRADUATE INSTITUTE,California,USA,2,Private non-profit,Yellow Ribbon,21877.33,4
31012019,COLBY COLLEGE,Maine,USA,5,Private non-profit,Yellow Ribbon,58080.82,8
31012133,CHOWAN UNIVERSITY,North Carolina,USA,19,Private non-profit,Yellow Ribbon,15909.27,19
31012249,HERZING UNIVERSITY-KENOSHA,Wisconsin,USA,1,Private non-profit,Yellow Ribbon,522.83,1
31012319,MAINE COLLEGE OF ART,Maine,USA,2,Private non-profit,Yellow Ribbon,10000,2
31012433,JOHNSON & WALES UNIVERSITY-CHARLOTTE,North Carolina,USA,33,Private non-profit,Yellow Ribbon,67797.67,48
31012443,SOUTHWESTERN UNIVERSITY,Texas,USA,11,Private non-profit,Yellow Ribbon,15424.34,11
31012505,UNIVERSITY OF REDLANDS-TEMECULA,California,USA,1,Private non-profit,Yellow Ribbon,348.27,1
31012545,VERMONT LAW SCHOOL,Vermont,USA,6,Private non-profit,Yellow Ribbon,29880.99,7
31012633,ST ANDREWS UNIVERSITY,North Carolina,USA,8,Private non-profit,Yellow Ribbon,23799.31,8
31012705,UNIVERSITY OF REDLANDS-SAN DIEGO,California,USA,1,Private non-profit,Yellow Ribbon,17.5,1
31013405,PRESIDIO GRADUATE SCHOOL,California,USA,4,Private non-profit,Yellow Ribbon,18589.32,6
31013406,JOHNSON & WALES UNIVERSITY-DENVER,Colorado,USA,28,Private non-profit,Yellow Ribbon,84797.24,43
31013605,CALIFORNIA COLLEGE SAN DIEGO,California,USA,133,Private non-profit,Yellow Ribbon,366655,387
31013638,NEUMANN UNIVERSITY,Pennsylvania,USA,2,Private non-profit,Yellow Ribbon,4072.33,2
31013643,TEXAS LUTHERAN UNIVERSITY,Texas,USA,10,Private non-profit,Yellow Ribbon,33778.3,13
31013745,VERMONT COLLEGE OF FINE ARTS,Vermont,USA,4,Private non-profit,Yellow Ribbon,2000,4
31013905,SAN DIEGO CHRISTIAN COLLEGE,California,USA,27,Private non-profit,Yellow Ribbon,172534.18,54
31013923,UNIVERSITY OF ST THOMAS SCHOOL OF SOCIAL WORK,Minnesota,USA,1,Private non-profit,Yellow Ribbon,725.83,1
31014006,COLORADO CHRISTIAN UNIVERSITY,Colorado,USA,41,Private non-profit,Yellow Ribbon,127429.48,60
31014043,TEXAS WESLEYAN UNIVERSITY,Texas,USA,27,Private non-profit,Yellow Ribbon,113955.77,49
31014123,UNIVERSITY OF ST THOMAS SCHOOL OF LAW,Minnesota,USA,3,Private non-profit,Yellow Ribbon,21522.99,3
31014205,BASTYR UNIVERSITY,California,USA,2,Private non-profit,Yellow Ribbon,4580.66,2
31014306,NEWMAN UNIVERSITY,Colorado,USA,2,Private non-profit,Yellow Ribbon,4885.55,6
31014443,TRINITY UNIVERSITY,Texas,USA,13,Private non-profit,Yellow Ribbon,111559.56,13
31014521,HAMPSHIRE COLLEGE,Massachusetts,USA,3,Private non-profit,Yellow Ribbon,13178.66,4
31014523,BETHANY LUTHERAN COLLEGE,Minnesota,USA,5,Private non-profit,Yellow Ribbon,10681.65,6
31014538,LA ROCHE COLLEGE,Pennsylvania,USA,14,Private non-profit,Yellow Ribbon,54161.62,32
31014623,HERZING UNIVERSITY-MINNEAPOLIS,Minnesota,USA,1,Private non-profit,Yellow Ribbon,1743.33,1
31014705,LOS ANGELES PACIFIC UNIVERSITY,California,USA,1,Private non-profit,Yellow Ribbon,855.27,1
31014721,BOSTON ARCHITECTURAL COLLEGE,Massachusetts,USA,1,Private non-profit,Yellow Ribbon,1474.33,1
31014905,UNION INSTITUTE & UNIVERSITY LOS ANGELES ACADEMIC CENTER,California,USA,1,Private non-profit,Yellow Ribbon,124,1
31014943,UNIVERSITY OF DALLAS,Texas,USA,4,Private non-profit,Yellow Ribbon,7263.99,5
31015106,ARGOSY UNIVERSITY-DENVER,Colorado,USA,3,Private non-profit,Yellow Ribbon,1747.61,4
31015121,WILLIAM JAMES COLLEGE,Massachusetts,USA,6,Private non-profit,Yellow Ribbon,42111.87,9
31015143,UNIVERSITY OF ST THOMAS,Texas,USA,14,Private non-profit,Yellow Ribbon,69302.49,27
31015206,THE ART INSTITUTE OF COLORADO,Colorado,USA,31,Private non-profit,Yellow Ribbon,55114.56,47
31015405,CALIFORNIA COLLEGE SAN DIEGO-SAN MARCOS,California,USA,61,Private non-profit,Yellow Ribbon,218868.39,192
31015421,LESLEY UNIVERSITY,Massachusetts,USA,7,Private non-profit,Yellow Ribbon,11281.5,10
31015721,WHEELOCK COLLEGE,Massachusetts,USA,4,Private non-profit,Yellow Ribbon,7600,4
31015821,ENDICOTT COLLEGE,Massachusetts,USA,12,Private non-profit,Yellow Ribbon,55999.65,12
31015830,CENTENARY UNIVERSITY,New Jersey,USA,7,Private non-profit,Yellow Ribbon,30133.98,7
31015905,UNIVERSITY OF PENNSYLVANIA-THE WHARTON SCHOOL,California,USA,6,Private non-profit,Yellow Ribbon,70963.44,14
31015921,BAY PATH UNIVERSITY,Massachusetts,USA,2,Private non-profit,Yellow Ribbon,5587.16,2
31016205,CALIFORNIA COLLEGE OF THE ARTS - SAN FRANCISCO,California,USA,4,Private non-profit,Yellow Ribbon,8710.91,4
31016243,RICE UNIVERSITY,Texas,USA,62,Private non-profit,Yellow Ribbon,697362.58,213
31016405,ARGOSY UNIVERSITY-ORANGE COUNTY,California,USA,2,Private non-profit,Yellow Ribbon,9355.16,5
31016505,ARGOSY UNIVERSITY-INLAND EMPIRE,California,USA,1,Private non-profit,Yellow Ribbon,1947.33,3
31016605,ARGOSY UNIVERSITY-SAN FRANCISCO BAY AREA,California,USA,6,Private non-profit,Yellow Ribbon,5590.38,8
31016621,LASELL COLLEGE,Massachusetts,USA,8,Private non-profit,Yellow Ribbon,37800,10
31016705,ARGOSY UNIVERSITY-SAN DIEGO,California,USA,6,Private non-profit,Yellow Ribbon,11674.48,12
31016805,ARGOSY UNIVERSITY-LOS ANGELES,California,USA,2,Private non-profit,Yellow Ribbon,3277.16,4
31016810,PALM BEACH ATLANTIC UNIVERSITY,Florida,USA,23,Private non-profit,Yellow Ribbon,85083.53,30
31017005,THE ART INSTITUTE OF CALIFORNIA-SAN DIEGO,California,USA,102,Private non-profit,Yellow Ribbon,267211.78,134
31017105,THE ART INSTITUTE OF CALIFORNIA-SACRAMENTO,California,USA,6,Private non-profit,Yellow Ribbon,11084.89,10
31017205,THE ART INSTITUTE OF CALIFORNIA-INLAND EMPIRE - A CAMPUS OF ARGOSY UNIV,California,USA,6,Private non-profit,Yellow Ribbon,11103.09,6
31019909,THE INSTITUTE OF WORLD POLITICS,District of Columbia,USA,5,Private non-profit,Yellow Ribbon,12936.65,6
31020409,CHICAGO SCHOOL OF PROFESSIONAL PSYCHOLOGY,District of Columbia,USA,3,Private non-profit,Yellow Ribbon,4077.48,3
31020711,SOUTH UNIVERSITY-SAVANNAH,Georgia,USA,6,Private non-profit,Yellow Ribbon,2218.05,6
31020911,THE ART INSTITUTE OF ATLANTA,Georgia,USA,6,Private non-profit,Yellow Ribbon,11278.65,6
31021343,TEXAS CHIROPRACTIC COLLEGE FOUNDATION INC,Texas,USA,2,Private non-profit,Yellow Ribbon,11195.66,3
31024546,APPALACHIAN SCHOOL OF LAW,Virginia,USA,3,Private non-profit,Yellow Ribbon,4291.99,3
31025438,CARNEGIE MELLON UNIVERSITY,Pennsylvania,USA,43,Private non-profit,Yellow Ribbon,341383.76,108
31025538,HARRISBURG UNIVERSITY OF SCIENCE AND TECHNOLOGY,Pennsylvania,USA,4,Private non-profit,Yellow Ribbon,1759.64,4
31026432,NEW YORK LAW SCHOOL,New York,USA,8,Private non-profit,Yellow Ribbon,66307.9,21
31027743,CONCORDIA UNIVERSITY-TEXAS,Texas,USA,7,Private non-profit,Yellow Ribbon,17032.08,14
31029743,LETOURNEAU UNIVERSITY-LONGVIEW,Texas,USA,32,Private non-profit,Yellow Ribbon,94233.62,41
31030713,BRADLEY UNIVERSITY,Illinois,USA,8,Private non-profit,Yellow Ribbon,26315.49,11
31032013,COLUMBIA COLLEGE-CHICAGO,Illinois,USA,51,Private non-profit,Yellow Ribbon,97389.34,62
31034113,JOHN MARSHALL LAW SCHOOL,Illinois,USA,8,Private non-profit,Yellow Ribbon,52503.7,12
31037232,RENSSELAER POLYTECHNIC INSTITUTE,New York,USA,63,Private non-profit,Yellow Ribbon,766149.41,97
31039843,THE ART INSTITUTE OF AUSTIN,Texas,USA,40,Private non-profit,Yellow Ribbon,75275.52,57
31040543,TULANE UNIVERSITY OF LOUISIANA,Texas,USA,3,Private non-profit,Yellow Ribbon,40791.99,11
31040843,THE ART INSTITUTE OF SAN ANTONIO,Texas,USA,65,Private non-profit,Yellow Ribbon,106410.01,74
31042743,SOUTH UNIVERSITY AUSTIN,Texas,USA,3,Private non-profit,Yellow Ribbon,4802.35,3
31043213,IIT-CHICAGO-KENT COLLEGE OF LAW,Illinois,USA,3,Private non-profit,Yellow Ribbon,7151.49,4
31043313,ROSALIND FRANKLIN UNIVERSITY OF MEDICINE AND SCIENCE,Illinois,USA,3,Private non-profit,Yellow Ribbon,6000,3
31043713,NORTHWESTERN UNIVERSITY-FEINBERG SCHOOL OF MEDICINE,Illinois,USA,1,Private non-profit,Yellow Ribbon,12000,3
31043843,HALLMARK UNIVERSITY,Texas,USA,43,Private non-profit,Yellow Ribbon,49590.19,50
31043913,NORTHWESTERN UNIVERSITY FEINBERG SCHOOL OF MEDICINE,Illinois,USA,5,Private non-profit,Yellow Ribbon,50496.32,13
31044113,NORTHWESTERN UNIVERSITY PRITZKER SCHOOL OF LAW,Illinois,USA,17,Private non-profit,Yellow Ribbon,319891.44,30
31044643,HALLMARK UNIVERSITY-COLLEGE OF AERONAUTICS,Texas,USA,30,Private non-profit,Yellow Ribbon,62909.73,51
31044813,THE CHICAGO SCHOOL OF PROFESSIONAL PSYCHOLOGY,Illinois,USA,2,Private non-profit,Yellow Ribbon,7288.79,3
31045913,ROBERT MORRIS UNIVERSITY-ORLAND PARK,Illinois,USA,6,Private non-profit,Yellow Ribbon,52421.65,13
31046113,ROBERT MORRIS UNIVERSITY-SPRINGFIELD,Illinois,USA,1,Private non-profit,Yellow Ribbon,4993,3
31046143,WEBSTER UNIVERSITY-RANDOLPH AFB,Texas,USA,1,Private non-profit,Yellow Ribbon,499.54,1
31046613,ROBERT MORRIS UNIVERSITY-ELGIN,Illinois,USA,1,Private non-profit,Yellow Ribbon,9284.83,2
31046713,ROBERT MORRIS UNIVERSITY ILLINOIS,Illinois,USA,20,Private non-profit,Yellow Ribbon,99463.04,38
31047113,ROBERT MORRIS UNIVERSITY-ARLINGTON HEIGHTS,Illinois,USA,2,Private non-profit,Yellow Ribbon,5033.83,3
31048013,ADLER UNIVERSITY,Illinois,USA,6,Private non-profit,Yellow Ribbon,42096.98,10
31048113,UNIVERSITY OF NOTRE DAME,Illinois,USA,11,Private non-profit,Yellow Ribbon,103055.89,28
31048943,THE ART INSTITUTE OF HOUSTON,Texas,USA,29,Private non-profit,Yellow Ribbon,45274.87,35
31050222,WESTERN MICHIGAN UNIVERSITY-THOMAS M COOLEY LAW SCHOOL,Michigan,USA,2,Private non-profit,Yellow Ribbon,2011.53,3
31050322,WESTERN MICHIGAN UNIVERSITY-THOMAS M COOLEY LAW SCHOOL AH,Michigan,USA,1,Private non-profit,Yellow Ribbon,1000,2
31050422,WESTERN MICHIGAN UNIVERSITY-THOMAS M COOLEY LAW SCHOOL GR,Michigan,USA,2,Private non-profit,Yellow Ribbon,3000,3
31050821,MGH INSTITUTE OF HEALTH PROFESSIONS,Massachusetts,USA,8,Private non-profit,Yellow Ribbon,59380.69,14
31055610,KEISER UNIVERSITY-RESIDENTIAL,Florida,USA,20,Private non-profit,Yellow Ribbon,70073.39,35
31057510,SOUTH UNIVERSITY-ROYAL PALM BEACH,Florida,USA,6,Private non-profit,Yellow Ribbon,20186.65,8
31058047,CORNISH COLLEGE OF THE ARTS,Washington,USA,12,Private non-profit,Yellow Ribbon,96170.5,12
31058510,ARGOSY UNIVERSITY-TAMPA,Florida,USA,6,Private non-profit,Yellow Ribbon,11527.4,7
31059910,PALMER COLLEGE OF CHIROPRACTIC-DAVENPORT,Florida,USA,9,Private non-profit,Yellow Ribbon,29513.21,12
31061010,SOUTH UNIVERSITY-TAMPA,Florida,USA,9,Private non-profit,Yellow Ribbon,20153.18,13
31061510,WEBSTER UNIVERSITY ST PETERSBURG,Florida,USA,1,Private non-profit,Yellow Ribbon,877.63,1
31062710,AVE MARIA SCHOOL OF LAW,Florida,USA,6,Private non-profit,Yellow Ribbon,81634.98,10
31064710,BEACON COLLEGE,Florida,USA,4,Private non-profit,Yellow Ribbon,22869.48,5
31065010,WESTERN MICHIGAN UNIVERSITY THOMAS M COOLEY LAW SCHOOL,Florida,USA,7,Private non-profit,Yellow Ribbon,7000,7
31065210,NATIONAL UNIVERSITY OF HEALTH SCIENCES SEMINOLE,Florida,USA,2,Private non-profit,Yellow Ribbon,16703.29,4
31065510,UTICA COLLEGE,Florida,USA,3,Private non-profit,Yellow Ribbon,8076.75,6
31066510,KELLOGG SCHOOL OF MANAGEMENT,Florida,USA,11,Private non-profit,Yellow Ribbon,162504.88,20
31100019,COLLEGE OF THE ATLANTIC,Maine,USA,2,Private non-profit,Yellow Ribbon,17625.33,3
31100525,LINDENWOOD UNIVERSITY,Missouri,USA,2,Private non-profit,Yellow Ribbon,67.16,2
31101205,UNION INSTITUTE & UNIVERSITY,California,USA,1,Private non-profit,Yellow Ribbon,124.33,1
31101525,WESTMINSTER COLLEGE,Missouri,USA,3,Private non-profit,Yellow Ribbon,6067.99,4
31105125,LOGAN UNIVERSITY,Missouri,USA,8,Private non-profit,Yellow Ribbon,31310.64,9
31106109,AMERICAN UNIVERSITY,District of Columbia,USA,220,Private non-profit,Yellow Ribbon,1707101.49,425
31107405,SAYBROOK UNIVERSITY,California,USA,4,Private non-profit,Yellow Ribbon,10698.16,7
31107705,PALMER COLLEGE OF CHIROPRACTIC - SAN JOSE,California,USA,3,Private non-profit,Yellow Ribbon,17994.99,6
31108405,LIFE CHIROPRACTIC COLLEGE WEST,California,USA,6,Private non-profit,Yellow Ribbon,26682.36,11
31109310,JOHNSON & WALES UNIVERSITY-NORTH MIAMI,Florida,USA,19,Private non-profit,Yellow Ribbon,43700.66,23
31109905,PALO ALTO UNIVERSITY,California,USA,5,Private non-profit,Yellow Ribbon,62427.82,10
31110122,WALSH COLLEGE OF ACCOUNTANCY AND BUSINESS ADMINISTRATION,Michigan,USA,2,Private non-profit,Yellow Ribbon,1949.66,2
31111222,ROCHESTER COLLEGE,Michigan,USA,3,Private non-profit,Yellow Ribbon,3232.99,5
