ope id,institution name,trade name,city,state,institution type,status,approval date
"""00869400""",RASMUSSEN COLLEGE,,Saint Cloud,MN,Main Location,,09/05/2014 12:44
"""00869400""",RASMUSSEN COLLEGE,,Saint Cloud,MN,Additional Location,,09/05/2014 12:44
"""00869401""",RASMUSSEN COLLEGE - BROOKLYN PARK,,Brooklyn Park,MN,Additional Location,,09/05/2014 12:44
"""00869402""",RASMUSSEN COLLEGE - ROCKFORD,,Rockford,IL,Additional Location,,09/05/2014 12:44
"""00869403""",RASMUSSEN COLLEGE - AURORA,,Aurora,IL,Additional Location,,09/05/2014 12:44
"""00869404""",RASMUSSEN COLLEGE - ROMEOVILLE,,Romeoville,IL,Additional Location,,09/05/2014 12:44
"""00869405""",RASMUSSEN COLLEGE - WAUSAU,,Wausau,WI,Additional Location,,09/05/2014 12:44
"""00869406""",RASMUSSEN COLLEGE - EAGAN,,Eagan,MN,Additional Location,,09/05/2014 12:44
"""00869407""",RASMUSSEN COLLEGE - BLOOMINGTON,,Bloomington,MN,Additional Location,,09/05/2014 12:44
"""00869408""",RASMUSSEN COLLEGE - FARGO,,Fargo,ND,Additional Location,,09/05/2014 12:44
"""00869409""",RASMUSSEN COLLEGE - MANKATO,,Mankato,MN,Additional Location,,09/05/2014 12:44
"""00869410""",RASMUSSEN COLLEGE - OCALA,,Ocala,FL,Additional Location,,09/05/2014 12:44
"""00869411""",RASMUSSEN COLLEGE - NEW PORT RICHEY,,New Port Richey,FL,Additional Location,,09/05/2014 12:44
"""00869412""",RASMUSSEN COLLEGE - LAKE ELMO,,Lake Elmo,MN,Additional Location,,09/05/2014 12:44
"""00869413""",RASMUSSEN COLLEGE - FORT MYERS,,Fort Myers,FL,Additional Location,,09/05/2014 12:44
"""00869414""",RASMUSSEN COLLEGE - GREEN BAY,,Green Bay,WI,Additional Location,,09/05/2014 12:44
"""00869416""",RASMUSSEN COLLEGE - MOORHEAD,,Moorhead,MN,Additional Location,,09/05/2014 12:44
"""00869417""",RASMUSSEN COLLEGE - BLAINE,,Blaine,MN,Additional Location,,09/05/2014 12:44
"""00869418""",RASMUSSEN COLLEGE -  MOKENA,,Mokena,IL,Additional Location,,09/05/2014 12:44
"""00869419""",RASMUSSEN COLLEGE - APPLETON,,Appleton,WI,Additional Location,,09/05/2014 12:44
"""00869420""",RASMUSSEN COLLEGE - TAMPA,,Tampa,FL,Additional Location,,09/05/2014 12:44
"""00869421""",RASMUSSEN COLLEGE - OCALA SCHOOL OF NURSING,,Ocala,FL,Additional Location,,09/05/2014 12:44
"""00869422""",RASMUSSEN COLLEGE - LAND O' LAKES,,Land O' Lakes,FL,Additional Location,,09/05/2014 12:44
"""00869423""",RASMUSSEN COLLEGE - OVERLAND PARK,,Overland Park,KS,Additional Location,,09/05/2014 12:44
"""00869424""",RASMUSSEN COLLEGE - TOPEKA,,Topeka,KS,Additional Location,,09/05/2014 12:44
"""01038800""",READING AREA COMMUNITY COLLEGE,,Reading,PA,Main Location,,08/29/2014 21:08
"""01038800""",READING AREA COMMUNITY COLLEGE,,Reading,PA,Additional Location,,08/29/2014 21:08
"""01038801""",READING AREA COMMUNITY COLLEGE - READING MUHLENBERG VTS,,Reading,PA,Additional Location,,08/29/2014 21:08
"""01038802""","READING AREA COMMUNITY COLLEGE - BERKS CAREER AND TECHNOLOGY CENTER, W",,Leesport,PA,Additional Location,,08/29/2014 21:08
"""01038803""","READING AREA COMMUNITY COLLEGE - BERKS CAREER AND TECHNOLOGY CENTER, E",,Oley,PA,Additional Location,,08/29/2014 21:08
"""00954300""",RED ROCKS COMMUNITY COLLEGE,,Lakewood,CO,Main Location,,09/17/2014 6:47
"""00954300""",RED ROCKS COMMUNITY COLLEGE,,Lakewood,CO,Additional Location,,09/17/2014 6:47
"""00954301""",RED ROCKS COMMUNITY COLLEGE - ARVADA CAMPUS,,Arvada,CO,Additional Location,,09/17/2014 6:47
"""00954304""",RED ROCKS COMMUNITY COLLEGE-WARREN TECH,,Lakewood,CO,Additional Location,,09/17/2014 6:47
"""00315600""",REDLANDS COMMUNITY COLLEGE,,El Reno,OK,Main Location,,05/31/2014 12:17
"""00315600""",REDLANDS COMMUNITY COLLEGE,,El Reno,OK,Additional Location,,05/31/2014 12:17
"""00729700""",REDSTONE COLLEGE,,Broomfield,CO,Main Location,,07/31/2014 14:50
"""00729700""",REDSTONE COLLEGE,,Broomfield,CO,Additional Location,,07/31/2014 14:50
"""00729702""",REDSTONE COLLEGE - WESTMINSTER,,Westminster,CO,Additional Location,,07/31/2014 14:50
"""00130800""",REEDLEY COLLEGE,,Reedley,CA,Main Location,,08/31/2014 20:36
"""00130800""",REEDLEY COLLEGE,,Reedley,CA,Additional Location,,08/31/2014 20:36
"""00130802""",REEDLEY COLLEGE - MADERA CENTER,,Madera,CA,Additional Location,,08/31/2014 20:36
"""00130803""",REEDLEY COLLEGE - OAKHURST CENTER,,Oakhurst,CA,Additional Location,,08/31/2014 20:36
"""00130804""",REEDLEY COLLEGE - SANGER COMMUNITY CAMPUS,,Sanger,CA,Additional Location,,08/31/2014 20:36
"""00130805""",REEDLEY COLLEGE - SELMA COMMUNITY CAMPUS,,Selma,CA,Additional Location,,08/31/2014 20:36
"""01168900""",REFRIGERATION SCHOOL (THE),,Phoenix,AZ,Main Location,,06/12/2014 11:46
"""01168900""",REFRIGERATION SCHOOL (THE),,Phoenix,AZ,Additional Location,,06/12/2014 11:46
"""03091300""",REGENT UNIVERSITY,,Virginia Beach,VA,Main Location,,07/10/2014 21:18
"""03091300""",REGENT UNIVERSITY,,Virginia Beach,VA,Additional Location,,07/10/2014 21:18
"""00136300""",REGIS UNIVERSITY,,Denver,CO,Main Location,,09/09/2014 11:57
"""00136300""",REGIS UNIVERSITY,,Denver,CO,Additional Location,,09/09/2014 11:57
"""00136306""",REGIS UNIVERSITY - COLORADO SPRINGS CAMPUS,,Colorado Springs,CO,Additional Location,,09/09/2014 11:57
"""00136313""",REGIS UNIVERSITY - DTC CAMPUS,,Greenwood Village,CO,Additional Location,,09/09/2014 11:57
"""00136344""",REGIS UNIVERSITY - JEFFERSON CO. PUBLIC SCHOOLS EDUCATION CENTER,,Golden,CO,Additional Location,,09/09/2014 11:57
"""00136356""",REGIS UNIVERSITY - THORNTON CAMPUS,,Thornton,CO,Additional Location,,09/09/2014 11:57
"""00136358""",REGIS UNIVERSITY - COMMUNITY COLLEGE OF AURORA COLORADO,,Aurora,CO,Additional Location,,09/09/2014 11:57
"""00136363""",REGIS UNIVERSITY - PROFESSIONAL LEARNING AND CONFERENCE CENTER AURORA,,Aurora,CO,Additional Location,,09/09/2014 11:57
"""00136367""",REGIS UNIVERSITY - BRIGHTON 27J PUBLIC SCHOOL DISTRICT,,Brighton,CO,Additional Location,,09/09/2014 11:57
"""00136372""",REGIS UNIVERSITY - MAPLETON PUBLIC SCHOOL DISTRICT,,Thornton,CO,Additional Location,,09/09/2014 11:57
"""00136382""",REGIS UNIVERSITY - THE POSNER CENTER FOR INTERNATIONAL DEVELOPMENT,,Denver,CO,Additional Location,,09/09/2014 11:57
"""00136384""",REGIS UNIVERSITY - MORGAN COMMUNITY COLLEGE,,Fort Morgan,CO,Additional Location,,09/09/2014 11:57
"""00136385""",REGIS UNIVERSITY - ELEVATE COSPACE,,Frisco,CO,Additional Location,,09/09/2014 11:57
"""00569200""",REID STATE TECHNICAL COLLEGE,,Evergreen,AL,Main Location,,09/03/2014 21:16
"""00569200""",REID STATE TECHNICAL COLLEGE,,Evergreen,AL,Additional Location,,09/03/2014 21:16
"""00569201""",REID STATE TECHNICAL COLLEGE - ATMORE CAMPUS,,Atmore,AL,Additional Location,,09/03/2014 21:16
"""00569202""",REID STATE TECHNICAL COLLEGE - EXTENSION CAMPUS,,Evergreen,AL,Additional Location,,09/03/2014 21:16
"""00158900""",REINHARDT UNIVERSITY,,Waleska,GA,Main Location,,07/19/2014 10:57
"""00158900""",REINHARDT UNIVERSITY,,Waleska,GA,Additional Location,,07/19/2014 10:57
"""00158901""",REINHARDT UNIVERSITY - NORTH FULTON CENTER,,Alpharetta,GA,Additional Location,,07/19/2014 10:57
"""00158903""",REINHARDT UNIVERSITY - CARTERSVILLE CENTER,,Cartersville,GA,Additional Location,,07/19/2014 10:57
"""00158904""",REINHARDT UNIVERSITY -  WOODSTOCK,,Woodstock,GA,Additional Location,,07/19/2014 10:57
"""03026500""",REMINGTON COLLEGE,,Garland,TX,Main Location,,09/17/2014 6:54
"""03026500""",REMINGTON COLLEGE,,Garland,TX,Additional Location,,09/17/2014 6:54
"""03026501""",REMINGTON COLLEGE - NORTH HOUSTON CAMPUS,,Houston,TX,Additional Location,,09/17/2014 6:54
"""03026504""",REMINGTON COLLEGE - HOUSTON CAMPUS - SOUTHEAST,,Webster,TX,Additional Location,,09/17/2014 6:54
"""03026506""",REMINGTON COLLEGE - HOUSTON CAMPUS - FT. WORTH CAMPUS,,Ft. Worth,TX,Additional Location,,09/17/2014 6:54
"""03026510""",REMINGTON COLLEGE - HEATHROW,,Heathrow,FL,Additional Location,,09/17/2014 6:54
"""03026511""",REMINGTON COLLEGE - CLEVELAND,,Cleveland,OH,Additional Location,,09/17/2014 6:54
"""03026513""",REMINGTON COLLEGE - SHREVEPORT,,Shreveport,LA,Additional Location,,09/17/2014 6:54
"""03026514""",REMINGTON COLLEGE - LAFAYETTE,,Lafayette,LA,Additional Location,,09/17/2014 6:54
"""03026515""",REMINGTON COLLEGE - BATON ROUGE,,Baton Rouge,LA,Additional Location,,09/17/2014 6:54
"""03026516""",REMINGTON COLLEGE - MOBILE,,Mobile,AL,Additional Location,,09/17/2014 6:54
"""03026517""",REMINGTON COLLEGE - MEMPHIS,,Memphis,TN,Additional Location,,09/17/2014 6:54
"""03026518""",REMINGTON COLLEGE - LITTLE ROCK,,Little Rock,AR,Additional Location,,09/17/2014 6:54
"""03026519""",REMINGTON COLLEGE - NASHVILLE,,Nashville,TN,Additional Location,,09/17/2014 6:54
"""03026520""",REMINGTON COLLEGE - COLUMBIA,,Columbia,SC,Additional Location,,09/17/2014 6:54
"""03026521""",REMINGTON COLLEGE - HONOLULU,,Honolulu,HI,Additional Location,,09/17/2014 6:54
"""03026522""",REMINGTON COLLEGE - CLEVELAND (ANNEX),,Cleveland,OH,Additional Location,,09/17/2014 6:54
"""00711900""",REND LAKE COLLEGE,,Ina,IL,Main Location,,09/15/2014 5:09
"""00711900""",REND LAKE COLLEGE,,Ina,IL,Additional Location,,09/15/2014 5:09
"""00711903""",REND LAKE COLLEGE - MARKET PLACE,,Mt Vernon,IL,Additional Location,,09/15/2014 5:09
"""00711904""",REND LAKE COLLEGE - MURPHY WALL PINCKNEYVILLE CAMPUS,,Pinckneyville,IL,Additional Location,,09/15/2014 5:09
"""00280300""",RENSSELAER POLYTECHNIC INSTITUTE,,Troy,NY,Main Location,,09/17/2014 19:19
"""00280300""",RENSSELAER POLYTECHNIC INSTITUTE,,Troy,NY,Additional Location,,09/17/2014 19:19
"""00280301""",RENSSELAER POLYTECHNIC INSTITUTE-RENSSELAER HARTFORD,,Hartford,CT,Additional Location,,09/17/2014 19:19
"""00280302""",RENSSELAER POLYTECHNIC INSTITUTE - RENSSELAER GROTON,,Groton,CT,Additional Location,,09/17/2014 19:19
"""01043400""",RENTON TECHNICAL COLLEGE,,Renton,WA,Main Location,,09/11/2014 21:31
"""01043400""",RENTON TECHNICAL COLLEGE,,Renton,WA,Additional Location,,09/11/2014 21:31
"""01043402""",RENTON TECHNICAL COLLEGE - STATIONARY ENGINEERS,,Auburn,WA,Additional Location,,09/11/2014 21:31
"""00340700""",RHODE ISLAND COLLEGE,,Providence,RI,Main Location,,09/24/2014 20:11
"""00340700""",RHODE ISLAND COLLEGE,,Providence,RI,Additional Location,,09/24/2014 20:11
"""02111100""",RICH MOUNTAIN COMMUNITY COLLEGE,,Mena,AR,Main Location,,06/12/2014 12:23
"""02111100""",RICH MOUNTAIN COMMUNITY COLLEGE,,Mena,AR,Additional Location,,06/12/2014 12:23
"""02111101""",RICH MOUNTAIN COMMUNITY COLLEGE - WALDRON/SCOTT COUNTY SITE,,Waldron,AR,Additional Location,,06/12/2014 12:23
"""00370700""",RICHARD BLAND COLLEGE,,Petersburg,VA,Main Location,,10/07/2014 19:51
"""00370700""",RICHARD BLAND COLLEGE,,Petersburg,VA,Additional Location,,10/07/2014 19:51
"""00370701""","RICHARD BLAND COLLEGE - AT DEFENSE SUPPLY CENTER, RICHMOND",,Richmond,VA,Additional Location,,10/07/2014 19:51
"""00164900""",RICHARD J DALEY COLLEGE-CITY COLLEGES OF CHICAGO,,Chicago,IL,Main Location,,08/11/2014 20:01
"""00164900""",RICHARD J DALEY COLLEGE-CITY COLLEGES OF CHICAGO,,Chicago,IL,Additional Location,,08/11/2014 20:01
"""00164901""",RICHARD J DALEY COLLEGE-CITY COLLEGES OF CHICAGO -ARTURO VELASQUEZ INS,,Chicago,IL,Additional Location,,08/11/2014 20:01
"""00850400""",RICHLAND COLLEGE,Dallas County Community College District,Dallas,TX,Main Location,,07/21/2014 19:11
"""00850400""",RICHLAND COLLEGE,,Dallas,TX,Additional Location,,07/21/2014 19:11
"""00546400""",RICHMOND COMMUNITY COLLEGE,,Hamlet,NC,Main Location,,09/07/2014 20:21
"""00546400""",RICHMOND COMMUNITY COLLEGE,,Hamlet,NC,Additional Location,,09/07/2014 20:21
"""00546406""",RICHMOND COMMUNITY COLLEGE - F. DIANE HONEYCUTT CENTER,,Laurinburg,NC,Additional Location,,09/07/2014 20:21
"""00546407""",RICHMOND COMMUNITY COLLEGE - AT ST. ANDREWS PRESBYTERIAN COLLEGE,,Laurinburg,NC,Additional Location,,09/07/2014 20:21
"""03355400""",RICHMONT GRADUATE UNIVERSITY,,Chattanooga,TN,Main Location,,10/21/2014 21:26
"""03355400""",RICHMONT GRADUATE UNIVERSITY,,Chattanooga,TN,Additional Location,,10/21/2014 21:26
"""03355402""",RICHMONT GRADUATE UNIVERSITY - ATLANTA,,Atlanta,GA,Additional Location,,10/21/2014 21:26
"""00262800""",RIDER UNIVERSITY,,Lawrenceville,NJ,Main Location,,08/30/2014 20:13
"""00262800""",RIDER UNIVERSITY,,Lawrenceville,NJ,Additional Location,,08/30/2014 20:13
"""00262801""",RIDER UNIVERSITY - WESTMINSTER CHOIR COLLEGE,,Princeton,NJ,Additional Location,,08/30/2014 20:13
"""00262805""",RIDER UNIVERSITY - CHAUNCEY CONFERENCE CENTER,,Princeton,NJ,Additional Location,,08/30/2014 20:13
"""00262806""",RIDER UNIVERSITY - BANK OF AMERICA,,Pennington,NJ,Additional Location,,08/30/2014 20:13
"""00262807""",RIDER UNIVERSITY - EWING TOWNSHIP BOARD OF EDUCATION,,Ewing,NJ,Additional Location,,08/30/2014 20:13
"""00525200""",RIDGEWATER COLLEGE,,Willmar,MN,Main Location,,08/22/2014 20:35
"""00525200""",RIDGEWATER COLLEGE,,Willmar,MN,Additional Location,,08/22/2014 20:35
"""00525201""",RIDGEWATER COLLEGE - HUTCHINSON CAMPUS,,Hutchinson,MN,Additional Location,,08/22/2014 20:35
"""02112300""",RIDLEY - LOWELL BUSINESS & TECHNICAL INSTITUTE,,New London,CT,Main Location,,12/19/2014 22:20
"""02112300""",RIDLEY - LOWELL BUSINESS & TECHNICAL INSTITUTE,,New London,CT,Additional Location,,12/19/2014 22:20
"""02112301""",RIDLEY - LOWELL BUSINESS & TECHNICAL INSTITUTE - POUGHKEEPSIE,,Poughkeepsie,NY,Additional Location,,12/19/2014 22:20
"""02112303""",RIDLEY - LOWELL BUSINESS & TECHNICAL INSTITUTE - DANBURY,,Danbury,CT,Additional Location,,12/19/2014 22:20
"""02112304""",RIDLEY - LOWELL BUSINESS & TECHNICAL INSTITUTE - POUGHKEEPSIE,,Poughkeepsie,NY,Additional Location,,12/19/2014 22:20
"""02112305""",RIDLEY - LOWELL BUSINESS & TECHNICAL INSTITUTE - WEST WARWICK,,West Warwick,RI,Additional Location,,12/19/2014 22:20
"""02092400""",RIDLEY-LOWELL SCHOOL OF BUSINESS,Ridley-Lowell Business and Technical Institute,Binghamton,NY,Main Location,,11/10/2014 6:32
"""02092400""",RIDLEY-LOWELL SCHOOL OF BUSINESS,,Binghamton,NY,Additional Location,,11/10/2014 6:32
"""02177500""",RIO SALADO COMMUNITY COLLEGE,Rio Salado College,Tempe,AZ,Main Location,,08/06/2014 20:07
"""02177500""",RIO SALADO COMMUNITY COLLEGE,,Tempe,AZ,Additional Location,,08/06/2014 20:07
"""02177502""",RIO SALADO COLLEGE - NORTHERN,,Phoenix,AZ,Additional Location,,08/06/2014 20:07
"""02177503""",RIO SALADO COLLEGE - LUKE AFB,,Glendale,AZ,Additional Location,,08/06/2014 20:07
"""02177505""",RIO SALADO COLLEGE - DOWNTOWN,,Phoenix,AZ,Additional Location,,08/06/2014 20:07
"""02177506""",RIO SALADO COLLEGE - SOUTHERN,,Tempe,AZ,Additional Location,,08/06/2014 20:07
"""02177507""",RIO SALADO COLLEGE - THOMAS,,Phoenix,AZ,Additional Location,,08/06/2014 20:07
"""02177509""",RIO SALADO COMMUNITY COLLEGE - AZ LAW ENFORCEMENT ACADEMY,,Phoenix,AZ,Additional Location,,08/06/2014 20:07
"""02177510""",RIO SALADO COMMUNITY COLLEGE - MARICOPA COUNTY SHERIFF'S OFFICE,,Phoenix,AZ,Additional Location,,08/06/2014 20:07
"""00388400""",RIPON COLLEGE,,Ripon,WI,Main Location,,10/27/2014 6:42
"""00388400""",RIPON COLLEGE,,Ripon,WI,Additional Location,,10/27/2014 6:42
"""03789400""",RIVER PARISHES COMMUNITY COLLEGE,,Gonzales,LA,Main Location,,09/17/2014 6:47
"""03789400""",RIVER PARISHES COMMUNITY COLLEGE,,Gonzales,LA,Additional Location,,09/17/2014 6:47
"""03789401""",RIVER PARISHES COMMUNITY COLLEGE - TECHNICAL CAMPUS,,Sorrento,LA,Additional Location,,09/17/2014 6:47
"""00756000""",RIVER VALLEY COMMUNITY COLLEGE,,Claremont,NH,Main Location,,09/08/2014 11:22
"""00756000""",RIVER VALLEY COMMUNITY COLLEGE,,Claremont,NH,Additional Location,,09/08/2014 11:22
"""00756002""",RIVER VALLEY COMMUNITY COLLEGE - KEENE CENTER,,Keene,NH,Additional Location,,09/08/2014 11:22
"""00756003""",RIVER VALLEY COMMUNITY COLLEGE - HYPERTHERM TECH TRAINING INSTITUTE,,Lebanon,NH,Additional Location,,09/08/2014 11:22
"""00756004""",RIVER VALLEY COMMUNITY COLLEGE-SUGAR RIVER VALLEY REGIONAL TECH CENTER,,Newport,NH,Additional Location,,09/08/2014 11:22
"""00756005""",RIVER VALLEY COMMUNITY COLLEGE - SUGAR RIVER REGIONAL TECH CENTER,,Claremont,NH,Additional Location,,09/08/2014 11:22
"""00756006""",RIVER VALLEY COMMUNITY COLLEGE - TOOL AND TECHNOLOGY RESOURCE CENTER,,Newport,NH,Additional Location,,09/08/2014 11:22
"""00756007""",RIVER VALLEY COMMUNITY COLLEGE - CHESHIRE CAREER CENTER,,Keene,NH,Additional Location,,09/08/2014 11:22
"""00756010""",RIVER VALLEY COMMUNITY COLLEGE - GRANITE STATE COLLEGE,,Claremont,NH,Additional Location,,09/08/2014 11:22
"""00756011""",RIVER VALLEY COMMUNITY COLLEGE - LEBANON CENTER,,Lebanon,NH,Additional Location,,09/08/2014 11:22
"""00233500""",RIVERLAND COMMUNITY COLLEGE,,Austin,MN,Main Location,,09/01/2014 20:19
"""00233500""",RIVERLAND COMMUNITY COLLEGE,,Austin,MN,Additional Location,,09/01/2014 20:19
"""00233502""",RIVERLAND COMMUNITY COLLEGE - ALBERT LEA CAMPUS,,Albert Lea,MN,Additional Location,,09/01/2014 20:19
"""00233503""",RIVERLAND COMMUNITY COLLEGE - OWATONNA CAMPUS,,Owatonna,MN,Additional Location,,09/01/2014 20:19
"""00233504""",RIVERLAND COMMUNITY COLLEGE - VIRACON GLASS,,Owatonna,MN,Additional Location,,09/01/2014 20:19
"""00233509""",RIVERLAND COMMUNITY COLLEGE - WASECA PRISON,,Waseca,MN,Additional Location,,09/01/2014 20:19
"""02140000""",RIVERSIDE COLLEGE OF HEALTH CAREERS,,Newport News,VA,Main Location,,11/02/2014 20:21
"""02140000""",RIVERSIDE COLLEGE OF HEALTH CAREERS,,Newport News,VA,Additional Location,,11/02/2014 20:21
"""02140001""",RIVERSIDE COLLEGE OF HEALTH CAREERS - PRACTICAL NURSING,,Newport News,VA,Additional Location,,11/02/2014 20:21
"""02140002""",RIVERSIDE COLLEGE OF HEALTH CAREERS - RADIOLOGIC TECHNOLOGY,,Newport News,VA,Additional Location,,11/02/2014 20:21
"""02140004""",RIVERSIDE COLLEGE OF HEALTH CAREERS - PROFESSIONAL NURSING,,Newport News,VA,Additional Location,,11/02/2014 20:21
"""03102000""","RIVERTOWN SCHOOL OF BEAUTY, BARBER, SKIN CARE AND NAILS",,Columbus,GA,Main Location,,09/09/2014 8:00
"""03102000""","RIVERTOWN SCHOOL OF BEAUTY, BARBER, SKIN CARE AND NAILS",,Columbus,GA,Additional Location,,09/09/2014 8:00
"""00258600""",RIVIER UNIVERSITY,,Nashua,NH,Main Location,,08/05/2014 20:38
"""00258600""",RIVIER UNIVERSITY,,Nashua,NH,Additional Location,,08/05/2014 20:38
"""00991400""",ROANE STATE COMMUNITY COLLEGE,,Harriman,TN,Main Location,,10/07/2014 19:51
"""00991400""",ROANE STATE COMMUNITY COLLEGE,,Harriman,TN,Additional Location,,10/07/2014 19:51
"""00991401""",ROANE STATE COMMUNITY COLLEGE - OAK RIDGE BRANCH CAMPUS,,Oak Ridge,TN,Additional Location,,10/07/2014 19:51
"""00991402""",ROANE STATE COMMUNITY COLLEGE - SCOTT COUNTY CENTER,,Huntsville,TN,Additional Location,,10/07/2014 19:51
"""00991403""",ROANE STATE COMMUNITY COLLEGE - CAMPBELL COUNTY CENTER,,Lafollette,TN,Additional Location,,10/07/2014 19:51
"""00991404""",ROANE STATE COMMUNITY COLLEGE - LOUDON COUNTY CENTER,,Lenoir City,TN,Additional Location,,10/07/2014 19:51
"""00991405""",ROANE STATE COMMUNITY COLLEGE - CUMBERLAND COUNTY CENTER,,Crossville,TN,Additional Location,,10/07/2014 19:51
"""00991406""",ROANE STATE COMMUNITY COLLEGE - KNOX COUNTY CENTER FOR HEALTH SCIENCES,,Knoxville,TN,Additional Location,,10/07/2014 19:51
"""00991407""",ROANE STATE COMMUNITY COLLEGE - FENTRESS COUNTY CENTER,,Jamestown,TN,Additional Location,,10/07/2014 19:51
"""00991408""",ROANE STATE COMMUNITY COLLEGE - MORGAN COUNTY CENTER,,Wartburg,TN,Additional Location,,10/07/2014 19:51
"""00991409""",ROANE STATE COMMUNITY COLLEGE - CLINTON CENTER,,Clinton,TN,Additional Location,,10/07/2014 19:51
"""00861300""",ROANOKE CHOWAN COMMUNITY COLLEGE,,Ahoskie,NC,Main Location,,11/24/2014 8:22
"""00861300""",ROANOKE CHOWAN COMMUNITY COLLEGE,,Ahoskie,NC,Additional Location,,11/24/2014 8:22
"""00335900""",ROBERT MORRIS UNIVERSITY,,Moon Township,PA,Main Location,,09/10/2014 12:38
"""00335900""",ROBERT MORRIS UNIVERSITY,,Moon Township,PA,Additional Location,,09/10/2014 12:38
"""00335902""",ROBERT MORRIS UNIVERSITY - BCC SITE,,Cranberry Township,PA,Additional Location,,09/10/2014 12:38
"""00335904""",ROBERT MORRIS UNIVERSITY - CCAC BOYCE,,Monroeville,PA,Additional Location,,09/10/2014 12:38
"""00335905""",ROBERT MORRIS UNIVERSITY - CONCURRENT TECHNOLOGIES CORPORATION,,Johnstown,PA,Additional Location,,09/10/2014 12:38
"""00335906""",ROBERT MORRIS UNIVERSITY - REGIONAL LEARNING ALLIANCE,,Cranberry Township,PA,Additional Location,,09/10/2014 12:38
"""00335907""",ROBERT MORRIS UNIVERSITY - PITTSBURGH TECHNICAL INSTITUTE,,Oakdale,PA,Additional Location,,09/10/2014 12:38
"""00335908""",ROBERT MORRIS UNIVERSITY - HEINZ 57 CENTER,,Pittsburgh,PA,Additional Location,,09/10/2014 12:38
"""00335909""",ROBERT MORRIS UNIVERSITY - 171ST AIR REFUELING WING,,Coraopolis,PA,Additional Location,,09/10/2014 12:38
"""00174600""",ROBERT MORRIS UNIVERSITY ILLINOIS,,Chicago,IL,Main Location,,10/27/2014 6:42
"""00174600""",ROBERT MORRIS UNIVERSITY ILLINOIS,,Chicago,IL,Additional Location,,10/27/2014 6:42
"""00174602""",ROBERT MORRIS UNIVERSITY ILLINOIS  - SPRINGFIELD CAMPUS,,Springfield,IL,Additional Location,,10/27/2014 6:42
"""00174603""",ROBERT MORRIS UNIVERSITY ILLINOIS - ORLAND PARK CAMPUS,,Orland Park,IL,Additional Location,,10/27/2014 6:42
"""00174604""",ROBERT MORRIS UNIVERSITY ILLINOIS - DUPAGE CAMPUS,,Aurora,IL,Additional Location,,10/27/2014 6:42
"""00174611""",ROBERT MORRIS UNIVERSITY ILLINOIS - PEORIA CAMPUS,,Peoria,IL,Additional Location,,10/27/2014 6:42
"""00174613""",ROBERT MORRIS UNIVERSITY ILLINOIS - LAKE COUNTY CAMPUS,,Waukegan,IL,Additional Location,,10/27/2014 6:42
"""00174614""",ROBERT MORRIS UNIVERSITY ILLINOIS - SCHAUMBURG CAMPUS,,Schaumburg,IL,Additional Location,,10/27/2014 6:42
"""00174615""",ROBERT MORRIS UNIVERSITY ILLINOIS - ELGIN CAMPUS,,Elgin,IL,Additional Location,,10/27/2014 6:42
"""00174616""",ROBERT MORRIS UNIVERSITY ILLINOIS - ARLINGTON HEIGHTS CAMPUS,,Arlington Heights,IL,Additional Location,,10/27/2014 6:42
"""00174617""",ROBERT MORRIS UNIVERSITY ILLINOIS - ORLAND PARK CENTER,,Orland Park,IL,Additional Location,,10/27/2014 6:42
"""00280500""",ROBERTS WESLEYAN COLLEGE,,Rochester,NY,Main Location,,11/03/2014 14:52
