unitid,cipcode,ctotalt
139366,13.1299,27
139366,13.1302,3
139366,13.1302,2
139366,13.1305,0
139366,13.1305,1
139366,13.1305,0
139366,13.1311,1
139366,13.1311,2
139366,13.1312,11
139366,13.1312,0
139366,13.1314,7
139366,13.1314,8
139366,13.1316,0
139366,13.1316,0
139366,13.1316,0
139366,13.1317,0
139366,13.1318,0
139366,13.1318,0
139366,13.1324,5
139366,13.1324,1
139366,13.1334,0
139366,13.1401,0
139366,13.1401,0
139366,13.9999,11
139366,14.4201,2
139366,16.0101,4
139366,16.0905,0
139366,23.0101,25
139366,23.1304,0
139366,24.0101,32
139366,24.0101,9
139366,24.0102,1
139366,26.0101,45
139366,27.0101,12
139366,30.1101,0
139366,30.1301,3
139366,30.2001,8
139366,31.0505,42
139366,31.0505,6
139366,40.0501,8
139366,40.0601,0
139366,40.0699,20
139366,42.0101,38
139366,42.0101,0
139366,43.0104,117
139366,43.0104,7
139366,43.0104,74
139366,43.0104,80
139366,45.0702,1
139366,45.1001,11
139366,45.1101,41
139366,45.9999,59
139366,50.0501,29
139366,50.0703,4
139366,50.0705,7
139366,50.0901,5
139366,50.0903,21
139366,50.0903,8
139366,50.0903,5
139366,51,2
139366,51,70
139366,51.3801,200
139366,51.3801,10
139366,52.0101,34
139366,52.0101,0
139366,52.0201,35
139366,52.0201,28
139366,52.0201,0
139366,52.0301,34
139366,52.0801,34
139366,52.0801,0
139366,52.1201,5
139366,52.1401,33
139366,52.1401,0
139366,52.9999,57
139366,54.0101,24
139366,54.0101,0
139366,99,18
139366,99,140
139366,99,39
139366,99,1055
139366,99,8
139366,99,387
139366,99,86
139366,99,11
139366,99,0
139366,99,0
139384,1.0601,6
139384,1.0601,0
139384,1.0605,6
139384,11.0301,37
139384,11.0301,14
139384,11.0301,9
139384,11.0601,79
139384,11.0801,1
139384,11.0801,2
139384,11.0801,2
139384,11.0901,0
139384,11.0901,0
139384,11.0901,0
139384,11.1001,21
139384,11.1001,14
139384,11.1001,7
139384,11.1003,2
139384,12.0401,73
139384,12.0401,81
139384,12.041,3
139384,12.0503,13
139384,12.0503,18
139384,12.0504,22
139384,12.0505,3
139384,12.9999,0
139384,13.121,0
139384,13.121,17
139384,13.121,17
139384,13.1501,0
139384,15.0404,21
139384,15.0404,9
139384,15.0503,0
139384,15.0505,7
139384,15.0613,1
139384,15.1301,1
139384,15.1301,1
139384,15.1306,6
139384,19.0708,7
139384,19.0709,100
139384,23.1303,66
139384,40.0599,0
139384,43.0104,70
139384,43.0104,38
139384,43.0104,29
139384,43.0107,25
139384,43.0201,8
139384,43.0202,3
139384,43.0203,30
139384,43.0203,3
139384,43.0203,0
139384,44.0799,8
139384,44.0799,7
139384,44.0799,6
139384,46.0201,2
139384,46.0201,0
139384,46.0302,35
139384,46.0302,7
139384,47.0101,17
139384,47.0101,1
139384,47.0101,6
139384,47.0101,4
139384,47.0104,39
139384,47.0201,65
139384,47.0201,29
139384,47.0303,104
139384,47.0303,4
139384,47.0303,24
139384,47.0303,14
139384,47.0603,9
139384,47.0603,3
139384,47.0604,57
139384,47.0604,10
139384,47.0604,2
139384,47.0604,13
139384,47.0607,10
139384,47.0608,8
139384,47.0608,2
139384,47.0608,7
139384,47.0609,0
139384,47.0609,0
139384,47.9999,0
139384,48.0503,40
139384,48.0503,10
139384,48.0507,0
139384,48.0508,133
139384,48.0508,32
139384,49.0205,55
139384,51,195
139384,51.0601,24
139384,51.0707,0
139384,51.0707,24
139384,51.0707,24
139384,51.0708,1
139384,51.071,30
139384,51.0713,21
139384,51.0801,33
139384,51.0801,12
139384,51.0803,21
139384,51.0805,8
139384,51.0805,7
139384,51.0805,6
139384,51.0899,44
139384,51.0901,8
139384,51.0901,0
139384,51.0904,65
139384,51.0904,39
139384,51.0904,5
139384,51.0907,0
139384,51.0907,0
139384,51.0908,15
139384,51.0909,0
139384,51.0909,8
139384,51.0909,4
139384,51.091,15
139384,51.091,0
139384,51.0911,0
139384,51.0911,16
139384,51.0911,0
139384,51.0919,3
139384,51.1009,17
139384,51.3501,8
139384,51.3501,3
139384,51.3801,41
139384,51.3901,69
139384,51.3901,0
139384,51.3902,20
139384,51.9999,0
139384,52.0201,107
139384,52.0201,61
139384,52.0201,64
139384,52.0203,10
139384,52.0205,30
139384,52.0302,47
139384,52.0302,16
139384,52.0302,17
139384,52.0401,39
139384,52.0401,20
139384,52.0408,59
139384,52.0411,15
139384,52.0701,4
139384,52.0901,0
139384,52.0901,0
139384,52.0901,0
139384,52.0903,0
139384,52.0904,0
139384,52.0905,0
139384,52.0907,0
139384,52.1001,64
139384,52.1401,1
139384,52.1401,5
139384,52.1804,4
139384,52.2001,8
139384,52.2001,2
139384,52.2001,3
139384,52.9999,0
139384,99,1922
139384,99,580
139384,99,421
139384,99,74
139393,11.0101,5
139393,11.0101,0
139393,13.0301,4
139393,13.0401,6
139393,13.1202,27
139393,13.1203,3
139393,13.1302,1
139393,13.1305,2
139393,13.1311,2
139393,13.1316,0
139393,13.1322,1
139393,13.1324,0
139393,13.1325,1
139393,13.1328,1
139393,13.133,1
139393,16.05,0
139393,16.05,0
139393,16.0901,1
139393,16.0901,1
139393,16.0905,3
139393,16.0905,0
139393,23.0101,26
139393,23.0101,0
139393,26.0101,14
139393,26.0101,0
139393,27.0101,4
139393,27.0101,2
139393,30,21
139393,30.0101,0
139393,30.2001,3
139393,30.2001,1
139393,31.0504,2
139393,31.0504,0
139393,38.0001,1
139393,38.0001,0
139393,38.0101,2
139393,38.0101,0
139393,39.0201,11
139393,39.0201,3
139393,40.0101,3
139393,40.0501,0
139393,40.0501,0
139393,40.0801,0
139393,40.0801,0
139393,42.0101,20
139393,42.0101,0
139393,45.0601,10
139393,45.0601,4
139393,45.0604,10
139393,45.0604,1
139393,45.1101,14
139393,45.1101,1
139393,50.0501,3
139393,50.0701,17
139393,50.0701,1
139393,50.0901,4
139393,50.0901,0
139393,50.0903,0
139393,50.0903,0
139393,52.0101,18
139393,52.0101,0
139393,52.9999,5
139393,52.9999,0
139393,54.0101,13
139393,54.0101,1
139393,99,237
139393,99,22
139393,99,15
139463,13.121,49
139463,15.0612,15
139463,15.1201,1
139463,15.1201,0
139463,15.1301,0
139463,15.1301,7
139463,23.0101,18
139463,24.0101,195
139463,24.0101,2
139463,26.0101,33
139463,27.0101,12
139463,30,8
139463,30.9999,13
139463,40.0501,11
139463,42.0101,27
139463,43.0103,31
139463,43.0107,0
139463,44.0701,22
139463,47.0101,0
139463,51.0701,0
139463,51.0706,0
139463,51.0801,12
139463,51.0802,9
139463,51.0812,14
139463,51.0899,12
139463,51.0907,0
139463,51.0908,2
139463,51.0911,15
139463,51.3801,56
139463,51.3801,28
139463,51.3901,32
139463,52.0201,50
139463,52.0205,2
139463,52.0213,0
139463,52.0299,20
139463,52.0301,29
139463,52.0407,0
139463,52.0408,0
139463,52.0703,3
139463,52.1201,13
139463,52.1401,0
139463,52.1401,15
139463,52.9999,5
139463,54.0101,16
139463,99,48
139463,99,341
139463,99,386
139463,99,2
139506,12.0401,36
139506,12.0402,38
139506,99,74
139579,11.0401,1
139579,11.0401,7
139579,11.1001,0
139579,22.0302,6
139579,22.0302,7
139579,39.0602,0
139579,42.0101,9
139579,43.0103,4
139579,43.0107,1
139579,43.0107,8
139579,44.0401,7
139579,51.0701,18
139579,51.0701,10
139579,51.0801,18
139579,51.0806,39
139579,51.0809,22
139579,51.0912,69
139579,51.1508,17
139579,51.2001,80
139579,51.2201,0
139579,51.3801,39
139579,51.3803,4
139579,51.3803,1
139579,51.3805,63
139579,51.3805,8
139579,51.3818,0
139579,52.0101,2
139579,52.0201,37
139579,52.0201,18
139579,52.0213,3
139579,99,67
139579,99,125
139579,99,217
139579,99,9
139579,99,80
139621,24.0101,354
139621,26.0101,3
139621,99,354
139621,99,3
139630,9.0199,7
139630,11.0803,3
139630,13.1203,1
139630,13.121,9
139630,13.1303,1
139630,13.1305,0
139630,13.1311,1
139630,13.1312,0
139630,13.1314,2
139630,13.1318,0
139630,13.1328,0
139630,22.0001,3
139630,23.0101,0
139630,24.0101,20
139630,26.0101,6
139630,27.0101,5
139630,31.0504,11
139630,31.0505,18
139630,39.0501,0
139630,39.0701,11
139630,42.0101,11
139630,43.0103,1
139630,50.0901,4
139630,51.1199,2
139630,52.0201,1
139630,52.0201,12
139630,54.0101,4
139630,99,23
139630,99,110
139658,3.0103,26
139658,3.0103,9
139658,3.0104,0
139658,5.0101,0
139658,5.0101,3
139658,5.0102,4
139658,5.0102,0
139658,5.0102,1
139658,5.0104,5
139658,5.0104,3
139658,5.0107,0
139658,5.0107,4
139658,5.0108,6
139658,5.0108,4
139658,5.011,0
139658,5.011,0
139658,5.0124,3
139658,5.0124,10
139658,5.0125,3
139658,5.0125,7
139658,5.0126,0
139658,5.0126,2
139658,5.0201,3
139658,5.0201,1
139658,5.0207,9
139658,5.0207,2
139658,5.0207,4
139658,5.0207,4
139658,9.0199,5
139658,9.0199,2
139658,9.0702,0
139658,11.0701,39
139658,11.0701,10
139658,11.0701,3
139658,11.0701,21
139658,13.0101,4
139658,13.0101,0
139658,13.0101,4
139658,13.0101,8
139658,14.0501,2
139658,14.0501,20
139658,14.1301,0
139658,14.1401,0
139658,14.1401,3
139658,16.0102,12
139658,16.0102,3
139658,16.0104,5
139658,16.0104,0
139658,16.0104,6
139658,16.0104,1
139658,16.0301,2
139658,16.0301,5
139658,16.0302,1
139658,16.0302,2
139658,16.0402,0
139658,16.09,0
139658,16.0901,0
139658,16.0901,0
139658,16.0901,5
139658,16.0901,1
139658,16.0905,6
139658,16.0905,3
139658,16.0905,1
139658,16.0905,36
139658,16.1101,0
139658,16.1101,4
139658,16.12,2
139658,16.12,3
139658,16.1202,0
139658,16.1203,1
139658,16.1203,1
139658,22.0101,287
139658,22.0201,100
139658,22.0201,3
139658,22.0206,0
139658,22.0299,19
139658,23.0101,35
139658,23.0101,4
139658,23.0101,8
139658,23.0101,10
139658,23.1302,17
139658,23.1302,8
139658,24.0101,0
139658,24.0101,4
139658,24.0103,8
139658,24.0103,3
139658,24.0199,18
139658,26.0101,209
139658,26.0101,0
139658,26.0101,22
139658,26.0102,5
139658,26.0102,58
139658,26.0203,0
139658,26.0806,10
139658,26.1102,23
139658,26.1102,5
139658,26.1309,150
139658,26.1309,5
139658,26.1501,159
139658,26.1501,0
139658,26.1501,1
139658,27.0101,20
139658,27.0101,2
139658,27.0101,9
139658,27.0101,14
139658,27.0301,41
139658,27.0301,22
139658,27.0503,0
139658,30.0101,0
139658,30.0801,6
139658,30.0801,1
139658,30.1301,0
139658,30.1901,2
139658,30.2201,1
139658,30.2202,1
139658,30.2202,3
139658,30.9999,45
139658,30.9999,12
139658,31.0501,30
139658,31.0501,13
139658,38.0101,23
139658,38.0101,4
139658,38.0101,6
139658,38.0101,14
139658,38.0201,4
139658,38.0201,0
139658,38.0201,24
139658,38.0201,3
139658,38.0205,0
139658,38.0205,0
139658,38.0206,0
139658,38.0206,0
139658,39.0401,3
139658,39.0501,0
139658,39.0601,33
139658,39.0602,83
139658,39.0602,0
139658,39.0701,2
139658,39.0701,3
139658,39.0702,1
139658,39.0799,1
139658,39.9999,6
139658,40.0299,1
139658,40.0299,1
139658,40.0501,42
139658,40.0501,7
139658,40.0501,24
139658,40.0501,6
139658,40.0801,7
139658,40.0801,1
139658,40.0801,1
139658,40.0801,2
139658,40.0899,5
139658,40.1001,0
139658,40.1001,0
139658,42.0101,116
139658,42.0101,11
139658,42.0101,9
139658,42.0101,29
139658,42.2701,8
139658,45.0102,5
139658,45.0102,1
139658,45.0201,46
139658,45.0201,0
139658,45.0201,6
139658,45.0201,3
139658,45.0501,0
139658,45.0601,149
139658,45.0601,6
139658,45.0601,3
139658,45.0601,70
139658,45.0901,58
139658,45.0901,18
139658,45.1001,58
139658,45.1001,6
139658,45.1001,5
139658,45.1001,15
139658,45.1101,41
139658,45.1101,4
139658,45.1101,3
139658,45.1101,12
139658,50.0101,0
139658,50.0301,0
139658,50.0301,5
139658,50.0501,3
139658,50.0501,5
139658,50.0504,1
139658,50.0601,19
139658,50.0601,4
139658,50.0601,12
139658,50.0702,1
139658,50.0702,1
139658,50.0703,8
139658,50.0703,3
139658,50.0703,7
139658,50.0703,5
139658,50.0901,9
139658,50.0901,2
139658,50.0901,16
139658,51.0809,35
139658,51.0907,24
139658,51.0912,55
139658,51.1201,128
139658,51.1401,16
139658,51.1804,0
139658,51.2201,5
139658,51.2202,43
139658,51.2207,110
139658,51.2207,6
139658,51.2209,0
139658,51.221,103
139658,51.221,0
139658,51.2211,87
139658,51.2211,3
139658,51.2299,0
139658,51.2299,12
139658,51.2308,68
139658,51.3201,5
139658,51.3801,174
139658,51.3801,2
139658,51.3802,0
139658,51.3802,0
139658,51.3803,0
139658,51.3803,0
139658,51.3805,16
139658,51.3805,0
139658,51.3806,4
139658,51.3806,1
139658,51.3807,13
139658,51.3807,0
139658,51.3808,6
139658,51.3808,3
139658,51.3809,19
139658,51.3809,2
139658,51.3811,0
139658,51.3811,0
139658,51.3814,0
139658,51.3814,0
139658,51.3816,9
139658,51.3816,0
139658,51.3818,13
139658,51.3818,0
139658,51.3818,0
139658,51.3821,0
139658,51.3822,0
139658,51.3822,0
139658,51.3899,0
139658,51.3999,0
139658,52.0101,207
139658,52.0101,7
139658,52.0201,359
139658,52.0201,197
139658,52.0301,30
139658,52.0305,30
139658,54.0101,34
139658,54.0101,7
139658,54.0101,4
139658,54.0101,10
139658,99,1933
139658,99,1
139658,99,1518
139658,99,5
139658,99,251
139658,99,486
139658,99,470
139700,24.0101,498
139700,24.0101,1
139700,51.0602,13
139700,51.0602,6
139700,51.1504,2
139700,51.3801,87
139700,51.3801,30
139700,99,600
139700,99,36
139700,99,1
139719,1.0103,8
139719,1.0901,5
139719,1.0901,1
139719,1.1103,8
139719,9.0102,27
139719,9.0401,0
139719,11.0101,16
139719,11.0401,11
139719,13.1101,11
139719,13.1101,8
139719,13.1203,7
139719,13.1203,3
139719,13.121,4
139719,13.121,3
139719,13.1301,2
139719,13.1308,0
139719,13.1312,0
139719,13.1314,2
139719,15.0303,7
139719,15.9999,0
139719,19.0101,17
139719,19.0501,1
139719,19.0701,12
139719,23.0101,8
139719,23.0101,0
139719,24.0101,22
139719,26.0101,31
139719,26.0101,0
139719,26.1201,10
139719,27.0101,6
139719,27.0101,1
139719,40.0501,10
139719,42.0101,58
139719,43.0104,57
139719,44.0701,23
139719,45.1001,17
139719,45.1101,1
139719,50.0101,6
139719,50.0402,0
139719,51.0808,11
139719,51.1599,25
139719,51.2202,18
139719,51.231,20
139719,52.0101,0
139719,52.0201,19
139719,52.0213,2
139719,52.0301,14
139719,52.0601,0
139719,52.1401,7
139719,54.0101,9
139719,54.0101,1
139719,54.0199,8
139719,99,428
139719,99,101
139719,99,8
139746,51.0907,7
139746,51.091,9
139746,51.0911,18
139746,99,16
139746,99,18
139755,4.0201,37
139755,4.0201,72
139755,4.0201,10
139755,4.0301,37
139755,4.0301,1
139755,4.0401,2
139755,4.0902,9
139755,4.0902,48
139755,4.0902,4
139755,9.0702,47
139755,9.0702,11
139755,9.0702,4
139755,11.0101,365
139755,11.0101,249
139755,11.0101,40
139755,11.0102,8
139755,11.0401,3
139755,11.0701,105
139755,11.0701,2
139755,11.1003,12
139755,14.0201,162
139755,14.0201,143
139755,14.0201,33
139755,14.0501,255
139755,14.0501,27
139755,14.0501,37
139755,14.0701,189
139755,14.0701,20
139755,14.0701,34
139755,14.0801,130
139755,14.0801,85
139755,14.0801,27
139755,14.0901,129
139755,14.1001,242
139755,14.1001,457
139755,14.1001,92
139755,14.1101,2
139755,14.1401,39
139755,14.1401,37
139755,14.1401,5
139755,14.1801,69
139755,14.1801,16
139755,14.1801,32
139755,14.1901,510
139755,14.1901,204
139755,14.1901,48
139755,14.2301,23
139755,14.2301,18
139755,14.2301,11
139755,14.2701,34
139755,14.2801,0
139755,14.2801,4
139755,14.3501,393
139755,14.3501,85
139755,14.3501,10
139755,14.3701,24
139755,14.3701,9
139755,14.4001,1
139755,14.4001,0
139755,16.0101,18
139755,26.0101,77
139755,26.0101,7
139755,26.0101,7
139755,26.0202,49
139755,26.0908,5
139755,26.1103,20
139755,26.1103,3
139755,27.0101,21
139755,27.0101,7
139755,27.0301,20
139755,27.0305,47
139755,27.0399,9
139755,27.0399,4
139755,27.0501,19
139755,30.1501,24
139755,30.2001,13
139755,30.9999,10
139755,40.0501,15
139755,40.0501,9
139755,40.0501,30
139755,40.0699,14
139755,40.0699,7
139755,40.0699,10
139755,40.0801,33
139755,40.0801,19
139755,40.0801,20
139755,42.2799,33
139755,42.2799,11
139755,42.2799,8
139755,44.0501,8
139755,44.0501,9
139755,44.0501,7
139755,45.0702,5
139755,45.0901,34
139755,45.0901,12
139755,45.0901,1
139755,50.0404,30
139755,50.0404,18
139755,50.0913,9
139755,51.2205,11
139755,51.2307,14
139755,52.0201,397
139755,52.0201,247
139755,52.0201,10
139755,52.0203,9
139755,52.0299,62
139755,52.0601,21
139755,52.0601,16
139755,52.0601,3
139755,52.1399,29
139755,54.0104,15
139755,54.0104,6
139755,54.0104,2
139755,99,3419
139755,99,2296
139755,99,531
139764,5.0207,1
139764,5.0299,0
139764,11.0103,6
139764,11.0701,7
139764,11.0701,1
139764,11.0701,5
139764,13.1001,7
139764,13.1202,43
139764,13.1202,51
139764,13.1202,0
139764,13.1203,7
139764,13.1203,0
139764,13.1305,3
139764,13.1311,3
139764,13.1314,26
139764,13.1314,0
139764,23.0101,9
139764,24.0103,1
139764,26.0101,4
139764,27.0101,2
139764,30.9999,2
139764,40.0501,2
139764,40.0601,1
139764,42.0101,43
139764,42.0101,0
139764,43.0104,0
139764,45.1001,3
139764,45.1101,6
139764,45.1101,0
139764,50.0501,9
139764,50.0701,4
139764,50.0901,2
139764,51.2706,1
139764,51.3801,73
139764,51.3801,6
139764,52.0201,77
139764,52.0201,11
139764,52.0201,0
139764,52.0301,57
139764,52.0301,0
139764,52.1001,26
139764,52.1001,0
139764,52.1401,11
139764,52.1401,0
139764,54.0101,7
139764,99,3
139764,99,432
139764,99,2
139764,99,80
139764,99,0
139764,99,0
139861,3.0104,23
139861,3.0104,0
139861,9.0401,85
139861,9.0401,1
139861,11.0701,24
139861,11.1004,20
139861,11.1004,0
139861,13.0401,0
139861,13.0401,48
139861,13.0501,5
139861,13.1001,25
139861,13.1001,15
139861,13.1001,15
139861,13.1099,10
139861,13.1203,14
139861,13.1203,0
139861,13.1205,54
139861,13.121,33
139861,13.121,3
139861,13.1307,21
139861,13.1312,5
139861,13.1312,3
139861,13.1314,23
139861,13.1314,0
139861,13.1315,3
139861,13.1399,7
139861,13.1399,19
139861,16.0901,1
139861,16.0901,0
139861,16.0905,10
139861,16.0905,0
139861,23.0101,25
139861,23.0101,4
139861,23.0101,2
139861,23.1302,9
139861,23.1304,16
139861,23.1304,1
139861,24.0199,7
139861,24.0199,1
139861,25.9999,11
139861,26.0101,66
139861,26.0101,11
139861,27.0101,16
139861,27.0101,1
139861,31.0101,11
139861,31.0101,1
139861,31.0505,70
139861,38.0101,2
139861,38.0101,1
139861,40.0501,13
139861,40.0801,10
139861,40.0801,0
139861,42.2799,72
139861,42.2799,0
139861,43.0103,29
139861,43.0103,3
139861,43.0103,5
139861,44.0401,14
139861,45.0701,4
139861,45.0701,0
139861,45.1001,24
139861,45.1001,2
139861,45.1101,8
139861,45.1101,1
139861,50.0501,15
139861,50.0501,0
139861,50.0701,21
139861,50.0701,2
139861,50.0901,5
139861,51.0001,10
139861,51.0913,20
139861,51.2208,51
139861,51.2301,6
139861,51.2305,4
139861,51.2305,4
139861,51.2305,0
139861,51.3801,106
139861,51.3802,0
139861,51.3803,11
139861,51.3805,28
139861,51.3805,2
139861,51.3818,8
139861,52.0101,0
139861,52.0101,64
139861,52.0201,98
139861,52.0201,2
139861,52.0203,20
139861,52.0301,53
139861,52.0301,36
139861,52.0301,0
139861,52.0601,21
139861,52.0601,1
139861,52.1206,10
139861,52.1401,88
139861,52.1401,3
139861,54.0101,22
139861,54.0101,4
139861,54.0101,1
139861,99,1138
139861,99,368
139861,99,84
139861,99,8
139861,99,25
139861,99,0
139931,9.0101,7
139931,9.0101,0
139931,9.0401,28
139931,9.0702,39
139931,9.0902,100
139931,9.0902,1
139931,10.0305,3
139931,11.0101,48
139931,11.0401,105
139931,11.0701,8
139931,13.0101,0
139931,13.0101,0
139931,13.0301,16
139931,13.0401,7
139931,13.0401,6
139931,13.0401,14
139931,13.0402,20
139931,13.0402,5
139931,13.0406,58
139931,13.0501,45
139931,13.0501,14
139931,13.1001,17
139931,13.1101,27
139931,13.1101,3
139931,13.1202,104
139931,13.1203,25
139931,13.1203,6
139931,13.1203,8
139931,13.1205,23
139931,13.1205,11
139931,13.1206,33
139931,13.121,30
139931,13.121,4
139931,13.1299,69
139931,13.1312,13
139931,13.1314,7
139931,13.1315,9
139931,13.1315,1
139931,13.133,0
139931,14.0801,53
139931,14.1001,62
139931,14.1901,115
139931,15.0201,0
139931,15.0303,1
139931,15.0701,0
139931,15.0805,2
139931,15.1001,52
139931,15.1501,0
139931,15.9999,22
139931,16.0905,0
139931,16.0905,7
139931,16.0905,0
139931,16.9999,28
139931,16.9999,14
139931,19.0501,32
139931,19.0701,77
139931,19.0701,1
139931,19.0901,48
139931,23.0101,20
139931,23.0101,6
139931,23.0101,0
139931,23.1301,25
139931,23.1301,0
139931,23.1304,17
139931,24.0102,253
139931,26.0101,189
139931,26.0101,23
139931,26.0101,1
139931,27.0101,21
139931,27.0101,14
139931,31.0101,59
139931,31.0101,0
139931,31.0504,83
139931,31.0504,19
139931,31.0505,169
139931,31.0505,46
139931,38.0101,9
139931,38.0101,0
139931,40.0101,11
139931,40.0501,57
139931,40.0601,14
139931,40.0601,0
139931,40.0801,6
139931,42.0101,198
139931,42.0101,11
139931,42.0101,2
139931,42.2801,3
139931,42.2805,7
139931,42.2805,3
139931,43.0104,84
139931,44.0401,2
139931,44.0401,13
139931,45.0201,13
139931,45.0201,0
139931,45.0601,2
139931,45.0601,0
139931,45.0602,0
139931,45.0602,19
139931,45.0604,0
139931,45.0604,0
139931,45.0701,7
139931,45.0901,30
139931,45.0901,2
139931,45.1001,54
139931,45.1001,0
139931,45.1101,23
139931,45.1101,22
139931,45.1101,2
139931,50.0408,21
139931,50.0409,23
139931,50.0501,11
139931,50.0501,0
139931,50.0701,22
139931,50.0701,0
139931,50.0702,4
139931,50.0901,2
139931,50.0901,16
139931,50.0901,1
139931,50.0903,1
139931,50.0903,0
139931,50.0903,0
139931,50.0904,0
139931,51.0701,19
139931,51.0913,10
139931,51.2201,38
139931,51.2201,12
139931,51.2207,53
139931,51.2207,0
139931,51.3101,16
139931,51.3801,113
139931,51.3805,34
139931,51.3808,3
139931,51.3817,0
139931,52.0201,122
139931,52.0201,96
139931,52.0201,2
139931,52.0201,0
139931,52.0203,119
139931,52.0203,2
139931,52.0203,13
139931,52.0301,94
139931,52.0301,32
139931,52.0301,1
139931,52.0601,10
139931,52.0601,2
139931,52.0801,82
139931,52.0801,6
139931,52.0904,0
139931,52.1101,13
139931,52.1201,51
139931,52.1201,1
139931,52.1206,8
139931,52.1401,106
139931,52.1401,28
139931,54.0101,48
139931,54.0101,7
139931,54.0101,5
139931,54.0105,4
139931,99,3200
139931,99,30
139931,99,801
139931,99,55
139931,99,50
139931,99,82
139931,99,0
139940,5.0107,0
139940,5.0201,9
139940,5.0201,5
139940,5.0207,5
139940,5.0207,1
139940,5.0207,3
139940,5.0299,5
139940,5.0299,1
139940,5.0299,4
139940,9.0101,44
139940,9.0101,24
139940,9.0101,12
139940,9.0401,249
139940,11.0101,185
139940,11.0101,106
139940,11.0101,4
139940,11.0701,122
139940,11.0701,48
139940,11.0701,9
139940,11.1003,34
139940,13.0101,12
139940,13.0401,0
139940,13.0401,8
139940,13.0401,13
139940,13.0499,1
139940,13.0501,9
139940,13.0501,2
139940,13.0603,5
139940,13.0603,4
139940,13.0701,1
139940,13.0901,2
139940,13.1001,6
139940,13.1001,4
139940,13.1007,28
139940,13.1008,0
139940,13.1012,24
139940,13.1101,46
139940,13.1101,5
139940,13.1101,8
139940,13.1203,17
139940,13.1209,134
139940,13.1209,33
139940,13.1209,0
139940,13.1209,3
139940,13.121,5
139940,13.1302,7
139940,13.1302,4
139940,13.1305,26
139940,13.1311,21
139940,13.1314,146
139940,13.1314,21
139940,13.1315,21
139940,13.1316,17
139940,13.1318,19
139940,13.1399,0
139940,13.1399,27
139940,13.1401,51
139940,13.1401,1
139940,13.1401,22
139940,13.1401,1
139940,14.3701,0
139940,16.0102,44
139940,16.0103,9
139940,16.0501,4
139940,16.0501,0
139940,16.0901,8
139940,16.0901,6
139940,16.0905,30
139940,16.0905,8
139940,19.0702,3
139940,19.0702,2
139940,22.0101,202
139940,22.0202,16
139940,23.0101,117
139940,23.0101,12
139940,23.0101,11
139940,23.1302,3
139940,26.0101,272
139940,26.0101,96
139940,26.0101,14
139940,26.1501,55
139940,26.1501,9
139940,26.1501,3
139940,27.0101,35
139940,27.0101,28
139940,27.9999,6
139940,30.1101,9
139940,30.1601,0
139940,30.9999,135
139940,30.9999,0
139940,30.9999,22
139940,31.0504,55
139940,31.0505,2
139940,38.0101,30
139940,38.0101,18
139940,38.0201,13
139940,38.0201,6
139940,40.0201,3
139940,40.0501,61
139940,40.0501,38
139940,40.0501,15
139940,40.0601,25
139940,40.0601,0
139940,40.0699,14
139940,40.0801,19
139940,40.0801,7
139940,40.0801,5
139940,42.0101,445
139940,42.0101,10
139940,42.0101,12
139940,42.2805,11
139940,42.2805,10
139940,42.2805,0
139940,42.2806,7
139940,42.2806,1
139940,43.0104,117
139940,43.0104,6
139940,43.0104,2
139940,44.0401,44
139940,44.0501,58
139940,44.0501,3
139940,44.0501,0
139940,44.0701,76
139940,44.0701,46
139940,44.0702,0
139940,44.0799,0
139940,45.0201,33
139940,45.0201,13
139940,45.0601,99
139940,45.0601,27
139940,45.0601,10
139940,45.0605,13
139940,45.0701,1
139940,45.0701,12
139940,45.0701,1
139940,45.0702,12
139940,45.1001,1
139940,45.1001,140
139940,45.1001,25
139940,45.1001,3
139940,45.1101,190
139940,45.1101,8
139940,45.1101,3
139940,45.1101,1
139940,45.1201,0
139940,45.1201,1
139940,45.1201,10
139940,45.9999,4
139940,50.0601,173
139940,50.0601,0
139940,50.0703,8
139940,50.0705,145
139940,50.0705,8
139940,50.0903,49
139940,50.0903,24
139940,50.0999,3
139940,51.0701,34
139940,51.0908,26
139940,51.2201,6
139940,51.2201,88
139940,51.2201,5
139940,51.2308,31
139940,51.231,15
139940,51.3101,28
139940,51.3801,141
139940,51.3801,85
139940,51.3803,2
139940,51.3805,5
139940,51.3808,6
139940,51.3809,1
139940,51.381,5
139940,51.3899,2
139940,51.9999,81
139940,52.0101,278
139940,52.0201,257
139940,52.0201,21
139940,52.0201,0
139940,52.0201,0
139940,52.0206,6
139940,52.0299,13
139940,52.0301,253
139940,52.0301,128
139940,52.0301,1
139940,52.0301,0
139940,52.0601,68
139940,52.0601,2
139940,52.0701,1
139940,52.0801,230
139940,52.0801,29
139940,52.0801,3
139940,52.0801,1
139940,52.0801,0
139940,52.0804,2
139940,52.0901,15
139940,52.0901,49
139940,52.0901,19
139940,52.1001,0
139940,52.1101,8
139940,52.1101,22
139940,52.1304,38
139940,52.1304,23
139940,52.1399,3
139940,52.1401,210
139940,52.1401,24
139940,52.1401,8
139940,52.1401,0
139940,52.1501,11
139940,52.1501,0
139940,52.1501,21
139940,52.1501,3
139940,52.1501,0
139940,52.1601,48
139940,52.1701,44
139940,52.1701,27
139940,52.1701,3
139940,52.1801,8
139940,52.1899,4
139940,52.1999,23
