zip_code,mha_code,mha_name,mha_rate,mha_rate_grandfathered
"""76058""",TX356,"FORT WORTH, TX",1797,
"""76059""",TX356,"FORT WORTH, TX",1797,
"""76060""",TX356,"FORT WORTH, TX",1797,
"""76061""",TX356,"FORT WORTH, TX",1797,
"""76063""",TX356,"FORT WORTH, TX",1797,
"""76064""",ZZ780,COUNTY COST GROUP 780,1671,
"""76065""",ZZ780,COUNTY COST GROUP 780,1671,
"""76066""",TX356,"FORT WORTH, TX",1797,
"""76067""",ZZ620,COUNTY COST GROUP 620,1275,
"""76068""",ZZ620,COUNTY COST GROUP 620,1275,
"""76070""",ZZ600,COUNTY COST GROUP 600,1227,
"""76071""",ZZ680,COUNTY COST GROUP 680,1425,
"""76073""",ZZ680,COUNTY COST GROUP 680,1425,
"""76077""",ZZ600,COUNTY COST GROUP 600,1227,
"""76078""",ZZ680,COUNTY COST GROUP 680,1425,
"""76082""",TX356,"FORT WORTH, TX",1797,
"""76084""",TX356,"FORT WORTH, TX",1797,
"""76085""",TX356,"FORT WORTH, TX",1797,
"""76086""",TX356,"FORT WORTH, TX",1797,
"""76087""",TX356,"FORT WORTH, TX",1797,
"""76088""",TX356,"FORT WORTH, TX",1797,
"""76092""",TX356,"FORT WORTH, TX",1797,
"""76093""",TX356,"FORT WORTH, TX",1797,
"""76094""",TX356,"FORT WORTH, TX",1797,
"""76095""",TX356,"FORT WORTH, TX",1797,
"""76096""",TX356,"FORT WORTH, TX",1797,
"""76097""",TX356,"FORT WORTH, TX",1797,
"""76098""",TX356,"FORT WORTH, TX",1797,
"""76099""",TX356,"FORT WORTH, TX",1797,
"""76101""",TX356,"FORT WORTH, TX",1797,
"""76102""",TX356,"FORT WORTH, TX",1797,
"""76103""",TX356,"FORT WORTH, TX",1797,
"""76104""",TX356,"FORT WORTH, TX",1797,
"""76105""",TX356,"FORT WORTH, TX",1797,
"""76106""",TX356,"FORT WORTH, TX",1797,
"""76107""",TX356,"FORT WORTH, TX",1797,
"""76108""",TX356,"FORT WORTH, TX",1797,
"""76109""",TX356,"FORT WORTH, TX",1797,
"""76110""",TX356,"FORT WORTH, TX",1797,
"""76111""",TX356,"FORT WORTH, TX",1797,
"""76112""",TX356,"FORT WORTH, TX",1797,
"""76113""",TX356,"FORT WORTH, TX",1797,
"""76114""",TX356,"FORT WORTH, TX",1797,
"""76115""",TX356,"FORT WORTH, TX",1797,
"""76116""",TX356,"FORT WORTH, TX",1797,
"""76117""",TX356,"FORT WORTH, TX",1797,
"""76118""",TX356,"FORT WORTH, TX",1797,
"""76119""",TX356,"FORT WORTH, TX",1797,
"""76120""",TX356,"FORT WORTH, TX",1797,
"""76121""",TX356,"FORT WORTH, TX",1797,
"""76122""",TX356,"FORT WORTH, TX",1797,
"""76123""",TX356,"FORT WORTH, TX",1797,
"""76124""",TX356,"FORT WORTH, TX",1797,
"""76126""",TX356,"FORT WORTH, TX",1797,
"""76127""",TX356,"FORT WORTH, TX",1797,
"""76129""",TX356,"FORT WORTH, TX",1797,
"""76130""",TX356,"FORT WORTH, TX",1797,
"""76131""",TX356,"FORT WORTH, TX",1797,
"""76132""",TX356,"FORT WORTH, TX",1797,
"""76133""",TX356,"FORT WORTH, TX",1797,
"""76134""",TX356,"FORT WORTH, TX",1797,
"""76135""",TX356,"FORT WORTH, TX",1797,
"""76136""",TX356,"FORT WORTH, TX",1797,
"""76137""",TX356,"FORT WORTH, TX",1797,
"""76140""",TX356,"FORT WORTH, TX",1797,
"""76147""",TX356,"FORT WORTH, TX",1797,
"""76148""",TX356,"FORT WORTH, TX",1797,
"""76150""",TX356,"FORT WORTH, TX",1797,
"""76155""",TX356,"FORT WORTH, TX",1797,
"""76161""",TX356,"FORT WORTH, TX",1797,
"""76162""",TX356,"FORT WORTH, TX",1797,
"""76163""",TX356,"FORT WORTH, TX",1797,
"""76164""",TX356,"FORT WORTH, TX",1797,
"""76166""",TX356,"FORT WORTH, TX",1797,
"""76177""",TX356,"FORT WORTH, TX",1797,
"""76179""",TX356,"FORT WORTH, TX",1797,
"""76180""",TX356,"FORT WORTH, TX",1797,
"""76181""",TX356,"FORT WORTH, TX",1797,
"""76182""",TX356,"FORT WORTH, TX",1797,
"""76185""",TX356,"FORT WORTH, TX",1797,
"""76190""",TX356,"FORT WORTH, TX",1797,
"""76191""",TX356,"FORT WORTH, TX",1797,
"""76192""",TX356,"FORT WORTH, TX",1797,
"""76193""",TX356,"FORT WORTH, TX",1797,
"""76195""",TX356,"FORT WORTH, TX",1797,
"""76196""",TX356,"FORT WORTH, TX",1797,
"""76197""",TX356,"FORT WORTH, TX",1797,
"""76198""",TX356,"FORT WORTH, TX",1797,
"""76199""",TX356,"FORT WORTH, TX",1797,
"""76201""",TX277,"DALLAS, TX",1929,
"""76202""",TX277,"DALLAS, TX",1929,
"""76203""",TX277,"DALLAS, TX",1929,
"""76204""",TX277,"DALLAS, TX",1929,
"""76205""",TX277,"DALLAS, TX",1929,
"""76206""",TX277,"DALLAS, TX",1929,
"""76207""",TX277,"DALLAS, TX",1929,
"""76208""",TX277,"DALLAS, TX",1929,
"""76209""",TX277,"DALLAS, TX",1929,
"""76210""",TX277,"DALLAS, TX",1929,
"""76225""",ZZ680,COUNTY COST GROUP 680,1425,
"""76226""",TX277,"DALLAS, TX",1929,
"""76227""",TX277,"DALLAS, TX",1929,
"""76228""",ZZ650,COUNTY COST GROUP 650,1350,
"""76230""",ZZ640,COUNTY COST GROUP 640,1326,
"""76233""",ZZ670,COUNTY COST GROUP 670,1398,
"""76234""",ZZ680,COUNTY COST GROUP 680,1425,
"""76238""",ZZ620,COUNTY COST GROUP 620,1275,
"""76239""",ZZ640,COUNTY COST GROUP 640,1326,
"""76240""",ZZ620,COUNTY COST GROUP 620,1275,
"""76241""",ZZ620,COUNTY COST GROUP 620,1275,
"""76244""",TX356,"FORT WORTH, TX",1797,
"""76245""",ZZ670,COUNTY COST GROUP 670,1398,
"""76246""",ZZ680,COUNTY COST GROUP 680,1425,
"""76247""",TX277,"DALLAS, TX",1929,
"""76248""",TX356,"FORT WORTH, TX",1797,
"""76249""",TX277,"DALLAS, TX",1929,
"""76250""",ZZ620,COUNTY COST GROUP 620,1275,
"""76251""",ZZ640,COUNTY COST GROUP 640,1326,
"""76252""",ZZ620,COUNTY COST GROUP 620,1275,
"""76253""",ZZ620,COUNTY COST GROUP 620,1275,
"""76255""",ZZ640,COUNTY COST GROUP 640,1326,
"""76258""",TX277,"DALLAS, TX",1929,
"""76259""",TX277,"DALLAS, TX",1929,
"""76261""",ZZ640,COUNTY COST GROUP 640,1326,
"""76262""",TX277,"DALLAS, TX",1929,
"""76263""",ZZ620,COUNTY COST GROUP 620,1275,
"""76264""",ZZ670,COUNTY COST GROUP 670,1398,
"""76265""",ZZ640,COUNTY COST GROUP 640,1326,
"""76266""",TX277,"DALLAS, TX",1929,
"""76267""",ZZ680,COUNTY COST GROUP 680,1425,
"""76268""",ZZ670,COUNTY COST GROUP 670,1398,
"""76270""",ZZ640,COUNTY COST GROUP 640,1326,
"""76271""",ZZ670,COUNTY COST GROUP 670,1398,
"""76272""",ZZ620,COUNTY COST GROUP 620,1275,
"""76273""",ZZ670,COUNTY COST GROUP 670,1398,
"""76301""",TX288,"WICHITA FLS/SHEPPARD AFB, TX",1119,
"""76302""",TX288,"WICHITA FLS/SHEPPARD AFB, TX",1119,
"""76305""",TX288,"WICHITA FLS/SHEPPARD AFB, TX",1119,
"""76306""",TX288,"WICHITA FLS/SHEPPARD AFB, TX",1119,
"""76307""",TX288,"WICHITA FLS/SHEPPARD AFB, TX",1119,
"""76308""",TX288,"WICHITA FLS/SHEPPARD AFB, TX",1119,
"""76309""",TX288,"WICHITA FLS/SHEPPARD AFB, TX",1119,
"""76310""",TX288,"WICHITA FLS/SHEPPARD AFB, TX",1119,
"""76311""",TX288,"WICHITA FLS/SHEPPARD AFB, TX",1119,
"""76351""",TX288,"WICHITA FLS/SHEPPARD AFB, TX",1119,
"""76352""",ZZ650,COUNTY COST GROUP 650,1350,
"""76354""",TX288,"WICHITA FLS/SHEPPARD AFB, TX",1119,
"""76357""",ZZ650,COUNTY COST GROUP 650,1350,
"""76360""",TX288,"WICHITA FLS/SHEPPARD AFB, TX",1119,
"""76363""",ZZ570,COUNTY COST GROUP 570,1152,
"""76364""",ZZ610,COUNTY COST GROUP 610,1251,
"""76365""",ZZ650,COUNTY COST GROUP 650,1350,
"""76366""",TX288,"WICHITA FLS/SHEPPARD AFB, TX",1119,
"""76367""",TX288,"WICHITA FLS/SHEPPARD AFB, TX",1119,
"""76369""",TX288,"WICHITA FLS/SHEPPARD AFB, TX",1119,
"""76370""",TX288,"WICHITA FLS/SHEPPARD AFB, TX",1119,
"""76371""",ZZ570,COUNTY COST GROUP 570,1152,
"""76372""",ZZ580,COUNTY COST GROUP 580,1176,
"""76373""",ZZ610,COUNTY COST GROUP 610,1251,
"""76374""",ZZ580,COUNTY COST GROUP 580,1176,
"""76377""",ZZ650,COUNTY COST GROUP 650,1350,
"""76379""",TX288,"WICHITA FLS/SHEPPARD AFB, TX",1119,
"""76380""",ZZ590,COUNTY COST GROUP 590,1200,
"""76384""",ZZ610,COUNTY COST GROUP 610,1251,
"""76385""",ZZ610,COUNTY COST GROUP 610,1251,
"""76388""",ZZ580,COUNTY COST GROUP 580,1176,
"""76389""",TX288,"WICHITA FLS/SHEPPARD AFB, TX",1119,
"""76401""",ZZ610,COUNTY COST GROUP 610,1251,
"""76402""",ZZ610,COUNTY COST GROUP 610,1251,
"""76424""",ZZ600,COUNTY COST GROUP 600,1227,
"""76426""",ZZ680,COUNTY COST GROUP 680,1425,
"""76427""",ZZ660,COUNTY COST GROUP 660,1374,
"""76429""",ZZ600,COUNTY COST GROUP 600,1227,
"""76430""",ZZ610,COUNTY COST GROUP 610,1251,
"""76431""",ZZ680,COUNTY COST GROUP 680,1425,
"""76432""",ZZ600,COUNTY COST GROUP 600,1227,
"""76433""",ZZ610,COUNTY COST GROUP 610,1251,
"""76435""",ZZ560,COUNTY COST GROUP 560,1125,
"""76436""",ZZ600,COUNTY COST GROUP 600,1227,
"""76437""",ZZ560,COUNTY COST GROUP 560,1125,
"""76439""",TX356,"FORT WORTH, TX",1797,
"""76442""",ZZ600,COUNTY COST GROUP 600,1227,
"""76443""",TX270,"ABILENE/DYESS AFB, TX",1104,
"""76444""",ZZ600,COUNTY COST GROUP 600,1227,
"""76445""",ZZ560,COUNTY COST GROUP 560,1125,
"""76446""",ZZ610,COUNTY COST GROUP 610,1251,
"""76448""",ZZ560,COUNTY COST GROUP 560,1125,
"""76449""",ZZ620,COUNTY COST GROUP 620,1275,
"""76450""",ZZ580,COUNTY COST GROUP 580,1176,
"""76452""",ZZ600,COUNTY COST GROUP 600,1227,
"""76453""",ZZ620,COUNTY COST GROUP 620,1275,
"""76454""",ZZ560,COUNTY COST GROUP 560,1125,
"""76455""",ZZ600,COUNTY COST GROUP 600,1227,
"""76457""",ZZ600,COUNTY COST GROUP 600,1227,
"""76458""",ZZ660,COUNTY COST GROUP 660,1374,
"""76459""",ZZ660,COUNTY COST GROUP 660,1374,
"""76460""",ZZ580,COUNTY COST GROUP 580,1176,
"""76461""",ZZ610,COUNTY COST GROUP 610,1251,
"""76462""",ZZ720,COUNTY COST GROUP 720,1524,
"""76463""",ZZ620,COUNTY COST GROUP 620,1275,
"""76464""",ZZ610,COUNTY COST GROUP 610,1251,
"""76465""",ZZ610,COUNTY COST GROUP 610,1251,
"""76466""",ZZ560,COUNTY COST GROUP 560,1125,
"""76467""",ZZ720,COUNTY COST GROUP 720,1524,
"""76468""",ZZ600,COUNTY COST GROUP 600,1227,
"""76469""",TX270,"ABILENE/DYESS AFB, TX",1104,
"""76470""",ZZ560,COUNTY COST GROUP 560,1125,
"""76471""",ZZ560,COUNTY COST GROUP 560,1125,
"""76472""",ZZ620,COUNTY COST GROUP 620,1275,
"""76474""",ZZ600,COUNTY COST GROUP 600,1227,
"""76475""",ZZ620,COUNTY COST GROUP 620,1275,
"""76476""",ZZ720,COUNTY COST GROUP 720,1524,
"""76481""",ZZ580,COUNTY COST GROUP 580,1176,
"""76483""",ZZ600,COUNTY COST GROUP 600,1227,
"""76484""",ZZ620,COUNTY COST GROUP 620,1275,
"""76485""",TX356,"FORT WORTH, TX",1797,
"""76486""",ZZ660,COUNTY COST GROUP 660,1374,
"""76487""",TX356,"FORT WORTH, TX",1797,
"""76490""",TX356,"FORT WORTH, TX",1797,
"""76491""",ZZ600,COUNTY COST GROUP 600,1227,
"""76501""",TX286,"FORT HOOD, TX",1086,
"""76502""",TX286,"FORT HOOD, TX",1086,
"""76503""",TX286,"FORT HOOD, TX",1086,
"""76504""",TX286,"FORT HOOD, TX",1086,
"""76508""",TX286,"FORT HOOD, TX",1086,
"""76511""",TX286,"FORT HOOD, TX",1086,
"""76513""",TX286,"FORT HOOD, TX",1086,
"""76518""",ZZ600,COUNTY COST GROUP 600,1227,
"""76519""",ZZ600,COUNTY COST GROUP 600,1227,
"""76520""",ZZ600,COUNTY COST GROUP 600,1227,
"""76522""",TX286,"FORT HOOD, TX",1086,
"""76523""",ZZ600,COUNTY COST GROUP 600,1227,
"""76524""",TX415,"WACO,TX",1104,
"""76525""",TX286,"FORT HOOD, TX",1086,
"""76526""",TX286,"FORT HOOD, TX",1086,
"""76527""",TX272,"AUSTIN, TX",1695,
"""76528""",TX286,"FORT HOOD, TX",1086,
"""76530""",TX272,"AUSTIN, TX",1695,
"""76531""",ZZ600,COUNTY COST GROUP 600,1227,
"""76533""",TX286,"FORT HOOD, TX",1086,
"""76534""",TX286,"FORT HOOD, TX",1086,
"""76537""",TX272,"AUSTIN, TX",1695,
"""76538""",TX286,"FORT HOOD, TX",1086,
"""76539""",TX286,"FORT HOOD, TX",1086,
"""76540""",TX286,"FORT HOOD, TX",1086,
"""76541""",TX286,"FORT HOOD, TX",1086,
"""76542""",TX286,"FORT HOOD, TX",1086,
"""76543""",TX286,"FORT HOOD, TX",1086,
"""76544""",TX286,"FORT HOOD, TX",1086,
"""76547""",TX286,"FORT HOOD, TX",1086,
"""76548""",TX286,"FORT HOOD, TX",1086,
"""76549""",TX286,"FORT HOOD, TX",1086,
"""76550""",TX286,"FORT HOOD, TX",1086,
"""76554""",TX286,"FORT HOOD, TX",1086,
"""76556""",ZZ600,COUNTY COST GROUP 600,1227,
"""76557""",TX415,"WACO,TX",1104,
"""76558""",TX286,"FORT HOOD, TX",1086,
"""76559""",TX286,"FORT HOOD, TX",1086,
"""76561""",TX286,"FORT HOOD, TX",1086,
"""76564""",TX286,"FORT HOOD, TX",1086,
"""76565""",ZZ600,COUNTY COST GROUP 600,1227,
"""76566""",TX286,"FORT HOOD, TX",1086,
"""76567""",ZZ600,COUNTY COST GROUP 600,1227,
"""76569""",TX286,"FORT HOOD, TX",1086,
"""76570""",ZZ570,COUNTY COST GROUP 570,1152,
"""76571""",TX286,"FORT HOOD, TX",1086,
"""76573""",TX272,"AUSTIN, TX",1695,
"""76574""",TX272,"AUSTIN, TX",1695,
"""76577""",ZZ600,COUNTY COST GROUP 600,1227,
"""76578""",TX272,"AUSTIN, TX",1695,
"""76579""",TX286,"FORT HOOD, TX",1086,
"""76596""",TX286,"FORT HOOD, TX",1086,
"""76597""",TX286,"FORT HOOD, TX",1086,
"""76598""",TX286,"FORT HOOD, TX",1086,
"""76599""",TX286,"FORT HOOD, TX",1086,
"""76621""",ZZ580,COUNTY COST GROUP 580,1176,
"""76622""",ZZ580,COUNTY COST GROUP 580,1176,
"""76623""",ZZ780,COUNTY COST GROUP 780,1671,
"""76624""",TX415,"WACO,TX",1104,
"""76626""",ZZ610,COUNTY COST GROUP 610,1251,
"""76627""",ZZ580,COUNTY COST GROUP 580,1176,
"""76628""",ZZ580,COUNTY COST GROUP 580,1176,
"""76629""",ZZ720,COUNTY COST GROUP 720,1524,
"""76630""",TX415,"WACO,TX",1104,
"""76631""",ZZ580,COUNTY COST GROUP 580,1176,
"""76632""",ZZ570,COUNTY COST GROUP 570,1152,
"""76633""",TX415,"WACO,TX",1104,
"""76634""",ZZ570,COUNTY COST GROUP 570,1152,
"""76635""",ZZ620,COUNTY COST GROUP 620,1275,
"""76636""",ZZ580,COUNTY COST GROUP 580,1176,
"""76637""",ZZ570,COUNTY COST GROUP 570,1152,
"""76638""",TX415,"WACO,TX",1104,
"""76639""",ZZ610,COUNTY COST GROUP 610,1251,
"""76640""",TX415,"WACO,TX",1104,
"""76641""",ZZ610,COUNTY COST GROUP 610,1251,
"""76642""",ZZ620,COUNTY COST GROUP 620,1275,
"""76643""",TX415,"WACO,TX",1104,
"""76644""",ZZ570,COUNTY COST GROUP 570,1152,
"""76645""",ZZ580,COUNTY COST GROUP 580,1176,
"""76648""",ZZ580,COUNTY COST GROUP 580,1176,
"""76649""",ZZ570,COUNTY COST GROUP 570,1152,
"""76650""",ZZ580,COUNTY COST GROUP 580,1176,
"""76651""",ZZ780,COUNTY COST GROUP 780,1671,
"""76652""",ZZ570,COUNTY COST GROUP 570,1152,
"""76653""",ZZ620,COUNTY COST GROUP 620,1275,
"""76654""",TX415,"WACO,TX",1104,
"""76655""",TX415,"WACO,TX",1104,
"""76656""",ZZ570,COUNTY COST GROUP 570,1152,
"""76657""",TX415,"WACO,TX",1104,
"""76660""",ZZ580,COUNTY COST GROUP 580,1176,
"""76661""",ZZ570,COUNTY COST GROUP 570,1152,
"""76664""",TX415,"WACO,TX",1104,
"""76665""",ZZ570,COUNTY COST GROUP 570,1152,
"""76666""",ZZ580,COUNTY COST GROUP 580,1176,
"""76667""",ZZ620,COUNTY COST GROUP 620,1275,
"""76670""",ZZ780,COUNTY COST GROUP 780,1671,
"""76671""",ZZ570,COUNTY COST GROUP 570,1152,
"""76673""",ZZ580,COUNTY COST GROUP 580,1176,
"""76676""",ZZ580,COUNTY COST GROUP 580,1176,
"""76678""",ZZ620,COUNTY COST GROUP 620,1275,
"""76679""",ZZ610,COUNTY COST GROUP 610,1251,
"""76680""",ZZ570,COUNTY COST GROUP 570,1152,
"""76681""",ZZ610,COUNTY COST GROUP 610,1251,
"""76682""",TX415,"WACO,TX",1104,
"""76684""",TX415,"WACO,TX",1104,
"""76685""",ZZ570,COUNTY COST GROUP 570,1152,
"""76686""",ZZ620,COUNTY COST GROUP 620,1275,
"""76687""",ZZ620,COUNTY COST GROUP 620,1275,
"""76689""",TX415,"WACO,TX",1104,
"""76690""",ZZ570,COUNTY COST GROUP 570,1152,
"""76691""",TX415,"WACO,TX",1104,
"""76692""",ZZ580,COUNTY COST GROUP 580,1176,
"""76693""",ZZ610,COUNTY COST GROUP 610,1251,
"""76701""",TX415,"WACO,TX",1104,
"""76702""",TX415,"WACO,TX",1104,
"""76703""",TX415,"WACO,TX",1104,
"""76704""",TX415,"WACO,TX",1104,
"""76705""",TX415,"WACO,TX",1104,
"""76706""",TX415,"WACO,TX",1104,
"""76707""",TX415,"WACO,TX",1104,
"""76708""",TX415,"WACO,TX",1104,
"""76710""",TX415,"WACO,TX",1104,
"""76711""",TX415,"WACO,TX",1104,
"""76712""",TX415,"WACO,TX",1104,
"""76714""",TX415,"WACO,TX",1104,
"""76715""",TX415,"WACO,TX",1104,
"""76716""",TX415,"WACO,TX",1104,
"""76797""",TX415,"WACO,TX",1104,
"""76798""",TX415,"WACO,TX",1104,
"""76799""",TX415,"WACO,TX",1104,
"""76801""",ZZ600,COUNTY COST GROUP 600,1227,
"""76802""",ZZ600,COUNTY COST GROUP 600,1227,
"""76803""",ZZ600,COUNTY COST GROUP 600,1227,
"""76804""",ZZ600,COUNTY COST GROUP 600,1227,
"""76820""",ZZ730,COUNTY COST GROUP 730,1548,
"""76821""",ZZ560,COUNTY COST GROUP 560,1125,
"""76823""",ZZ600,COUNTY COST GROUP 600,1227,
"""76824""",ZZ600,COUNTY COST GROUP 600,1227,
"""76825""",ZZ600,COUNTY COST GROUP 600,1227,
"""76827""",ZZ600,COUNTY COST GROUP 600,1227,
"""76828""",ZZ580,COUNTY COST GROUP 580,1176,
"""76831""",ZZ630,COUNTY COST GROUP 630,1299,
"""76832""",ZZ600,COUNTY COST GROUP 600,1227,
"""76834""",ZZ580,COUNTY COST GROUP 580,1176,
"""76836""",ZZ600,COUNTY COST GROUP 600,1227,
"""76837""",ZZ750,COUNTY COST GROUP 750,1599,
"""76841""",ZZ580,COUNTY COST GROUP 580,1176,
"""76842""",ZZ730,COUNTY COST GROUP 730,1548,
"""76844""",ZZ570,COUNTY COST GROUP 570,1152,
"""76845""",ZZ580,COUNTY COST GROUP 580,1176,
"""76848""",ZZ580,COUNTY COST GROUP 580,1176,
"""76849""",ZZ610,COUNTY COST GROUP 610,1251,
"""76852""",ZZ600,COUNTY COST GROUP 600,1227,
"""76853""",TX286,"FORT HOOD, TX",1086,
"""76854""",ZZ610,COUNTY COST GROUP 610,1251,
"""76855""",ZZ750,COUNTY COST GROUP 750,1599,
"""76856""",ZZ730,COUNTY COST GROUP 730,1548,
"""76857""",ZZ600,COUNTY COST GROUP 600,1227,
"""76858""",ZZ600,COUNTY COST GROUP 600,1227,
"""76859""",ZZ580,COUNTY COST GROUP 580,1176,
"""76861""",ZZ560,COUNTY COST GROUP 560,1125,
"""76862""",ZZ750,COUNTY COST GROUP 750,1599,
"""76864""",ZZ570,COUNTY COST GROUP 570,1152,
"""76865""",ZZ560,COUNTY COST GROUP 560,1125,
"""76866""",ZZ750,COUNTY COST GROUP 750,1599,
"""76869""",ZZ730,COUNTY COST GROUP 730,1548,
"""76870""",ZZ570,COUNTY COST GROUP 570,1152,
"""76871""",ZZ600,COUNTY COST GROUP 600,1227,
"""76872""",ZZ600,COUNTY COST GROUP 600,1227,
"""76873""",ZZ580,COUNTY COST GROUP 580,1176,
"""76874""",ZZ610,COUNTY COST GROUP 610,1251,
"""76875""",ZZ560,COUNTY COST GROUP 560,1125,
"""76877""",ZZ600,COUNTY COST GROUP 600,1227,
"""76878""",ZZ580,COUNTY COST GROUP 580,1176,
"""76880""",ZZ570,COUNTY COST GROUP 570,1152,
"""76882""",ZZ580,COUNTY COST GROUP 580,1176,
"""76883""",ZZ600,COUNTY COST GROUP 600,1227,
"""76884""",ZZ580,COUNTY COST GROUP 580,1176,
"""76885""",ZZ630,COUNTY COST GROUP 630,1299,
"""76886""",TX284,"GOODFELLOW AFB, TX",1206,
"""76887""",ZZ600,COUNTY COST GROUP 600,1227,
"""76888""",ZZ580,COUNTY COST GROUP 580,1176,
"""76890""",ZZ600,COUNTY COST GROUP 600,1227,
"""76901""",TX284,"GOODFELLOW AFB, TX",1206,
"""76902""",TX284,"GOODFELLOW AFB, TX",1206,
"""76903""",TX284,"GOODFELLOW AFB, TX",1206,
"""76904""",TX284,"GOODFELLOW AFB, TX",1206,
"""76905""",TX284,"GOODFELLOW AFB, TX",1206,
"""76906""",TX284,"GOODFELLOW AFB, TX",1206,
"""76908""",TX284,"GOODFELLOW AFB, TX",1206,
"""76909""",TX284,"GOODFELLOW AFB, TX",1206,
"""76930""",ZZ690,COUNTY COST GROUP 690,1449,
"""76932""",ZZ600,COUNTY COST GROUP 600,1227,
"""76933""",ZZ570,COUNTY COST GROUP 570,1152,
"""76934""",TX284,"GOODFELLOW AFB, TX",1206,
"""76935""",TX284,"GOODFELLOW AFB, TX",1206,
"""76936""",ZZ580,COUNTY COST GROUP 580,1176,
"""76937""",ZZ750,COUNTY COST GROUP 750,1599,
"""76939""",TX284,"GOODFELLOW AFB, TX",1206,
"""76940""",TX284,"GOODFELLOW AFB, TX",1206,
"""76941""",ZZ690,COUNTY COST GROUP 690,1449,
"""76943""",ZZ600,COUNTY COST GROUP 600,1227,
"""76945""",ZZ570,COUNTY COST GROUP 570,1152,
"""76949""",ZZ570,COUNTY COST GROUP 570,1152,
"""76950""",ZZ590,COUNTY COST GROUP 590,1200,
"""76951""",ZZ600,COUNTY COST GROUP 600,1227,
"""76953""",ZZ570,COUNTY COST GROUP 570,1152,
"""76955""",TX284,"GOODFELLOW AFB, TX",1206,
"""76957""",TX284,"GOODFELLOW AFB, TX",1206,
"""76958""",TX284,"GOODFELLOW AFB, TX",1206,
"""77001""",TX282,"HOUSTON, TX",1638,
"""77002""",TX282,"HOUSTON, TX",1638,
"""77003""",TX282,"HOUSTON, TX",1638,
"""77004""",TX282,"HOUSTON, TX",1638,
"""77005""",TX282,"HOUSTON, TX",1638,
"""77006""",TX282,"HOUSTON, TX",1638,
"""77007""",TX282,"HOUSTON, TX",1638,
"""77008""",TX282,"HOUSTON, TX",1638,
"""77009""",TX282,"HOUSTON, TX",1638,
"""77010""",TX282,"HOUSTON, TX",1638,
"""77011""",TX282,"HOUSTON, TX",1638,
"""77012""",TX282,"HOUSTON, TX",1638,
"""77013""",TX282,"HOUSTON, TX",1638,
"""77014""",TX282,"HOUSTON, TX",1638,
"""77015""",TX282,"HOUSTON, TX",1638,
"""77016""",TX282,"HOUSTON, TX",1638,
"""77017""",TX282,"HOUSTON, TX",1638,
"""77018""",TX282,"HOUSTON, TX",1638,
"""77019""",TX282,"HOUSTON, TX",1638,
"""77020""",TX282,"HOUSTON, TX",1638,
"""77021""",TX282,"HOUSTON, TX",1638,
"""77022""",TX282,"HOUSTON, TX",1638,
"""77023""",TX282,"HOUSTON, TX",1638,
"""77024""",TX282,"HOUSTON, TX",1638,
"""77025""",TX282,"HOUSTON, TX",1638,
"""77026""",TX282,"HOUSTON, TX",1638,
"""77027""",TX282,"HOUSTON, TX",1638,
"""77028""",TX282,"HOUSTON, TX",1638,
"""77029""",TX282,"HOUSTON, TX",1638,
"""77030""",TX282,"HOUSTON, TX",1638,
"""77031""",TX282,"HOUSTON, TX",1638,
"""77032""",TX282,"HOUSTON, TX",1638,
"""77033""",TX282,"HOUSTON, TX",1638,
"""77034""",TX282,"HOUSTON, TX",1638,
"""77035""",TX282,"HOUSTON, TX",1638,
"""77036""",TX282,"HOUSTON, TX",1638,
"""77037""",TX282,"HOUSTON, TX",1638,
"""77038""",TX282,"HOUSTON, TX",1638,
"""77039""",TX282,"HOUSTON, TX",1638,
"""77040""",TX282,"HOUSTON, TX",1638,
"""77041""",TX282,"HOUSTON, TX",1638,
"""77042""",TX282,"HOUSTON, TX",1638,
"""77043""",TX282,"HOUSTON, TX",1638,
"""77044""",TX282,"HOUSTON, TX",1638,
"""77045""",TX282,"HOUSTON, TX",1638,
"""77046""",TX282,"HOUSTON, TX",1638,
"""77047""",TX282,"HOUSTON, TX",1638,
"""77048""",TX282,"HOUSTON, TX",1638,
"""77049""",TX282,"HOUSTON, TX",1638,
"""77050""",TX282,"HOUSTON, TX",1638,
"""77051""",TX282,"HOUSTON, TX",1638,
"""77052""",TX282,"HOUSTON, TX",1638,
"""77053""",TX282,"HOUSTON, TX",1638,
"""77054""",TX282,"HOUSTON, TX",1638,
"""77055""",TX282,"HOUSTON, TX",1638,
"""77056""",TX282,"HOUSTON, TX",1638,
"""77057""",TX282,"HOUSTON, TX",1638,
"""77058""",TX282,"HOUSTON, TX",1638,
"""77059""",TX282,"HOUSTON, TX",1638,
"""77060""",TX282,"HOUSTON, TX",1638,
"""77061""",TX282,"HOUSTON, TX",1638,
"""77062""",TX282,"HOUSTON, TX",1638,
"""77063""",TX282,"HOUSTON, TX",1638,
"""77064""",TX282,"HOUSTON, TX",1638,
"""77065""",TX282,"HOUSTON, TX",1638,
"""77066""",TX282,"HOUSTON, TX",1638,
"""77067""",TX282,"HOUSTON, TX",1638,
"""77068""",TX282,"HOUSTON, TX",1638,
"""77069""",TX282,"HOUSTON, TX",1638,
"""77070""",TX282,"HOUSTON, TX",1638,
"""77071""",TX282,"HOUSTON, TX",1638,
"""77072""",TX282,"HOUSTON, TX",1638,
