Facility Code,Name of Institution,State,Country,Number of Trainees,Profit Status,Type of Payment,Total Cost,Number of payments
11910144,Dixie State University,Utah,,10,Public,Yellow Ribbon,"$17,025.00",11
11909142,Tennessee Technological University,Tennessee,,6,Public,Yellow Ribbon,"$29,160.00",9
11909117,Western Kentucky University,Kentucky,,54,Public,Yellow Ribbon,"$172,263.40",114
11909111,Georgia State University,Georgia,,29,Public,Yellow Ribbon,"$191,833.87",62
11909103,Arizona State University West,Arizona,,3,Public,Yellow Ribbon,"$5,784.00",3
11908142,University Of Memphis,Tennessee,,31,Public,Yellow Ribbon,"$132,048.25",64
11908048,Fairmont State University,West Virginia,,13,Public,Yellow Ribbon,"$32,794.50",22
11907414,Indiana University,Indiana,,60,Public,Yellow Ribbon,"$347,227.90",116
11907111,Georgia Regents University Fka Augusta State University,Georgia,,8,Public,Yellow Ribbon,"$24,048.35",9
11907108,Delaware State University,Delaware,,13,Public,Yellow Ribbon,"$35,993.88",20
11906333,Univeristy Of North Carolina At Chapel Hill/Kenan Flagler Business School,North Carolina,,11,Public,Yellow Ribbon,"$78,983.83",23
11906133,University Of North Carolina @ Chapel Hill,North Carolina,,50,Public,Yellow Ribbon,"$186,882.56",72
11906103,Northern Arizona University,Arizona,,57,Public,Yellow Ribbon,"$127,877.35",126
11905146,Virginia Commonwealth University/Office Of Veterans Affairs,Virginia,,12,Public,Yellow Ribbon,"$41,495.75",14
11905103,Arizona State University,Arizona,,149,Public,Yellow Ribbon,"$861,961.76",286
11904130,Thomas Edison State College (On Line School),New Jersey,,241,Public,Yellow Ribbon,"$142,453.95",496
11904106,Colorado Mesa University,Colorado,,37,Public,Yellow Ribbon,"$67,026.38",140
11903414,Indiana University Purdue University Indianapolis,Indiana,,17,Public,Yellow Ribbon,"$36,112.57",24
11903214,Indiana University Purdue University At Fort Wayne,Indiana,,2,Public,Yellow Ribbon,"$4,000.00",5
11903103,University Of Arizona,Arizona,,159,Public,Yellow Ribbon,"$1,113,150.05",322
11903020,Towson University,Maryland,,17,Public,Yellow Ribbon,"$10,409.91",24
11903014,University Of Southern Indiana,Indiana,,4,Public,Yellow Ribbon,"$12,831.50",9
11902614,Purdue University,Indiana,,44,Public,Yellow Ribbon,"$193,323.09",59
11902214,Indiana University Northwest,Indiana,,6,Public,Yellow Ribbon,"$26,088.78",16
11902133,Winston Salem State University,North Carolina,,1,Public,Yellow Ribbon,"$1,572.00",1
11902118,University Of New Orleans,Louisiana,,1,Public,Yellow Ribbon,"$1,616.00",1
11902116,Pittsburg State University,Kansas,,8,Public,Yellow Ribbon,"$18,048.67",12
11902114,Indiana University At South Bend,Indiana,,18,Public,Yellow Ribbon,"$75,870.88",46
11902111,Southern Polytechnic State University,Georgia,,10,Public,Yellow Ribbon,"$59,686.30",33
11901217,University Of Louisville Medicine And Dentistry,Kentucky,,1,Public,Yellow Ribbon,"$5,975.00",2
11901136,Langston University,Oklahoma,,5,Public,Yellow Ribbon,"$9,183.33",10
11901133,University Of North Carolina @ Charlotte,North Carolina,,27,Public,Yellow Ribbon,"$18,849.39",40
11901126,Montana State University-Northern,Montana,,6,Public,Yellow Ribbon,"$27,246.05",10
11901117,University Of Louisville,Kentucky,,26,Public,Yellow Ribbon,"$157,117.79",54
11901115,Iowa State University,Iowa,,34,Public,Yellow Ribbon,"$84,195.65",35
11901108,University Of Delaware,Delaware,,27,Public,Yellow Ribbon,"$39,500.00",45
11901101,Alabama A&M University,Alabama,,1,Public,Yellow Ribbon,$700.00,2
11901012,University Of Idaho,Idaho,,53,Public,Yellow Ribbon,"$230,337.29",72
11900238,Temple University,Pennsylvania,,80,Public,Yellow Ribbon,"$361,477.72",161
11900148,West Virginia State University,West Virginia,,2,Public,Yellow Ribbon,"$2,363.35",3
11900145,Vermont Technical College Randolph Center,Vermont,,8,Public,Yellow Ribbon,"$26,991.50",17
11900126,Montana State University-Bozeman,Montana,,141,Public,Yellow Ribbon,"$766,965.96",341
11900117,University Of Kentucky,Kentucky,,1,Public,Yellow Ribbon,"$1,215.05",1
11900116,Kansas State University,Kansas,,61,Public,Yellow Ribbon,"$130,107.24",79
11900112,Lewis Clark State College,Idaho,,14,Public,Yellow Ribbon,"$36,888.50",19
11891110,"State College Of Florida, Manatee-Sarasota, Venice",Florida,,9,Public,Yellow Ribbon,"$12,958.22",18
11891010,"State College Of Florida, Manatee-Sarasota, Bradenton",Florida,,20,Public,Yellow Ribbon,"$38,239.56",51
11875138,University Of Pittsburgh At Bradford,Pennsylvania,,6,Public,Yellow Ribbon,"$38,764.00",20
11874138,University Of Pittsburgh At Johnstown,Pennsylvania,,3,Public,Yellow Ribbon,"$8,059.00",3
11873138,University Of Pittsburgh Greensburg Campus,Pennsylvania,,11,Public,Yellow Ribbon,"$40,799.00",17
11871138,University Of Pittsburgh,Pennsylvania,,95,Public,Yellow Ribbon,"$411,554.80",195
11840029,University Of New Hampshire School Of Law,New Hampshire,,3,Public,Yellow Ribbon,"$4,000.00",4
11835030,"Rutgers, The State University (Camden)",New Jersey,,9,Public,Yellow Ribbon,"$36,462.00",18
11821630,"Rutgers The State University, Graduate Schools (New Brunswick)",New Jersey,,3,Public,Yellow Ribbon,"$10,465.97",5
11821010,University Of South Florida,Florida,,39,Public,Yellow Ribbon,"$157,329.31",70
11820230,"Rutgers The State Univ., - New Brunswick (Undergraduate Schools)",New Jersey,,56,Public,Yellow Ribbon,"$345,364.66",129
11816210,Florida State University- Panama City Campus,Florida,,1,Public,Yellow Ribbon,"$5,664.76",2
11816121,University Of Massachusetts/Amherst,Massachusetts,,42,Public,Yellow Ribbon,"$234,202.66",73
11816106,University Of Northern Colorado - Greeley,Colorado,,61,Public,Yellow Ribbon,"$201,732.97",149
11816010,Florida State University,Florida,,46,Public,Yellow Ribbon,"$258,622.72",104
11815146,Virginia Polytechnic Institute & State University,Virginia,,12,Public,Yellow Ribbon,"$11,500.00",23
11813221,Westfield State University,Massachusetts,,2,Public,Yellow Ribbon,"$3,007.25",3
11813146,College Of William And Mary,Virginia,,8,Public,Yellow Ribbon,"$10,221.24",11
11812130,Rutgers The State University - Newark,New Jersey,,13,Public,Yellow Ribbon,"$58,128.18",22
11811321,University Of Massachusetts Lowell,Massachusetts,,42,Public,Yellow Ribbon,"$133,492.49",57
11810146,University Of Virginia - Registrar Office,Virginia,,3,Public,Yellow Ribbon,"$4,000.00",4
11810104,University Of Arkansas At Fayetteville,Arkansas,,42,Public,Yellow Ribbon,"$53,549.65",69
11810048,Marshall University,West Virginia,,60,Public,Yellow Ribbon,"$142,360.93",119
11808133,East Carolina University,North Carolina,,46,Public,Yellow Ribbon,"$96,418.31",65
11807147,Washington State University - Tri-Cities,Washington,,2,Public,Yellow Ribbon,"$1,300.00",2
11807124,University Of Southern Mississippi Long Beach,Mississippi,,2,Public,Yellow Ribbon,"$6,355.00",3
11807047,Washington State University (Main),Washington,,18,Public,Yellow Ribbon,"$11,623.48",22
11807024,University Of Southern Mississippi Hattiesburg,Mississippi,,5,Public,Yellow Ribbon,"$15,311.00",9
11806124,University Of Mississippi,Mississippi,,14,Public,Yellow Ribbon,"$24,826.39",25
11805132,University Of Maryland University College - Fort Drum Education Center,New York,,8,Public,Yellow Ribbon,"$5,326.50",14
11804422,University Of Michigan Dearborn,Michigan,,5,Public,Yellow Ribbon,"$13,397.50",6
11804322,University Of Michigan-Flint,Michigan,,9,Public,Yellow Ribbon,"$16,771.00",9
11804122,"University Of Michigan - Ann Arbor, Transcript & Certification Office",Michigan,,114,Public,Yellow Ribbon,"$754,957.91",185
11804042,East Tennessee State University,Tennessee,,20,Public,Yellow Ribbon,"$78,262.72",39
11803142,University Of Tennessee At Chattanooga,Tennessee,,6,Public,Yellow Ribbon,"$5,711.99",6
11802706,University Of Colorado - Colorado Springs,Colorado,,36,Public,Yellow Ribbon,"$93,804.46",88
11802506,University Of Colorado - Denver,Colorado,,12,Public,Yellow Ribbon,"$24,592.74",14
11802323,University Of Minnesota Duluth Veterans Resource Center,Minnesota,,1,Public,Yellow Ribbon,$500.00,1
11802140,Clemson University,South Carolina,,65,Public,Yellow Ribbon,"$187,707.51",113
11802136,Oklahoma State University,Oklahoma,,79,Public,Yellow Ribbon,"$325,746.43",176
11802123,University Of Minnesota-      Twin Cities Campus,Minnesota,,22,Public,Yellow Ribbon,"$41,215.16",34
11802106,University Of Colorado - Boulder,Colorado,,50,Public,Yellow Ribbon,"$203,042.45",88
11802101,Auburn University At Montgomery,Alabama,,19,Public,Yellow Ribbon,"$103,957.31",37
11802042,University Of Tennessee At Knoxville,Tennessee,,2,Public,Yellow Ribbon,"$27,712.00",6
11801720,University Of Maryland-University College,Maryland,,"2,786",Public,Yellow Ribbon,"$4,087,082.35","7,562"
11801705,University Of California Los Angeles,California,,8,Public,Yellow Ribbon,"$16,750.68",12
11801605,University Of California - Berkeley,California,,4,Public,Yellow Ribbon,"$3,281.88",4
11801540,Coastal Carolina University,South Carolina,,30,Public,Yellow Ribbon,"$22,817.89",39
11801440,University Of South Carolina - Beaufort,South Carolina,,22,Public,Yellow Ribbon,"$67,814.50",36
11801427,University Of Nebraska At Omaha,Nebraska,,62,Public,Yellow Ribbon,"$166,390.41",123
11801340,University Of South Carolina - Aiken,South Carolina,,2,Public,Yellow Ribbon,"$1,768.00",2
11801336,University Of Oklahoma Health Sciences Center/Office Adm/Rec,Oklahoma,,6,Public,Yellow Ribbon,"$27,217.00",9
11801327,University Of Nebraska Medical Center,Nebraska,,3,Public,Yellow Ribbon,"$6,445.61",4
11801245,University Of Vermont (And State Agricultural College),Vermont,,41,Public,Yellow Ribbon,"$275,927.00",52
11801220,University Of Maryland School Of Law,Maryland,,5,Public,Yellow Ribbon,"$3,250.00",5
11801140,University Of South Carolina - Columbia,South Carolina,,107,Public,Yellow Ribbon,"$379,754.93",179
11801136,University Of Oklahoma,Oklahoma,,102,Public,Yellow Ribbon,"$392,095.03",169
11801129,University Of New Hampshire - Manchester,New Hampshire,,4,Public,Yellow Ribbon,"$10,738.00",10
11801128,University Of Nevada Las Vegas,Nevada,,27,Public,Yellow Ribbon,"$37,620.58",42
11801127,University Of Nebraska At Lincoln,Nebraska,,56,Public,Yellow Ribbon,"$321,745.22",132
11801029,University Of New Hampshire - Durham,New Hampshire,,36,Public,Yellow Ribbon,"$146,437.29",65
11801020,University Of Maryland School Of Nursing,Maryland,,1,Public,Yellow Ribbon,"$1,758.00",2
11800918,Louisiana State University Shreveport,Louisiana,,9,Public,Yellow Ribbon,"$42,534.59",18
11800714,Indiana University Robert H Mckinney School Of Law,Indiana,,2,Public,Yellow Ribbon,"$4,442.00",2
11800219,University Of Southern Maine,Maine,,7,Public,Yellow Ribbon,"$19,069.81",8
11800218,Louisiana State University Law Center,Louisiana,,6,Public,Yellow Ribbon,"$35,051.62",8
11800201,Troy University - Dothan/Ft Rucker,Alabama,,2,Public,Yellow Ribbon,"$3,696.00",5
11800126,University Of Montana-Missoula,Montana,,113,Public,Yellow Ribbon,"$809,100.23",254
11800116,University Of Kansas,Kansas,,68,Public,Yellow Ribbon,"$201,443.59",113
11800105,University Of California  Irvine,California,,3,Public,Yellow Ribbon,"$8,163.50",4
11800048,West Virginia University,West Virginia,,279,Public,Yellow Ribbon,"$1,434,580.33",569
11800001,Troy University,Alabama,,9,Public,Yellow Ribbon,"$34,120.25",29
11732164,University Of Hawaii-West Oahu,Hawaii,,21,Public,Yellow Ribbon,"$69,788.00",34
11516135,University Of Cincinnati-Veterans Programs And Services,Ohio,,15,Public,Yellow Ribbon,"$48,418.50",29
11513535,The Ohio State University,Ohio,,59,Public,Yellow Ribbon,"$292,974.18",112
11513435,Miami University,Ohio,,10,Public,Yellow Ribbon,"$60,717.23",17
11510117,Murray State University,Kentucky,,25,Public,Yellow Ribbon,"$61,683.19",44
11508417,Northern Kentucky University,Kentucky,,7,Public,Yellow Ribbon,"$10,752.88",9
11507047,Western Washington University,Washington,,2,Public,Yellow Ribbon,"$3,539.50",2
11506848,Wv School Of Osteopathic Medicine,West Virginia,,9,Public,Yellow Ribbon,"$12,274.51",11
11505948,Concord University,West Virginia,,8,Public,Yellow Ribbon,"$31,341.52",17
11501401,University Of Alabama - Huntsville,Alabama,,15,Public,Yellow Ribbon,"$59,124.74",27
11464447,University Of Maryland University College - Jblm,Washington,,4,Public,Yellow Ribbon,"$1,398.00",4
11400009,University Of The District Of Columbia,District of Columbia,,10,Public,Yellow Ribbon,"$3,186.53",14
11381632,Suny College Of Environmental Science & Forestry,New York,,1,Public,Yellow Ribbon,"$1,750.00",1
11200007,Charter Oak State College,Connecticut,,7,Public,Yellow Ribbon,"$3,660.00",25
11132647,The Evergreen State College,Washington,,14,Public,Yellow Ribbon,"$59,921.23",34
11100520,St Mary'S College Of Maryland,Maryland,,1,Public,Yellow Ribbon,"$6,900.00",2
11100220,Salisbury University,Maryland,,26,Public,Yellow Ribbon,"$80,571.83",48
11100209,District Of Columbia School Of Law,District of Columbia,,3,Public,Yellow Ribbon,"$2,250.05",5
11100120,Frostburg State University,Maryland,,8,Public,Yellow Ribbon,"$21,506.75",13
11045043,Texas A And M Univ School Of Law,Texas,,4,Public,Yellow Ribbon,"$14,907.00",8
11043943,University Of Maryland University College - Ft. Bliss,Texas,,4,Public,Yellow Ribbon,"$3,892.50",8
11028943,Texas A And M University,Texas,,31,Public,Yellow Ribbon,"$93,316.93",46
11021143,Texas A And M University Texarkana,Texas,,1,Public,Yellow Ribbon,$180.00,1
11015621,Salem State University,Massachusetts,,20,Public,Yellow Ribbon,"$44,793.62",62
11011206,Adams State University,Colorado,,10,Public,Yellow Ribbon,"$32,541.65",15
11011201,University Of South Alabama Office Of Veteran Affairs,Alabama,,19,Public,Yellow Ribbon,"$34,588.45",20
11011106,Colorado State University - Pueblo,Colorado,,11,Public,Yellow Ribbon,"$12,398.55",19
11011011,University Of Maryland University College - Ft Benning,Georgia,,1,Public,Yellow Ribbon,$361.50,1
11011006,Colorado State University - Ft Collins,Colorado,,151,Public,Yellow Ribbon,"$900,947.19",321
11010411,Kennesaw State University,Georgia,,3,Public,Yellow Ribbon,"$3,000.00",7
11010238,West Chester University Of Pennsylvania,Pennsylvania,,21,Public,Yellow Ribbon,"$106,717.29",56
11009638,Kutztown University,Pennsylvania,,5,Public,Yellow Ribbon,"$10,505.00",5
11009438,East Stroudsburg University Of Pa,Pennsylvania,,9,Public,Yellow Ribbon,"$33,287.50",13
11008846,University Of Maryland Univ Col-Little Crk,Virginia,,16,Public,Yellow Ribbon,"$8,833.50",25
11008746,University Of Maryland University College - Ft. Myer,Virginia,,17,Public,Yellow Ribbon,"$6,724.50",18
11008711,Georgia Institute Of Technology,Georgia,,34,Public,Yellow Ribbon,"$152,085.17",50
11008646,University Of Maryland University College - Quantico Corp Cntr,Virginia,,175,Public,Yellow Ribbon,"$118,282.37",301
11008546,University Of Maryland University College - Ft. Belvoir,Virginia,,47,Public,Yellow Ribbon,"$24,304.06",68
11008246,Missouri State University,Virginia,,3,Public,Yellow Ribbon,"$6,723.00",6
11006124,Mississippi State University,Mississippi,,54,Public,Yellow Ribbon,"$110,466.82",95
11003136,Cameron University,Oklahoma,,20,Public,Yellow Ribbon,"$53,331.20",53
11003026,Montana Tech Of The University Of Montana,Montana,,19,Public,Yellow Ribbon,"$96,150.85",38
11002733,North Carolina A And T State University,North Carolina,,21,Public,Yellow Ribbon,"$8,127.40",38
11002248,Shepherd University,West Virginia,,38,Public,Yellow Ribbon,"$128,334.64",66
11002148,Glenville State College,West Virginia,,2,Public,Yellow Ribbon,"$8,721.00",5
11002130,Ramapo College Of New Jersey,New Jersey,,5,Public,Yellow Ribbon,"$9,090.41",5
11002106,Western State Colorado University,Colorado,,4,Public,Yellow Ribbon,"$6,369.50",5
11001815,University Of Iowa,Iowa,,13,Public,Yellow Ribbon,"$26,221.91",23
11001801,University Of Alabama At Birmingham,Alabama,,10,Public,Yellow Ribbon,"$6,711.28",14
11001733,University Of North Carolina @ Greensboro,North Carolina,,29,Public,Yellow Ribbon,"$99,234.70",39
11001619,University Of Maine - Fort Kent,Maine,,2,Public,Yellow Ribbon,"$4,000.00",2
11001611,Albany State University,Georgia,,1,Public,Yellow Ribbon,$50.00,1
11001440,Winthrop University,South Carolina,,17,Public,Yellow Ribbon,"$63,237.90",30
11001433,North Carolina State University,North Carolina,,58,Public,Yellow Ribbon,"$148,618.54",81
11001349,University Of Wisconsin-Green Bay,Wisconsin,,8,Public,Yellow Ribbon,"$15,478.08",12
11001330,William Paterson University,New Jersey,,4,Public,Yellow Ribbon,"$9,252.26",7
11001249,Univ Of Wisc-Parkside,Wisconsin,,26,Public,Yellow Ribbon,"$76,220.45",62
11001240,The Citadel,South Carolina,,46,Public,Yellow Ribbon,"$173,620.03",82
11001216,Wichita State University,Kansas,,4,Public,Yellow Ribbon,"$6,293.30",5
11001206,Fort Lewis College,Colorado,,19,Public,Yellow Ribbon,"$79,024.34",45
11001149,Univ Of Wisc-Stout,Wisconsin,,1,Public,Yellow Ribbon,$890.72,1
11001049,Univ Of Wisconsin-Whitewater,Wisconsin,,10,Public,Yellow Ribbon,"$33,605.01",26
11000918,University Of Louisiana At Lafayette,Louisiana,,23,Public,Yellow Ribbon,"$96,443.00",36
11000901,University Of Alabama - Veteran & Military Affairs,Alabama,,355,Public,Yellow Ribbon,"$2,469,521.75",768
11000849,Univ Of Wisc-Stevens Point,Wisconsin,,7,Public,Yellow Ribbon,"$16,519.59",15
11000826,Montana State University-Billings,Montana,,5,Public,Yellow Ribbon,"$4,098.07",12
11000818,Southeastern Louisiana University,Louisiana,,8,Public,Yellow Ribbon,"$50,329.75",18
11000719,University Of Maine - Augusta,Maine,,3,Public,Yellow Ribbon,"$2,414.50",4
11000649,Univ Of Wisc-Platteville,Wisconsin,,6,Public,Yellow Ribbon,"$8,679.72",6
11000626,University Of Montana - Western,Montana,,3,Public,Yellow Ribbon,"$16,444.40",28
11000619,University Of Maine At Orono,Maine,,15,Public,Yellow Ribbon,"$82,175.89",27
11000549,Univ Of Wisc-Oshkosh,Wisconsin,,3,Public,Yellow Ribbon,"$11,503.34",9
