Facility code,Name of institution,State,Country, Number of trainees ,Profit status,Type of payment,Tuition and Fees Cost, Number of payments 
11804322,University Of Michigan-Flint,Michigan,, 159 ,Public,School Tuition & Fees,"$1,336,330.00", 422 
11804320,University Of Maryland-Department Of Medical And Research Technology,Maryland,, 1 ,Public,School Tuition & Fees,"$14,358.50", 3 
11804242,East Tennessee State University-Pharmacy,Tennessee,, 3 ,Public,School Tuition & Fees,"$73,366.41", 5 
11804233,Fayetteville State University-Ft Bragg Center,North Carolina,, 1 ,Public,School Tuition & Fees,$118.63, 1 
11804220,University Of Maryland-Department Of Physical Therapy,Maryland,, 9 ,Public,School Tuition & Fees,"$130,272.50", 16 
11804142,East Tennessee State University-Medicine,Tennessee,, 8 ,Public,School Tuition & Fees,"$111,483.07", 11 
11804133,Fayetteville State University,North Carolina,, 682 ,Public,School Tuition & Fees,"$2,383,925.34"," 1,762 "
11804122,University Of Michigan-Ann Arbor,Michigan,, 295 ,Public,School Tuition & Fees,"$6,470,014.11", 885 
11804042,East Tennessee State University,Tennessee,, 302 ,Public,School Tuition & Fees,"$1,861,872.76", 683 
11803942,The University Of Tennessee The Health Science Center-Memphis,Tennessee,, 33 ,Public,School Tuition & Fees,"$464,883.37", 59 
11803807,University Of Connecticut-School Of Dental Medicine,Connecticut,, 2 ,Public,School Tuition & Fees,"$75,600.39", 3 
11803607,University Of Connecticut-Mba Stamford Campus,Connecticut,, 7 ,Public,School Tuition & Fees,"$49,771.80", 15 
11803407,University Of Connecticut-Mba Hartford Campus,Connecticut,, 14 ,Public,School Tuition & Fees,"$129,695.45", 33 
11803218,University Of Louisiana At Monroe,Louisiana,, 146 ,Public,School Tuition & Fees,"$932,709.23", 310 
11803207,University Of Connecticut School Of Medicine Md Program,Connecticut,, 1 ,Public,School Tuition & Fees,"$38,064.89", 1 
11803142,The University Of Tennessee-Chattanooga,Tennessee,, 298 ,Public,School Tuition & Fees,"$1,857,050.97", 630 
11803107,University Of Connecticut Avery Point-Groton Campus,Connecticut,, 28 ,Public,School Tuition & Fees,"$278,919.15", 62 
11803020,University Of Maryland-School Of Dentistry,Maryland,, 9 ,Public,School Tuition & Fees,"$242,164.27", 15 
11803011,University Of Georgia,Georgia,, 321 ,Public,School Tuition & Fees,"$2,774,662.12", 664 
11802907,University Of Connecticut-Torrington Campus,Connecticut,, 5 ,Public,School Tuition & Fees,"$21,531.60", 5 
11802905,Southern Illinois University-San Marcos,California,, 10 ,Public,School Tuition & Fees,"$46,870.06", 44 
11802807,University Of Connecticut-Stamford,Connecticut,, 16 ,Public,School Tuition & Fees,"$113,560.70", 31 
11802805,University Of California-San Diego Ext,California,, 94 ,Public,School Tuition & Fees,"$248,745.95", 338 
11802723,University Of Minnesota-Crookston,Minnesota,, 50 ,Public,School Tuition & Fees,"$310,802.33", 97 
11802706,University Of Colorado-Colorado Springs,Colorado,," 1,399 ",Public,School Tuition & Fees,"$11,513,272.67"," 3,756 "
11802607,University Of Connecticut-Hartford Campus,Connecticut,, 30 ,Public,School Tuition & Fees,"$165,452.96", 47 
11802605,California State Polytechnic University-Pomona,California,, 287 ,Public,School Tuition & Fees,"$1,176,747.15", 778 
11802531,New Mexico State University-Grants,New Mexico,, 23 ,Public,School Tuition & Fees,"$10,503.09", 32 
11802507,University Of Connecticut- School Of Social Work,Connecticut,, 3 ,Public,School Tuition & Fees,"$15,450.70", 4 
11802506,University Of Colorado Denver,Colorado,, 831 ,Public,School Tuition & Fees,"$8,688,706.67"," 1,984 "
11802505,University Of California-Davis Ext,California,, 28 ,Public,School Tuition & Fees,"$114,765.88", 57 
11802423,University Of Minnesota -Morris,Minnesota,, 16 ,Public,School Tuition & Fees,"$142,938.25", 33 
11802407,University Of Connecticut-School Of Law,Connecticut,, 14 ,Public,School Tuition & Fees,"$164,816.24", 22 
11802405,University Of California-Davis,California,, 271 ,Public,School Tuition & Fees,"$3,218,192.35", 733 
11802340,University Of South Carolina-Sumter,South Carolina,, 74 ,Public,School Tuition & Fees,"$278,473.43", 146 
11802323,University Of Minnesota-Duluth,Minnesota,, 139 ,Public,School Tuition & Fees,"$1,110,155.63", 246 
11802305,University Of California-San Diego,California,, 397 ,Public,School Tuition & Fees,"$5,561,845.39"," 1,164 "
11802231,New Mexico State University-Carlsbad,New Mexico,, 48 ,Public,School Tuition & Fees,"$26,542.61", 78 
11802218,Louisiana State University Health Science Center-Shreveport,Louisiana,, 10 ,Public,School Tuition & Fees,"$112,849.94", 14 
11802207,University Of Connecticut-Tri-Campus Waterbury Campus,Connecticut,, 15 ,Public,School Tuition & Fees,"$89,696.40", 28 
11802205,California State University-Sacramento,California,, 35 ,Public,School Tuition & Fees,"$138,237.51", 81 
11802140,Clemson University,South Carolina,, 440 ,Public,School Tuition & Fees,"$4,618,213.71", 812 
11802136,Oklahoma State University-Main Campus,Oklahoma,, 559 ,Public,School Tuition & Fees,"$3,216,312.55"," 1,251 "
11802131,New Mexico State University-Main Campus,New Mexico,, 407 ,Public,School Tuition & Fees,"$1,963,000.85", 881 
11802123,University Of Minnesota-Twin Cities,Minnesota,, 500 ,Public,School Tuition & Fees,"$5,650,805.51"," 1,119 "
11802118,Louisiana State University Health Science Center-New Orleans,Louisiana,, 31 ,Public,School Tuition & Fees,"$296,359.35", 49 
11802117,University Of Kentucky,Kentucky,, 5 ,Public,School Tuition & Fees,"$134,211.65", 11 
11802107,University Of Connecticut,Connecticut,, 190 ,Public,School Tuition & Fees,"$1,393,321.03", 308 
11802106,University Of Colorado Boulder,Colorado,, 748 ,Public,School Tuition & Fees,"$9,393,947.49"," 1,874 "
11802105,California State University-Sacramento,California,, 417 ,Public,School Tuition & Fees,"$1,744,853.41", 923 
11802101,Auburn University At Montgomery,Alabama,, 267 ,Public,School Tuition & Fees,"$1,353,471.70", 462 
11802042,The University Of Tennessee-Knoxville,Tennessee,, 684 ,Public,School Tuition & Fees,"$6,712,701.73"," 1,376 "
11802034,University Of North Dakota,North Dakota,, 454 ,Public,School Tuition & Fees,"$3,798,997.97"," 1,019 "
11802005,Southern Illinois University-Moreno Valley,California,, 13 ,Public,School Tuition & Fees,"$65,503.20", 51 
11801936,University Of Oklahoma-Norman Campus,Oklahoma,, 160 ,Public,School Tuition & Fees,"$552,010.15", 581 
11801920,University Of Maryland-Eastern Shore,Maryland,, 48 ,Public,School Tuition & Fees,"$301,268.43", 91 
11801905,California State University-Los Angeles,California,, 278 ,Public,School Tuition & Fees,"$1,072,111.11", 706 
11801840,University Of South Carolina-Union,South Carolina,, 8 ,Public,School Tuition & Fees,"$22,176.49", 12 
11801836,University Of Oklahoma College-Norman Campus,Oklahoma,, 3 ,Public,School Tuition & Fees,"$5,363.73", 11 
11801810,Troy University Orlando,Florida,, 11 ,Public,School Tuition & Fees,"$29,440.12", 29 
11801740,University Of South Carolina-Salkehatchie,South Carolina,, 22 ,Public,School Tuition & Fees,"$69,133.06", 27 
11801720,University Of Maryland-University College,Maryland,," 11,977 ",Public,School Tuition & Fees,"$45,083,484.47"," 33,810 "
11801705,University Of California-Los Angeles,California,, 419 ,Public,School Tuition & Fees,"$8,091,191.12"," 1,051 "
11801640,University Of South Carolina-Lancaster,South Carolina,, 19 ,Public,School Tuition & Fees,"$96,067.31", 39 
11801629,Granite State College-Rochester,New Hampshire,, 75 ,Public,School Tuition & Fees,"$381,945.86", 182 
11801620,University Of Maryland-Baltimore County,Maryland,, 268 ,Public,School Tuition & Fees,"$2,110,389.25", 523 
11801605,University Of California-Berkeley,California,, 400 ,Public,School Tuition & Fees,"$5,916,791.25", 614 
11801564,Central Michigan University-Hickam,Hawaii,, 28 ,Public,School Tuition & Fees,"$77,226.45", 86 
11801540,Coastal Carolina University,South Carolina,, 356 ,Public,School Tuition & Fees,"$2,621,799.03", 725 
11801529,Granite State College-Claremont,New Hampshire,, 7 ,Public,School Tuition & Fees,"$26,311.80", 11 
11801510,Troy University Panama City,Florida,, 15 ,Public,School Tuition & Fees,"$48,488.10", 35 
11801505,University Of California-Los Angeles Ext,California,, 93 ,Public,School Tuition & Fees,"$292,761.59", 446 
11801440,University Of South Carolina-Beaufort,South Carolina,, 165 ,Public,School Tuition & Fees,"$1,223,021.59", 378 
11801429,Granite State College-Conway,New Hampshire,, 15 ,Public,School Tuition & Fees,"$73,678.90", 33 
11801427,University Of Nebraska At Omaha,Nebraska,, 624 ,Public,School Tuition & Fees,"$3,186,250.38"," 1,480 "
11801420,University Of Maryland-School Of Pharmacy,Maryland,, 5 ,Public,School Tuition & Fees,"$63,895.52", 6 
11801364,Central Michigan University-Schofield,Hawaii,, 23 ,Public,School Tuition & Fees,"$73,579.50", 89 
11801340,University Of South Carolina-Aiken,South Carolina,, 98 ,Public,School Tuition & Fees,"$544,481.70", 169 
11801336,University Of Oklahoma-Health Sciences Center,Oklahoma,, 53 ,Public,School Tuition & Fees,"$341,487.31", 77 
11801327,University Of Nebraska Medical Center,Nebraska,, 61 ,Public,School Tuition & Fees,"$386,359.70", 88 
11801320,University Of Maryland-School Of Medicine,Maryland,, 1 ,Public,School Tuition & Fees,"$17,540.50", 1 
11801318,Southern University At Shreveport,Louisiana,, 49 ,Public,School Tuition & Fees,"$141,497.48", 96 
11801310,Troy University Macdill Afb,Florida,, 17 ,Public,School Tuition & Fees,"$57,566.58", 46 
11801245,University Of Vermont,Vermont,, 149 ,Public,School Tuition & Fees,"$1,343,486.23", 240 
11801231,Eastern New Mexico University-Roswell Campus,New Mexico,, 62 ,Public,School Tuition & Fees,"$80,006.36", 119 
11801229,Granite State College,New Hampshire,, 83 ,Public,School Tuition & Fees,"$366,317.63", 201 
11801227,Nebraska College Of Technical Agriculture,Nebraska,, 5 ,Public,School Tuition & Fees,"$18,520.34", 14 
11801220,University Of Maryland-School Of Law,Maryland,, 41 ,Public,School Tuition & Fees,"$803,133.20", 78 
11801218,Southern University At New Orleans,Louisiana,, 32 ,Public,School Tuition & Fees,"$100,974.84", 49 
11801210,Troy University Nas Pensacola,Florida,, 11 ,Public,School Tuition & Fees,"$19,865.97", 20 
11801205,University Of California-Riverside,California,, 142 ,Public,School Tuition & Fees,"$1,174,788.86", 350 
11801140,University Of South Carolina-Columbia,South Carolina,, 993 ,Public,School Tuition & Fees,"$9,001,151.64"," 2,335 "
11801136,University Of Oklahoma-Norman Campus,Oklahoma,, 891 ,Public,School Tuition & Fees,"$5,830,908.28"," 2,094 "
11801131,Eastern New Mexico University-Main Campus,New Mexico,, 151 ,Public,School Tuition & Fees,"$497,323.15", 330 
11801129,University Of New Hampshire At Manchester,New Hampshire,, 57 ,Public,School Tuition & Fees,"$541,872.15", 131 
11801128,University Of Nevada Las Vegas,Nevada,, 868 ,Public,School Tuition & Fees,"$4,600,767.86"," 1,990 "
11801127,University Of Nebraska-Lincoln,Nebraska,, 357 ,Public,School Tuition & Fees,"$2,184,249.28", 725 
11801118,Southern University And A&M College Baton Rouge,Louisiana,, 57 ,Public,School Tuition & Fees,"$285,085.15", 97 
11801117,University Of Kentucky College Of Medicine,Kentucky,, 1 ,Public,School Tuition & Fees,"$16,030.00", 2 
11801110,Troy University Ft Walton Beach Eglin Afb Hurlburt Field,Florida,, 38 ,Public,School Tuition & Fees,"$79,898.15", 79 
11801105,University Of California-Riverside Ext,California,, 29 ,Public,School Tuition & Fees,"$55,672.71", 111 
11801040,University Of South Carolina Upstate,South Carolina,, 192 ,Public,School Tuition & Fees,"$1,508,682.38", 405 
11801029,University Of New Hampshire-Durham,New Hampshire,, 255 ,Public,School Tuition & Fees,"$2,278,980.99", 613 
11801028,University Of Nevada-Reno,Nevada,, 311 ,Public,School Tuition & Fees,"$1,296,607.57", 657 
11801020,University Of Maryland-School Of Nursing,Maryland,, 47 ,Public,School Tuition & Fees,"$397,559.17", 74 
11801005,California State University-San Marcos,California,, 517 ,Public,School Tuition & Fees,"$2,261,938.03", 814 
11800920,University Of Maryland-School Of Social Work,Maryland,, 14 ,Public,School Tuition & Fees,"$100,791.49", 19 
11800918,Louisiana State University-Shreveport,Louisiana,, 237 ,Public,School Tuition & Fees,"$1,118,746.97", 658 
11800905,Southern Illinois University-Coronado,California,, 45 ,Public,School Tuition & Fees,"$138,754.21", 120 
11800714,Indiana University Robert H Mckinney School Of Law,Indiana,, 22 ,Public,School Tuition & Fees,"$324,930.49", 49 
11800605,Southern Illinois University-Naval Hospital,California,, 8 ,Public,School Tuition & Fees,"$20,198.61", 17 
11800569,Chulalongkorn-Business Admin,Asiatic Countries,, 1 ,Public,School Tuition & Fees,"$10,981.28", 2 
11800540,Medical University Of South Carolina-Endodontic Residency,South Carolina,, 2 ,Public,School Tuition & Fees,"$118,800.00", 6 
11800501,Troy University-Phenix City,Alabama,, 172 ,Public,School Tuition & Fees,"$541,632.15", 395 
11800469,Chulalongkorn-Engineering,Asiatic Countries,, 1 ,Public,School Tuition & Fees,"$5,702.00", 1 
11800436,University Of Oklahoma-Hawaii Advanced Program Branch,Oklahoma,, 1 ,Public,School Tuition & Fees,$240.00, 1 
11800418,Louisiana State University-Eunice,Louisiana,, 33 ,Public,School Tuition & Fees,"$79,743.09", 75 
11800369,Chulalongkorn-Southeast Asian,Asiatic Countries,, 2 ,Public,School Tuition & Fees,"$13,841.86", 3 
11800318,Louisiana State University-Alexandria,Louisiana,, 120 ,Public,School Tuition & Fees,"$450,229.32", 260 
11800269,Chulalongkorn-Pol Science,Asiatic Countries,, 2 ,Public,School Tuition & Fees,"$20,463.20", 5 
11800240,Medical University Of South Carolina-Graduate Medical Education,South Carolina,, 5 ,Public,School Tuition & Fees,$200.00, 5 
11800220,University Of Maryland-University College-Asian Division,Maryland,," 1,178 ",Public,School Tuition & Fees,"$2,574,917.66"," 2,973 "
11800219,University Of Southern Maine,Maine,, 262 ,Public,School Tuition & Fees,"$1,539,615.68", 613 
11800218,Louisiana State University-Law Center,Louisiana,, 10 ,Public,School Tuition & Fees,"$123,959.86", 17 
11800216,University Of Kansas Medical Center,Kansas,, 34 ,Public,School Tuition & Fees,"$257,979.71", 61 
11800205,University Of California-Irvine,California,, 37 ,Public,School Tuition & Fees,"$89,909.50", 112 
11800201,Troy University-Dothan Campus,Alabama,, 161 ,Public,School Tuition & Fees,"$635,546.37", 404 
11800175,Algoma University College,Canada (except Newfoundland),, 1 ,Public,School Tuition & Fees,"$2,292.45", 1 
11800174,School Of Oriental & African,British Isles,, 2 ,Public,School Tuition & Fees,"$36,423.03", 4 
11800169,Chulalongkorn University,Asiatic Countries,, 1 ,Public,School Tuition & Fees,"$3,059.15", 1 
11800134,Dakota College At Bottineau,North Dakota,, 23 ,Public,School Tuition & Fees,"$46,463.64", 34 
11800131,University Of New Mexico-Main Campus,New Mexico,, 669 ,Public,School Tuition & Fees,"$3,415,248.16"," 1,684 "
11800126,The University Of Montana - Missoula,Montana,, 369 ,Public,School Tuition & Fees,"$1,798,904.55", 693 
11800120,University Of Maryland-University College-European Division,Maryland,," 2,168 ",Public,School Tuition & Fees,"$4,542,534.71"," 5,296 "
11800118,Louisiana State University-Baton Rouge,Louisiana,, 557 ,Public,School Tuition & Fees,"$3,670,606.55"," 1,263 "
11800116,University Of Kansas,Kansas,, 524 ,Public,School Tuition & Fees,"$4,286,121.09"," 1,337 "
11800105,University Of California-Irvine,California,, 236 ,Public,School Tuition & Fees,"$2,938,538.55", 670 
11800101,Troy University-Montgomery Campus,Alabama,, 145 ,Public,School Tuition & Fees,"$552,506.28", 404 
11800075,Laurentian University,Canada (except Newfoundland),, 1 ,Public,School Tuition & Fees,"$7,252.54", 2 
11800048,West Virginia University,West Virginia,, 552 ,Public,School Tuition & Fees,"$3,373,482.54"," 1,190 "
11800034,North Dakota State University-Main,North Dakota,, 244 ,Public,School Tuition & Fees,"$1,684,591.86", 552 
11800020,University Of Maryland-College Park,Maryland,, 696 ,Public,School Tuition & Fees,"$6,502,949.23"," 2,117 "
11800001,Troy University,Alabama,," 1,773 ",Public,School Tuition & Fees,"$8,020,492.44"," 4,400 "
11734166,University Of Guam,Guam,, 350 ,Public,School Tuition & Fees,"$1,595,186.52", 829 
11732164,University Of Hawaii-West Oahu,Hawaii,, 314 ,Public,School Tuition & Fees,"$1,353,622.00", 561 
11700005,California Maritime Academy,California,, 52 ,Public,School Tuition & Fees,"$247,120.31", 90 
11516635,Bowling Green State University,Ohio,, 257 ,Public,School Tuition & Fees,"$2,301,825.17", 595 
