Facility Code,Name of Institution,State,Country,Number of Trainees,Profit Status,Type of Payment,Tuition and Fees Cost,Number of payments
13000527,Wayne State College,Nebraska,,28,Public,School Tuition & Fees,"$74,388.11",51
13000507,Eastern Conn State University Financial Aid Ofc,Connecticut,,107,Public,School Tuition & Fees,"$548,239.30",212
13000407,Central Connecticut State University,Connecticut,,257,Public,School Tuition & Fees,"$1,245,128.33",464
13000346,Longwood University,Virginia,,153,Public,School Tuition & Fees,"$1,222,241.37",310
13000345,Lyndon State College,Vermont,,40,Public,School Tuition & Fees,"$341,072.70",70
13000327,Peru State College,Nebraska,,38,Public,School Tuition & Fees,"$137,213.26",141
13000313,Northeastern Illinois University,Illinois,,180,Public,School Tuition & Fees,"$1,209,608.24",367
13000307,Southern Conn State University,Connecticut,,178,Public,School Tuition & Fees,"$999,949.60",364
13000301,University Of West Alabama,Alabama,,65,Public,School Tuition & Fees,"$267,592.69",120
13000245,Johnson State College,Vermont,,53,Public,School Tuition & Fees,"$382,790.20",94
13000227,University Of Nebraska At Kearney,Nebraska,,110,Public,School Tuition & Fees,"$408,278.46",227
13000207,Western Connecticut State University,Connecticut,,112,Public,School Tuition & Fees,"$582,425.04",209
13000146,James Madison University,Virginia,,540,Public,School Tuition & Fees,"$2,993,359.97",946
13000145,Castleton State College,Vermont,,48,Public,School Tuition & Fees,"$315,916.84",93
13000119,University Of Maine At Farmington,Maine,,28,Public,School Tuition & Fees,"$143,795.60",43
13000116,Emporia State University,Kansas,,95,Public,School Tuition & Fees,"$336,049.94",170
13000115,University Of Northern Iowa,Iowa,,174,Public,School Tuition & Fees,"$848,760.73",368
13000101,University Of North Alabama,Alabama,,167,Public,School Tuition & Fees,"$938,209.67",376
12949335,Parma Community General Hosp Emergency Services Ed,Ohio,,3,Public,School Tuition & Fees,"$5,940.43",3
12910405,La County College Of Nursing & Allied Health,California,,1,Public,School Tuition & Fees,"$2,160.00",3
12908511,Grady Health Systems School Of Radiologic Technology,Georgia,,1,Public,School Tuition & Fees,"$3,250.00",2
12907511,Grady Health Systems Sch Of Radiation Therapy,Georgia,,1,Public,School Tuition & Fees,"$2,975.00",1
12904611,Va Medical Center - (Decatur),Georgia,,2,Public,School Tuition & Fees,$519.65,2
12901506,Denver Health Paramedic School,Colorado,,4,Public,School Tuition & Fees,"$27,775.00",4
12801233,Mercy School Of Nursing,North Carolina,,4,Public,School Tuition & Fees,"$18,368.10",8
12801133,Carolinas College Of Health Sciences,North Carolina,,3,Public,School Tuition & Fees,"$12,675.50",5
12801132,Suny Upstate Medical University (University Hospital),New York,,1,Public,School Tuition & Fees,"$2,410.00",1
12801032,Suny Upstate Medical University (Medical Center),New York,,12,Public,School Tuition & Fees,"$117,565.79",18
12801005,Ucla Center For Prehospital Care / Emt Education Pgm,California,,19,Public,School Tuition & Fees,"$14,143.13",59
12800674,St. George'S Hospital Medical School (A.K.A. St. George'S University Of London),,British Isles,1,Public,School Tuition & Fees,"$4,439.89",1
12800505,University Of California San Diego Medical Center,California,,1,Public,School Tuition & Fees,$50.00,1
12800005,Ucla Center For Prehospital Care - Daniel Freeman Hospital,California,,3,Public,School Tuition & Fees,"$26,131.20",8
12100086,Centro De Estudios Universitarios Xochicalco Medical School,,Mexico,1,Public,School Tuition & Fees,"$19,453.72",4
12053410,Gooding Institute Of Nurse Anesthesia,Florida,,2,Public,School Tuition & Fees,"$24,000.00",4
12053210,University Of Florida College Of Dentistry-Residency,Florida,,6,Public,School Tuition & Fees,"$85,738.10",6
12053110,University Of Florida College Of Medicine,Florida,,1,Public,School Tuition & Fees,$1.00,1
12006736,University Of Oklahoma Tulsa Schusterman Center,Oklahoma,,25,Public,School Tuition & Fees,"$111,885.06",39
12001742,James H. Quillen Va Medical Center,Tennessee,,2,Public,School Tuition & Fees,$540.00,6
12000390,Medical University Of Lodz,,Poland,1,Public,School Tuition & Fees,"$15,615.70",1
12000196,"Saba University, School Of Medicine",,West Indies,1,Public,School Tuition & Fees,"$13,057.32",3
11999132,Bernard M. Baruch College,New York,,124,Public,School Tuition & Fees,"$695,086.17",289
11998132,Suny College At Old Westbury,New York,,31,Public,School Tuition & Fees,"$153,742.72",56
11998122,Eastern Michigan University,Michigan,,492,Public,School Tuition & Fees,"$3,741,442.56","1,190"
11997132,Suny Binghamton University,New York,,62,Public,School Tuition & Fees,"$376,876.05",112
11996132,Suny College Of Technology At Canton,New York,,99,Public,School Tuition & Fees,"$523,265.19",270
11995112,Idaho State University,Idaho,,316,Public,School Tuition & Fees,"$1,487,562.95",676
11994132,Suny Stony Brook,New York,,158,Public,School Tuition & Fees,"$1,085,353.20",366
11993143,Tarleton State University,Texas,,358,Public,School Tuition & Fees,"$1,645,633.04",771
11991112,Boise State University,Idaho,,760,Public,School Tuition & Fees,"$4,470,508.93","1,730"
11989132,Suny University At Buffalo Office Of Veterans,New York,,220,Public,School Tuition & Fees,"$1,644,755.81",447
11986138,Penn State University - New Kensington Campus,Pennsylvania,,31,Public,School Tuition & Fees,"$215,523.20",42
11985138,Bloomsburg University Of Pa,Pennsylvania,,146,Public,School Tuition & Fees,"$861,511.06",280
11985122,Wayne State University,Michigan,,329,Public,School Tuition & Fees,"$3,210,114.24",821
11983213,Upper Iowa University,Illinois,,1,Public,School Tuition & Fees,$516.04,1
11983113,Southern Illinois University,Illinois,,388,Public,School Tuition & Fees,"$2,624,320.01",873
11980110,Chipola College,Florida,,51,Public,School Tuition & Fees,"$72,349.71",127
11974162,Bataan Peninsula State University,,Philippines,8,Public,School Tuition & Fees,"$14,021.14",16
11971132,Suny Cobleskill,New York,,53,Public,School Tuition & Fees,"$258,085.95",87
11970138,Penn State University - Greater Allegheny,Pennsylvania,,22,Public,School Tuition & Fees,"$183,477.94",32
11970132,Suny College Of Technology At Delhi,New York,,29,Public,School Tuition & Fees,"$141,997.07",60
11970125,Missouri Western State University Veterans Office,Missouri,,118,Public,School Tuition & Fees,"$505,589.56",215
11969138,Indiana University Of Pennsylvania,Pennsylvania,,228,Public,School Tuition & Fees,"$1,594,416.46",576
11969113,Eastern Illinois University,Illinois,,83,Public,School Tuition & Fees,"$424,679.91",190
11969110,Florida State College At Jacksonville,Florida,,"2,506",Public,School Tuition & Fees,"$5,675,257.08","8,264"
11968138,Penn State University - Behrend Campus,Pennsylvania,,91,Public,School Tuition & Fees,"$768,272.91",166
11967135,University Of Toledo,Ohio,,266,Public,School Tuition & Fees,"$2,403,096.35",591
11966138,California University Of Pennsylvania,Pennsylvania,,290,Public,School Tuition & Fees,"$1,975,933.57",660
11966135,Ohio University,Ohio,,586,Public,School Tuition & Fees,"$2,787,394.41","1,515"
11965138,Penn State University - Shenango Campus,Pennsylvania,,20,Public,School Tuition & Fees,"$147,699.10",39
11965135,University Of Akron,Ohio,,456,Public,School Tuition & Fees,"$2,660,889.59","1,000"
11965125,University Of Central Missouri,Missouri,,446,Public,School Tuition & Fees,"$2,288,317.45","1,066"
11965110,Florida Gulf Coast University,Florida,,208,Public,School Tuition & Fees,"$885,742.30",435
11964138,Penn State University - Dubois Campus,Pennsylvania,,28,Public,School Tuition & Fees,"$188,529.58",51
11964125,University Of Missouri - St Louis,Missouri,,253,Public,School Tuition & Fees,"$1,690,098.62",578
11963138,Penn State University - Beaver Campus,Pennsylvania,,36,Public,School Tuition & Fees,"$254,604.54",75
11963110,University Of West Florida,Florida,,"1,051",Public,School Tuition & Fees,"$4,890,804.90","2,558"
11962138,Penn State University Fayette/Eberly Campus,Pennsylvania,,29,Public,School Tuition & Fees,"$217,559.24",71
11961138,Penn State University - Altoona Campus,Pennsylvania,,125,Public,School Tuition & Fees,"$1,074,557.46",213
11961125,University Of Missouri - Columbia,Missouri,,410,Public,School Tuition & Fees,"$3,001,955.21",943
11957135,Youngstown State University,Ohio,,234,Public,School Tuition & Fees,"$1,103,556.67",502
11956135,University Of Akron-Wayne College,Ohio,,22,Public,School Tuition & Fees,"$68,592.99",35
11956110,University Of North Florida,Florida,,760,Public,School Tuition & Fees,"$3,503,313.65","1,828"
11955110,University Of Central Florida,Florida,,"1,322",Public,School Tuition & Fees,"$6,464,470.70","3,045"
11953113,University Of Illinois At Urbana/Champaign,Illinois,,244,Public,School Tuition & Fees,"$2,727,654.86",493
11952436,Rogers State University,Oklahoma,,128,Public,School Tuition & Fees,"$463,765.22",218
11950110,Florida Atlantic University,Florida,,486,Public,School Tuition & Fees,"$2,262,882.05","1,110"
11947135,Cleveland State University,Ohio,,333,Public,School Tuition & Fees,"$2,583,103.63",777
11946136,University Of Central Oklahoma,Oklahoma,,459,Public,School Tuition & Fees,"$1,568,459.36",973
11946113,Western Illinois University,Illinois,,205,Public,School Tuition & Fees,"$988,775.32",394
11945447,Northwest Indian College,Washington,,6,Public,School Tuition & Fees,"$16,647.22",12
11942447,Lake Washington Institute Of Technology,Washington,,120,Public,School Tuition & Fees,"$394,249.85",323
11942138,Cheyney University Of Pa,Pennsylvania,,8,Public,School Tuition & Fees,"$80,646.75",15
11940144,Utah State University,Utah,,318,Public,School Tuition & Fees,"$1,740,751.73",698
11939138,Penn State University - University Park,Pennsylvania,,"1,884",Public,School Tuition & Fees,"$21,169,955.31","4,074"
11939113,University Of Illinois At Springfield,Illinois,,147,Public,School Tuition & Fees,"$673,367.09",268
11937138,Penn State University - Worthington-Scranton,Pennsylvania,,27,Public,School Tuition & Fees,"$183,690.32",51
11935138,Penn State University - Brandywine,Pennsylvania,,42,Public,School Tuition & Fees,"$433,460.90",86
11935137,"Oregon Institute Of Technology, Wilsonville",Oregon,,51,Public,School Tuition & Fees,"$259,474.18",120
11934138,Penn State University - Great Valley,Pennsylvania,,23,Public,School Tuition & Fees,"$215,964.06",71
11934137,University Of Oregon,Oregon,,306,Public,School Tuition & Fees,"$2,432,045.80",981
11933138,Penn State University - Mont Alto,Pennsylvania,,61,Public,School Tuition & Fees,"$560,411.06",116
11933137,Oregon Institute Of Technology,Oregon,,88,Public,School Tuition & Fees,"$511,071.00",223
11933104,University Of Arkansas At Monticello,Arkansas,,41,Public,School Tuition & Fees,"$148,464.58",100
11932138,Penn State University - Hazleton,Pennsylvania,,19,Public,School Tuition & Fees,"$149,458.02",35
11932137,Southern Oregon University,Oregon,,126,Public,School Tuition & Fees,"$781,339.45",417
11931138,Penn State University - Wilkes-Barre,Pennsylvania,,27,Public,School Tuition & Fees,"$203,815.04",41
11930138,Penn State University - Schuylkill Campus,Pennsylvania,,29,Public,School Tuition & Fees,"$217,783.60",43
11930125,Missouri University Of Science And Technology,Missouri,,238,Public,School Tuition & Fees,"$1,622,150.65",452
11929140,College Of Charleston,South Carolina,,298,Public,School Tuition & Fees,"$2,339,844.38",583
11929138,Penn State University - Abington,Pennsylvania,,84,Public,School Tuition & Fees,"$874,929.85",211
11929122,Oakland University,Michigan,,200,Public,School Tuition & Fees,"$1,648,208.55",481
11929105,California State University-Channel Islands,California,,99,Public,School Tuition & Fees,"$410,393.85",168
11928138,Penn State University - Harrisburg,Pennsylvania,,231,Public,School Tuition & Fees,"$1,922,832.28",387
11928122,Michigan State University,Michigan,,366,Public,School Tuition & Fees,"$3,534,479.67",891
11927422,Lake Superior State University,Michigan,,56,Public,School Tuition & Fees,"$344,259.22",114
11927138,Penn State University - York,Pennsylvania,,70,Public,School Tuition & Fees,"$606,677.36",134
11927125,Missouri Southern State University,Missouri,,151,Public,School Tuition & Fees,"$631,179.97",288
11927111,Columbus State University,Georgia,,585,Public,School Tuition & Fees,"$2,891,108.56","1,332"
11927105,California State University Stanislaus,California,,82,Public,School Tuition & Fees,"$312,738.59",153
11926138,Penn State University -  Berks Campus,Pennsylvania,,91,Public,School Tuition & Fees,"$917,323.97",142
11926122,Michigan Technological University,Michigan,,67,Public,School Tuition & Fees,"$624,727.04",113
11926105,Central Michigan University-Camp Pendleton,California,,33,Public,School Tuition & Fees,"$91,956.59",113
11926047,Southern Illinois Univ - Bangor,Washington,,17,Public,School Tuition & Fees,"$74,370.14",56
11925447,South Seattle College,Washington,,140,Public,School Tuition & Fees,"$391,126.86",322
11925431,Navajo Technical University,New Mexico,,21,Public,School Tuition & Fees,"$39,868.83",40
11925138,Penn State University - Lehigh Valley Campus,Pennsylvania,,30,Public,School Tuition & Fees,"$267,265.88",62
11925105,California Polytechnic State University,California,,135,Public,School Tuition & Fees,"$680,060.79",334
11924105,California State University Long Beach,California,,388,Public,School Tuition & Fees,"$1,371,429.89",719
11923121,University Of Massachusetts/Boston,Massachusetts,,421,Public,School Tuition & Fees,"$3,004,990.82",838
11923105,California State University Dominguez Hills,California,,170,Public,School Tuition & Fees,"$590,120.75",352
11922146,George Mason University,Virginia,,"1,647",Public,School Tuition & Fees,"$15,282,928.46","3,890"
11922121,Worcester State University,Massachusetts,,101,Public,School Tuition & Fees,"$570,233.59",201
11922047,Southern Illinois Univ - Mcchord Field,Washington,,17,Public,School Tuition & Fees,"$49,600.85",45
11921121,Massachusetts College Of Art,Massachusetts,,12,Public,School Tuition & Fees,"$125,422.90",17
11920144,University Of Utah,Utah,,639,Public,School Tuition & Fees,"$4,196,101.44","1,492"
11920137,"Oregon Health & Science University, School Of Dentistry",Oregon,,1,Public,School Tuition & Fees,"$57,014.49",4
11920121,Bridgewater State University,Massachusetts,,219,Public,School Tuition & Fees,"$1,401,745.43",472
11920113,Southern Illinois University Edwardsville,Illinois,,421,Public,School Tuition & Fees,"$2,504,180.41","1,071"
11919447,Seattle Central College,Washington,,230,Public,School Tuition & Fees,"$450,913.69",599
11919414,Purdue University College Of Technology - Vincennes,Indiana,,2,Public,School Tuition & Fees,"$12,409.40",10
11919214,Purdue University College Of Technology - New Albany,Indiana,,4,Public,School Tuition & Fees,"$22,000.15",13
11919137,Portland State University,Oregon,,738,Public,School Tuition & Fees,"$4,778,103.92","2,151"
11919114,Purdue University College Of Technology - South Bend,Indiana,,11,Public,School Tuition & Fees,"$67,305.75",39
11919105,California State University-Fresno,California,,243,Public,School Tuition & Fees,"$803,261.37",439
11919014,Purdue University College Of Technology - Richmond,Indiana,,2,Public,School Tuition & Fees,"$3,649.34",2
11918914,Purdue University College Of Technology - Kokomo,Indiana,,4,Public,School Tuition & Fees,"$15,791.28",9
11918814,Purdue University College Of Technology - Lafayette,Indiana,,3,Public,School Tuition & Fees,"$8,054.88",7
11918714,Purdue University College Of Technology - Anderson,Indiana,,2,Public,School Tuition & Fees,"$3,347.16",3
11918614,Purdue University College Of Technology - Columbus,Indiana,,2,Public,School Tuition & Fees,"$12,413.42",3
11918414,Ball State University,Indiana,,205,Public,School Tuition & Fees,"$1,341,480.20",517
11918137,Oregon Health & Science University,Oregon,,32,Public,School Tuition & Fees,"$475,386.61",94
11918122,Western Michigan University,Michigan,,446,Public,School Tuition & Fees,"$4,569,150.80","1,168"
